,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,138043444,651355,2022-03-06 23:52:12,2022-03-07 00:01:18,Wyszyńskiego / Szczytnicka,Kościuszki / Pułaskiego,10
1,138043473,651117,2022-03-06 23:54:26,2022-03-07 00:02:25,Plac Dominikański (Galeria Dominikańska),Traugutta / Kościuszki,8
2,138043530,650261,2022-03-07 00:00:30,2022-03-07 00:02:59,Pereca / Grabiszyńska,Grabiszyńska / Stalowa,3
3,138043561,650273,2022-03-07 00:04:20,2022-03-07 00:04:56,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),1
4,138043552,650437,2022-03-07 00:03:04,2022-03-07 00:05:24,Piławska,Świeradowska (Ferio Gaj ),3
5,138043447,651245,2022-03-06 23:52:20,2022-03-07 00:08:25,Kamieńskiego,Reymonta / Kleczkowska,17
6,138043570,57239,2022-03-07 00:05:18,2022-03-07 00:08:38,Piaskowa / św. Ducha,Wita Stwosza / Szewska,4
7,138043624,650690,2022-03-07 00:11:08,2022-03-07 00:14:36,Zachodnia / Poznańska,Legnicka / Zachodnia ,4
8,138043559,650268,2022-03-07 00:04:01,2022-03-07 00:14:41,Poleska / Litewska,Poleska / Litewska,11
9,138043652,651185,2022-03-07 00:14:31,2022-03-07 00:20:59,Wita Stwosza / Szewska,Poniatowskiego / Oleśnicka,7
10,138043598,57164,2022-03-07 00:08:52,2022-03-07 00:21:50,Reymonta / Kleczkowska,Sienkiewicza / Wyszyńskiego,13
11,138043600,651084,2022-03-07 00:08:57,2022-03-07 00:24:41,Wita Stwosza / Szewska,Grabiszyńska / Magazynierska (Corte Verona),16
12,138043675,651562,2022-03-07 00:18:11,2022-03-07 00:24:47,Plac Dominikański (Galeria Dominikańska),Plac Grunwaldzki / Polaka,7
13,138043641,57673,2022-03-07 00:13:23,2022-03-07 00:28:15,Plac Świętego Macieja / Trzebnicka,Poza stacją,15
14,138043616,650336,2022-03-07 00:10:34,2022-03-07 00:32:16,Plac Kościuszki (Renoma),Berenta / Kasprowicza,22
15,138043698,57879,2022-03-07 00:20:46,2022-03-07 00:33:04,Dworzec Główny ,Piaskowa / św. Ducha,13
16,138043729,651286,2022-03-07 00:25:43,2022-03-07 00:37:15,"Dworzec Główny, południe",Piaskowa / św. Ducha,12
17,138043834,57361,2022-03-07 00:39:48,2022-03-07 00:40:29,.RELOKACYJNA,Kazimierza Wielkiego (Helios),1
18,138043807,651556,2022-03-07 00:36:00,2022-03-07 00:40:44,Rondo Reagana,al. Kochanowskiego / Kopernika,5
19,138043622,57464,2022-03-07 00:10:55,2022-03-07 00:43:33,"Paprotna / Obornicka, zajezdnia MPK",Rogowska / Zemska,33
20,138043842,650495,2022-03-07 00:40:40,2022-03-07 00:51:20,Kazimierza Wielkiego (Helios),Żelazna / Pereca,11
21,138043898,57483,2022-03-07 00:50:00,2022-03-07 01:00:46,Żmigrodzka / Broniewskiego,Poza stacją,11
22,138043958,57735,2022-03-07 01:03:00,2022-03-07 01:07:58,"Dworzec Główny, południe",Hubska / Prudnicka,5
