,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,141370029,650871,2022-04-21 23:40:55,2022-04-22 00:00:13,Kazimierza Wielkiego (Helios),Racławicka / Rymarska,20
1,141370557,57617,2022-04-21 23:58:48,2022-04-22 00:00:46,Kraszewskiego / Trzebnicka,Kraszewskiego / Trzebnicka,2
2,141370260,57871,2022-04-21 23:47:45,2022-04-22 00:02:11,"Paprotna / Obornicka, zajezdnia MPK",Kamieńskiego / Jutrosińska,15
3,141370152,57160,2022-04-21 23:44:39,2022-04-22 00:02:40,Sołtysowicka / Redycka,Sołtysowicka / Redycka,19
4,141370424,57250,2022-04-21 23:53:59,2022-04-22 00:03:03,Plac Dominikański (Galeria Dominikańska),Traugutta / Kościuszki,10
5,141370505,650242,2022-04-21 23:56:41,2022-04-22 00:03:32,Krzywoustego - Rynek Psie Pole,Zatorska / Królewska - pętla MPK,7
6,141370510,57787,2022-04-21 23:56:51,2022-04-22 00:04:14,Krzywoustego - Rynek Psie Pole,Zatorska / Królewska - pętla MPK,8
7,141370553,57777,2022-04-21 23:58:40,2022-04-22 00:06:14,Drobnera / Plac Bema,Sienkiewicza / Piastowska,8
8,141370779,57999,2022-04-22 00:06:28,2022-04-22 00:07:06,Plac Legionów,Plac Legionów,1
9,141370749,651357,2022-04-22 00:05:25,2022-04-22 00:07:38,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
10,141369807,651500,2022-04-21 23:33:20,2022-04-22 00:08:33,Powstańcow Śląskich / Aleja Hallera,Tyrmanda / Trawowa,36
11,141370353,57280,2022-04-21 23:51:22,2022-04-22 00:08:47,Nowowiejska / Górnickiego,Dworzec Główny ,18
12,141370360,650613,2022-04-21 23:51:52,2022-04-22 00:08:48,Nowowiejska / Górnickiego,Dworzec Główny ,17
13,141370727,650271,2022-04-22 00:04:46,2022-04-22 00:08:58,"Paprotna / Obornicka, zajezdnia MPK",Bezpieczna / Obornicka,5
14,141369993,651371,2022-04-21 23:39:45,2022-04-22 00:09:18,Fabryczna / Wagonowa,Legnicka / Młodych Techników,30
15,141370725,57808,2022-04-22 00:04:43,2022-04-22 00:09:23,Plac Uniwersytecki (UWr),Szewska / Kazimierza Wielkiego ,5
16,141370721,650177,2022-04-22 00:04:39,2022-04-22 00:09:39,Poza stacją,Kowalska/Lechitów,5
17,141366975,650375,2022-04-21 22:22:44,2022-04-22 00:09:45,Dworzec Główny ,Dworzec Główny ,108
18,141370169,57681,2022-04-21 23:45:07,2022-04-22 00:09:59,Drobnera / Dubois,Dworzec Główny ,25
19,141370161,651252,2022-04-21 23:44:57,2022-04-22 00:10:08,Drobnera / Dubois,Dworzec Główny ,26
20,141370775,650098,2022-04-22 00:06:17,2022-04-22 00:10:20,Lotnicza / Na Ostatnim Groszu,Lotnicza / Bajana,5
21,141370645,650635,2022-04-22 00:02:32,2022-04-22 00:11:05,Szczęśliwa (Sky Tower),Kamienna / Tomaszowska,9
22,141370646,57214,2022-04-22 00:02:32,2022-04-22 00:11:06,Szczęśliwa (Sky Tower),Kamienna / Tomaszowska,9
23,141368617,651005,2022-04-21 23:01:58,2022-04-22 00:11:17,Kamienna / Borowska (Aquapark),Poza stacją,70
24,141370655,650455,2022-04-22 00:02:47,2022-04-22 00:11:32,Rondo Reagana,Piaskowa / św. Ducha,9
