,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,140446238,651159,2022-04-09 23:54:44,2022-04-10 00:00:56,Dyrekcyjna / Borowska (Wroclavia),Kościuszki / Pułaskiego,7
1,140446242,651192,2022-04-09 23:54:52,2022-04-10 00:00:58,Dyrekcyjna / Borowska (Wroclavia),Kościuszki / Pułaskiego,7
2,140446241,650944,2022-04-09 23:54:51,2022-04-10 00:03:27,Plac Legionów,Grabiszyńska / Magazynierska (Corte Verona),9
3,140446299,650894,2022-04-09 23:56:49,2022-04-10 00:03:40,Dworzec Główny ,Świdnicka / Piłsudskiego (Hotel Scandic),7
4,140445781,650905,2022-04-09 23:38:41,2022-04-10 00:04:35,Rynek,Racławicka / Rymarska,26
5,140446169,57609,2022-04-09 23:52:16,2022-04-10 00:04:54,Grabiszyńska / Aleja Hallera,Mińska / Stanisławowska,13
6,140446218,57419,2022-04-09 23:53:59,2022-04-10 00:05:18,Gazowa / Międzyleska,Jagodzińska / Buforowa,12
7,140446361,57207,2022-04-09 23:59:12,2022-04-10 00:06:39,Drzewieckiego / Dedala,Legnicka (Park Magnolia),8
8,140446099,57463,2022-04-09 23:49:45,2022-04-10 00:07:05,Dworzec Główny ,Buforowa - Vivaldiego,18
9,140446508,651257,2022-04-10 00:04:56,2022-04-10 00:08:28,Gliniana / Gajowa,"Dworzec Główny, południe",4
10,140444961,57380,2022-04-09 23:10:31,2022-04-10 00:08:41,Legnicka / Młodych Techników,Legnicka / Młodych Techników,59
11,140446246,57184,2022-04-09 23:55:05,2022-04-10 00:09:23,Legnicka / Młodych Techników,Poniatowskiego / Oleśnicka,15
12,140446385,650496,2022-04-10 00:00:00,2022-04-10 00:09:57,Szewska / Kazimierza Wielkiego ,Plac Powstańców Śląskich,10
13,140446454,650630,2022-04-10 00:02:36,2022-04-10 00:10:42,Sienkiewicza / Piastowska,Żeromskiego / Daszyńskiego,9
14,140446453,651251,2022-04-10 00:02:22,2022-04-10 00:10:53,Sienkiewicza / Piastowska,Żeromskiego / Daszyńskiego,9
15,140446457,57010,2022-04-10 00:02:43,2022-04-10 00:11:42,al. Armii Krajowej / Bardzka,Kamienna / Borowska (Aquapark),9
16,140446469,650926,2022-04-10 00:03:04,2022-04-10 00:12:01,Poza stacją,Poniatowskiego / Oleśnicka,9
17,140446475,57787,2022-04-10 00:03:11,2022-04-10 00:12:05,Piaskowa / św. Ducha,Poniatowskiego / Oleśnicka,9
18,140446300,57792,2022-04-09 23:56:50,2022-04-10 00:13:00,Wita Stwosza / Szewska,Wróblewskiego (ZOO),17
19,140446371,57113,2022-04-09 23:59:28,2022-04-10 00:13:06,Poza stacją,Poza stacją,14
20,140446362,57231,2022-04-09 23:59:19,2022-04-10 00:13:50,Poza stacją,Poza stacją,15
21,140446374,651120,2022-04-09 23:59:34,2022-04-10 00:13:56,Powstańcow Śląskich / Aleja Hallera,Poza stacją,15
22,140446623,651338,2022-04-10 00:09:37,2022-04-10 00:14:10,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,5
23,140446562,651388,2022-04-10 00:07:12,2022-04-10 00:14:12,Plac Dominikański (Galeria Dominikańska),Janiszewskiego (PWr),7
24,140446512,650287,2022-04-10 00:05:11,2022-04-10 00:14:15,Dyrekcyjna / Borowska (Wroclavia),Powstańcow Śląskich / Aleja Hallera,10
25,140446481,650421,2022-04-10 00:03:31,2022-04-10 00:14:53,Ślężna / Aleja Wiśniowa,Racławicka / Rymarska,12
26,140446771,650102,2022-04-10 00:15:37,2022-04-10 00:15:58,Kościuszki / Pułaskiego,Kościuszki / Pułaskiego,1
27,140446565,57207,2022-04-10 00:07:21,2022-04-10 00:16:27,Legnicka (Park Magnolia),Plac Jana Pawła II (Akademia Muzyczna),10
28,140446642,650757,2022-04-10 00:10:18,2022-04-10 00:16:50,Plac Powstańców Śląskich,Powstańcow Śląskich / Aleja Hallera,7
29,140446705,650110,2022-04-10 00:13:15,2022-04-10 00:17:12,Poza stacją,Plac Powstańców Warszawy (Muzeum Narodowe),4
30,140446708,650147,2022-04-10 00:13:25,2022-04-10 00:17:21,Plac Grunwaldzki / Polaka,Plac Powstańców Warszawy (Muzeum Narodowe),4
31,140446689,57064,2022-04-10 00:12:38,2022-04-10 00:19:18,Plac Dominikański (Galeria Dominikańska),Wyszyńskiego / Szczytnicka,7
32,140446588,57403,2022-04-10 00:08:23,2022-04-10 00:19:54,Kościuszki / Komuny Paryskiej / Zgodna,Rynek,12
33,140445509,651314,2022-04-09 23:29:05,2022-04-10 00:19:55,Kurkowa / Dubois,Lotnicza / Bajana,51
34,140446314,57906,2022-04-09 23:57:11,2022-04-10 00:19:56,Dworzec Główny ,Ślężna / Kamienna (Uniw. Ekonomiczny),23
35,140446582,57557,2022-04-10 00:08:02,2022-04-10 00:20:03,Kościuszki / Komuny Paryskiej / Zgodna,Rynek,13
36,140446599,650894,2022-04-10 00:08:40,2022-04-10 00:20:09,Świdnicka / Piłsudskiego (Hotel Scandic),Ślężna / Kamienna (Uniw. Ekonomiczny),12
