,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,135301510,651399,2021-12-28 23:56:44,2021-12-29 00:00:39,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),4
1,135301454,57628,2021-12-28 23:50:59,2021-12-29 00:02:26,"Grochowa / Jemiołowa,","Dworzec Główny, południe",12
2,135301563,650566,2021-12-29 00:02:19,2021-12-29 00:05:29,Zachodnia / Poznańska,Legnicka / Zachodnia ,4
3,135206866,650796,2021-12-23 16:17:49,2021-12-29 00:08:08,Racławicka / Rymarska,Poza stacją,7671
4,135301534,650556,2021-12-28 23:58:46,2021-12-29 00:18:02,Dyrekcyjna / Borowska (Wroclavia),Poza stacją,20
5,135301740,650361,2021-12-29 00:25:12,2021-12-29 00:26:52,Dyrekcyjna / Borowska (Wroclavia),"Dworzec Główny, południe",2
6,135301750,57483,2021-12-29 00:26:31,2021-12-29 00:31:10,"Dworzec Główny, południe",Hubska / Prudnicka,5
7,135301869,650229,2021-12-29 00:45:19,2021-12-29 00:50:22,"Paprotna / Obornicka, zajezdnia MPK",Bezpieczna / Obornicka,6
8,135301400,57494,2021-12-28 23:44:58,2021-12-29 00:57:38,Kamienna / Tomaszowska,Żmigrodzka / Broniewskiego,73
9,135302013,650472,2021-12-29 01:08:46,2021-12-29 01:15:14,Kozanowska / Pilczycka,Pilczycka / Koszykarska,7
10,135301977,650553,2021-12-29 01:01:55,2021-12-29 01:21:03,Otyńska,Na Ostatnim Groszu,20
11,135302055,57911,2021-12-29 01:16:23,2021-12-29 01:27:34,"Paprotna / Obornicka, zajezdnia MPK",Kamieńskiego / Jutrosińska,12
12,135302165,651486,2021-12-29 01:31:41,2021-12-29 01:46:59,Lotnicza / Metalowców,Poza stacją,16
13,135302304,650669,2021-12-29 01:52:13,2021-12-29 02:01:37,pl. Powstańców Wielkopolskich,Żeromskiego / Daszyńskiego,10
14,135300373,651381,2021-12-28 22:06:14,2021-12-29 02:10:10,Grota-Roweckiego / Parafialna,Przyjaźni / Karkonoska,244
15,135302543,651124,2021-12-29 02:41:37,2021-12-29 02:52:48,Wilanowska,Krzywoustego - Rynek Psie Pole,12
16,135302646,57631,2021-12-29 03:03:54,2021-12-29 03:10:31,Tyrmanda / Trawowa,Tyrmanda / Trawowa,7
17,135302653,57960,2021-12-29 03:07:05,2021-12-29 03:12:48,Bezpieczna / Obornicka,"Paprotna / Obornicka, zajezdnia MPK",6
18,135302667,651474,2021-12-29 03:10:44,2021-12-29 03:19:18,Pilczycka / Koszykarska,Pilczycka / Koszykarska,9
19,135302657,650451,2021-12-29 03:08:42,2021-12-29 03:24:44,Poza stacją,Poza stacją,17
20,135302696,650243,2021-12-29 03:22:24,2021-12-29 03:29:31,Pilczycka (Stadion Miejski),Poza stacją,8
21,135302680,651535,2021-12-29 03:16:58,2021-12-29 03:31:49,Kazimierza Wielkiego (Helios),Poniatowskiego / Oleśnicka,15
22,135302728,650898,2021-12-29 03:34:08,2021-12-29 03:36:30,Powstańców Śląskich/Orla,Krzycka / Aleja Karkonoska (Park Południowy),3
23,135302716,650243,2021-12-29 03:30:10,2021-12-29 03:49:49,Poza stacją,"Paprotna / Obornicka, zajezdnia MPK",20
24,135302736,650223,2021-12-29 03:36:52,2021-12-29 03:51:37,Śrubowa / Strzegomska,Dworzec Główny ,15
25,135302735,651287,2021-12-29 03:36:52,2021-12-29 03:55:47,Krzycka / Aleja Karkonoska (Park Południowy),Poza stacją,19
26,135302752,650725,2021-12-29 03:43:12,2021-12-29 04:00:48,Dyrekcyjna / Borowska (Wroclavia),Poza stacją,18
27,135302849,651328,2021-12-29 04:24:21,2021-12-29 04:29:13,Powstańcow Śląskich / Aleja Hallera,Powstańców Śląskich/Orla,5
28,135302819,650292,2021-12-29 04:09:47,2021-12-29 04:29:29,Grota-Roweckiego/Iwaszkiewicza,"Dworzec Główny, południe",20
29,135302816,57058,2021-12-29 04:08:54,2021-12-29 04:29:46,Grota-Roweckiego/Iwaszkiewicza,"Dworzec Główny, południe",21
30,135302815,650863,2021-12-29 04:08:45,2021-12-29 04:30:48,Zaporoska / Grabiszyńska,Bałtycka / Żmigrodzka,23
31,135302870,651114,2021-12-29 04:32:36,2021-12-29 04:43:23,Borowska (Uniw. Szpital Kliniczny),Kamienna / Borowska (Aquapark),11
32,135302880,57162,2021-12-29 04:38:57,2021-12-29 04:46:51,Żeromskiego / Kluczborska,Sienkiewicza / Wyszyńskiego,8
33,135302885,57488,2021-12-29 04:43:03,2021-12-29 04:47:58,Nowowiejska / Górnickiego,Plac Grunwaldzki (DS Ołówek),5
34,135302927,651235,2021-12-29 05:00:38,2021-12-29 05:07:55,Grabiszyńska / Stalowa,Aleja Hallera / Mielecka,8
35,135302922,57385,2021-12-29 04:58:51,2021-12-29 05:07:56,Poza stacją,Szczęśliwa (Sky Tower),10
36,135302952,651127,2021-12-29 05:08:14,2021-12-29 05:08:49,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),1
37,135302925,651364,2021-12-29 05:00:07,2021-12-29 05:09:30,al. Armii Krajowej / Bardzka,Ślężna / Aleja Wiśniowa,10
38,135302912,650684,2021-12-29 04:56:33,2021-12-29 05:09:49,Kamienna / Tomaszowska,Powstańcow Śląskich / Aleja Hallera,14
39,135302929,57789,2021-12-29 05:00:57,2021-12-29 05:11:46,Plac Grunwaldzki / Polaka,Plac Dominikański (Galeria Dominikańska),11
40,135302938,650026,2021-12-29 05:04:15,2021-12-29 05:14:25,Plac Powstańców Śląskich,Świdnicka / Piłsudskiego (Hotel Scandic),11
41,135302961,651009,2021-12-29 05:12:22,2021-12-29 05:17:25,Zaporoska / Gajowicka,Grabiszyńska / Stalowa,6
42,135302953,651390,2021-12-29 05:09:12,2021-12-29 05:21:00,Szczęśliwa (Sky Tower),Kazimierza Wielkiego (Helios),12
43,135302973,57036,2021-12-29 05:17:54,2021-12-29 05:25:20,al. Jana III Sobieskiego / stacja kolejowa,Gorlicka / Litewska,8
44,135303008,57241,2021-12-29 05:28:56,2021-12-29 05:41:37,Ślężna / Skierniewicka,Przyjaźni / Karkonoska,13
45,135303006,651171,2021-12-29 05:28:45,2021-12-29 05:41:38,Ślężna / Skierniewicka,Przyjaźni / Karkonoska,13
46,135303000,57843,2021-12-29 05:26:26,2021-12-29 05:44:33,Drzewieckiego / Dedala,Fabryczna / Wagonowa,19
47,135302985,57603,2021-12-29 05:21:50,2021-12-29 05:45:17,Krakowska / Leroy Merlin,Rondo Reagana,24
48,135303041,57649,2021-12-29 05:39:35,2021-12-29 05:46:03,Rondo Reagana,Rondo Reagana,7
49,135303024,651196,2021-12-29 05:35:35,2021-12-29 05:46:28,Legnicka (Park Magnolia),Poza stacją,11
50,135303020,650838,2021-12-29 05:34:34,2021-12-29 05:47:02,Komandorska / Sanocka,Plac Uniwersytecki (UWr),13
51,135303029,650223,2021-12-29 05:37:11,2021-12-29 05:49:02,Dworzec Główny ,Drobnera / Dubois,12
52,135303034,650472,2021-12-29 05:37:53,2021-12-29 05:49:28,Pilczycka / Koszykarska,Legnicka / Wejherowska,12
53,135303091,57385,2021-12-29 05:53:47,2021-12-29 05:58:07,Szczęśliwa (Sky Tower),Powstańców Śląskich (Arkady Wrocławskie),5
54,135303085,57336,2021-12-29 05:51:27,2021-12-29 06:05:24,Krakowska / Leroy Merlin,"Dworzec Główny, południe",14
