,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,145746174,57297,2022-05-27 23:45:02,2022-05-28 00:00:03,Pilczycka (Stadion Miejski),Poza stacją,16
1,145746114,651037,2022-05-27 23:44:09,2022-05-28 00:00:10,Norwida / Wyspiańskiego (PWr),Wróblewskiego (Teki),17
2,145745897,57980,2022-05-27 23:40:38,2022-05-28 00:00:27,Sienkiewicza / Piastowska,Świdnicka / Piłsudskiego (Hotel Scandic),20
3,145746743,57629,2022-05-27 23:54:45,2022-05-28 00:01:34,Poza stacją,al. Armii Krajowej / Borowska,7
4,145746808,650282,2022-05-27 23:56:09,2022-05-28 00:01:37,Poza stacją,Sienkiewicza / Wyszyńskiego,6
5,145746625,650094,2022-05-27 23:52:45,2022-05-28 00:01:48,Plac Grunwaldzki (DS Ołówek),Walońska (Angel Poland Group),10
6,145746234,650163,2022-05-27 23:46:03,2022-05-28 00:01:58,Wita Stwosza / Szewska,Komandorska / Sanocka,16
7,145746005,57458,2022-05-27 23:42:27,2022-05-28 00:02:12,Powstańców Śląskich (Arkady Wrocławskie),Wałbrzyska - pętla tramwajowa,20
8,145746931,650826,2022-05-27 23:58:20,2022-05-28 00:02:27,Ślężna / Kamienna (Uniw. Ekonomiczny),Ślężna / Aleja Wiśniowa,5
9,145746816,650999,2022-05-27 23:56:19,2022-05-28 00:02:35,Rynek,Rynek,7
10,145746083,651238,2022-05-27 23:43:37,2022-05-28 00:03:03,Legnicka (Park Magnolia),Szczęśliwa (Sky Tower),20
11,145746948,57965,2022-05-27 23:58:40,2022-05-28 00:03:37,Hubska / Prudnicka,al. Armii Krajowej / Bardzka,5
12,145747244,651345,2022-05-28 00:03:59,2022-05-28 00:04:17,Poniatowskiego / Oleśnicka,Poniatowskiego / Oleśnicka,1
13,145746916,57457,2022-05-27 23:58:04,2022-05-28 00:04:32,Kazimierza Wielkiego (Helios),Plac Strzegomski / Poznańska,7
14,145746595,650506,2022-05-27 23:52:17,2022-05-28 00:04:42,al. Armii Krajowej / Tarnogajska,Piławska,13
15,145745852,57895,2022-05-27 23:39:53,2022-05-28 00:04:52,Piłsudskiego 13 od Jump Hall,Mińska / Stanisławowska,25
16,145746869,651651,2022-05-27 23:57:17,2022-05-28 00:04:57,Dyrekcyjna / Borowska (Wroclavia),Plac Dominikański (Galeria Dominikańska),8
17,145746582,57724,2022-05-27 23:52:05,2022-05-28 00:04:58,al. Armii Krajowej / Tarnogajska,Piławska,13
18,145746011,57573,2022-05-27 23:42:36,2022-05-28 00:05:13,Wróblewskiego (ZOO),Gazowa / Międzyleska,23
19,145746842,57831,2022-05-27 23:56:51,2022-05-28 00:05:13,Rynek,Poniatowskiego / Oleśnicka,9
20,145746411,57715,2022-05-27 23:48:35,2022-05-28 00:05:33,Borowska (Uniw. Szpital Kliniczny),"Dworzec Główny, południe",17
21,145746489,650120,2022-05-27 23:49:54,2022-05-28 00:05:35,Partyzantów / Okrzei,Strachocińska / Wieśniacza,16
22,145746369,651198,2022-05-27 23:47:56,2022-05-28 00:05:40,Borowska (Uniw. Szpital Kliniczny),"Dworzec Główny, południe",18
23,145746407,57003,2022-05-27 23:48:32,2022-05-28 00:05:44,Borowska (Uniw. Szpital Kliniczny),"Dworzec Główny, południe",18
24,145746889,57171,2022-05-27 23:57:37,2022-05-28 00:05:52,Plac Grunwaldzki / Polaka,Kościuszki / Pułaskiego,9
25,145746897,57342,2022-05-27 23:57:48,2022-05-28 00:06:04,Plac Grunwaldzki / Polaka,Kościuszki / Pułaskiego,9
26,145747117,57838,2022-05-28 00:01:42,2022-05-28 00:06:29,Ślężna / Kamienna (Uniw. Ekonomiczny),Kamienna / Tomaszowska,5
27,145746983,651387,2022-05-27 23:59:26,2022-05-28 00:06:30,Poza stacją,Poza stacją,8
28,145747097,651353,2022-05-28 00:01:19,2022-05-28 00:07:01,Plac Świętego Macieja / Trzebnicka,Plac Uniwersytecki (UWr),6
29,145746820,650573,2022-05-27 23:56:25,2022-05-28 00:07:03,Kazimierza Wielkiego (Helios),Dworzec Główny ,11
30,145747163,57349,2022-05-28 00:02:37,2022-05-28 00:07:07,Poza stacją,"Dworzec Główny, południe",5
31,145746241,650595,2022-05-27 23:46:10,2022-05-28 00:07:25,Legnicka / Wejherowska,Maślicka / Stodolna,22
32,145746827,651126,2022-05-27 23:56:34,2022-05-28 00:07:56,Rynek,Kościuszki / Pułaskiego,12
33,145746584,57652,2022-05-27 23:52:06,2022-05-28 00:07:59,Bezpieczna/Jugosławiańska,Osobowicka / Ostrowska,16
34,145747008,650940,2022-05-27 23:59:47,2022-05-28 00:08:07,Szczęśliwa (Sky Tower),Kamienna / Tomaszowska,9
35,145746914,651032,2022-05-27 23:58:04,2022-05-28 00:08:13,Wita Stwosza / Szewska,Plac Staszica,11
36,145747002,650592,2022-05-27 23:59:43,2022-05-28 00:08:15,Szczęśliwa (Sky Tower),Kamienna / Tomaszowska,9
