,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,139703458,57987,2022-03-28 23:52:55,2022-03-29 00:00:41,Szewska / Kazimierza Wielkiego ,Walońska (Angel Poland Group),8
1,139700624,650474,2022-03-28 22:17:47,2022-03-29 00:02:19,Legnicka / Wejherowska,Poza stacją,105
2,139703593,57559,2022-03-29 00:01:32,2022-03-29 00:03:16,Jedności Narodowej / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,2
3,139703600,651330,2022-03-29 00:01:57,2022-03-29 00:03:26,Jedności Narodowej / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,2
4,139703483,650180,2022-03-28 23:54:37,2022-03-29 00:03:46,al. Armii Krajowej / Bardzka,Poza stacją,10
5,139703397,650715,2022-03-28 23:49:36,2022-03-29 00:03:53,Krzycka / Aleja Karkonoska (Park Południowy),Powstańców Śląskich (Arkady Wrocławskie),15
6,139702430,57625,2022-03-28 23:08:43,2022-03-29 00:04:39,Rynek,Fosa Miejska ,56
7,139703446,57302,2022-03-28 23:52:11,2022-03-29 00:04:44,Drobnera / Dubois,Drobnera / Dubois,13
8,139703508,57213,2022-03-28 23:56:13,2022-03-29 00:04:51,Kurkowa / Dubois,Drobnera / Dubois,9
9,139703643,57159,2022-03-29 00:04:13,2022-03-29 00:05:29,Janiszewskiego (PWr),Janiszewskiego (PWr),2
10,139702550,650249,2022-03-28 23:12:48,2022-03-29 00:06:12,Plac Uniwersytecki (UWr),Walońska (Angel Poland Group),54
11,139703641,57077,2022-03-29 00:04:00,2022-03-29 00:06:12,"Wrocław Leśnica, stacja kolejowa",Leśnica - pętla tramwajowa,3
12,139702553,57709,2022-03-28 23:12:56,2022-03-29 00:06:13,Plac Uniwersytecki (UWr),Walońska (Angel Poland Group),54
13,139702437,650438,2022-03-28 23:08:54,2022-03-29 00:07:14,Rynek,Fosa Miejska ,59
