,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137602029,650245,2022-02-25 23:50:12,2022-02-26 00:02:37,Powstańców Śląskich (Arkady Wrocławskie),Grabiszyńska / Stalowa,13
1,137602176,650948,2022-02-25 23:59:06,2022-02-26 00:02:58,Poza stacją,Poza stacją,4
2,137602064,651300,2022-02-25 23:51:38,2022-02-26 00:04:03,Poza stacją,pl. Orląt Lwowskich,13
3,137602242,650690,2022-02-26 00:01:43,2022-02-26 00:04:20,"Grochowa / Jemiołowa,",Zaporoska / Gajowicka,3
4,137602189,57025,2022-02-25 23:59:37,2022-02-26 00:04:32,Konduktorska,Jagodzińska / Buforowa,5
5,137602082,57598,2022-02-25 23:53:08,2022-02-26 00:09:21,Gliniana / Gajowa,Świeradowska / Krynicka,17
6,137602369,57675,2022-02-26 00:08:59,2022-02-26 00:11:39,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
7,137602201,650861,2022-02-25 23:59:59,2022-02-26 00:12:23,Traugutta / Pułaskiego,Plac Staszica,13
8,137602357,57387,2022-02-26 00:08:24,2022-02-26 00:12:42,Poleska / Litewska,Poleska / Litewska,5
9,137602311,650556,2022-02-26 00:05:35,2022-02-26 00:15:45,al. Brücknera / Kwidzyńska,Sołtysowicka / Redycka,11
10,137602566,57129,2022-02-26 00:17:45,2022-02-26 00:18:45,Piłsudskiego 13 od Jump Hall,Piłsudskiego 13 od Jump Hall,1
11,137602367,650052,2022-02-26 00:08:48,2022-02-26 00:19:20,Hubska / Prudnicka,Rynek,11
12,137601883,651327,2022-02-25 23:43:41,2022-02-26 00:24:09,Opolska / pętla tramwajowa,Poza stacją,41
13,137601916,651052,2022-02-25 23:45:06,2022-02-26 00:24:14,Opolska / pętla tramwajowa,Poza stacją,40
14,137602607,650729,2022-02-26 00:20:14,2022-02-26 00:24:26,Karwińska / Opolska,Gazowa / Międzyleska,5
15,137602335,57232,2022-02-26 00:07:00,2022-02-26 00:25:11,Gazowa / Międzyleska,Jagodzińska / Buforowa,19
16,137602329,57256,2022-02-26 00:06:35,2022-02-26 00:25:16,Gazowa / Międzyleska,Jagodzińska / Buforowa,19
17,137602011,650527,2022-02-25 23:49:10,2022-02-26 00:29:19,Strzegomska / Estońska,Solskiego / al. Piastów,41
18,137602003,650785,2022-02-25 23:48:55,2022-02-26 00:29:35,Strzegomska / Estońska,Ślężna / Skierniewicka,41
19,137602472,650389,2022-02-26 00:13:03,2022-02-26 00:33:52,Poleska / Litewska,al. Kochanowskiego / Śniadeckich ,21
20,137602687,650356,2022-02-26 00:24:18,2022-02-26 00:36:06,Świeradowska (Ferio Gaj ),Powstańcow Śląskich / Aleja Hallera,12
21,137602747,650218,2022-02-26 00:28:18,2022-02-26 00:36:18,al. Armii Krajowej / Bardzka,Świeradowska (Ferio Gaj ),8
22,137602706,650840,2022-02-26 00:25:46,2022-02-26 00:37:42,Piłsudskiego 13 od Jump Hall,Grabiszyńska / Stalowa,12
23,137602862,651226,2022-02-26 00:33:36,2022-02-26 00:40:19,Lubelska/Łukowska,Maślicka / Stodolna,7
24,137602878,650948,2022-02-26 00:34:46,2022-02-26 00:40:28,Poza stacją,Żeromskiego / Daszyńskiego,6
25,137602754,650792,2022-02-26 00:28:32,2022-02-26 00:41:29,al. Armii Krajowej / Bardzka,Ślężna / Aleja Wiśniowa,13
