,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,140163245,650547,2022-04-06 00:03:32,2022-04-06 00:10:44,Lotnicza / Na Ostatnim Groszu,Lotnicza / Metalowców,8
1,140163130,650482,2022-04-05 23:56:36,2022-04-06 00:11:01,"Grochowa / Jemiołowa,",Powstańców Śląskich/Orla,15
2,140163144,651048,2022-04-05 23:57:10,2022-04-06 00:11:19,Olszewskiego / Spółdzielcza,Stadion Olimpijski,15
3,140163277,57885,2022-04-06 00:05:34,2022-04-06 00:15:32,Walońska (Angel Poland Group),Szewska / Kazimierza Wielkiego ,10
4,140163236,650905,2022-04-06 00:03:09,2022-04-06 00:15:44,Krakowska / Leroy Merlin,Poza stacją,13
5,140163463,650274,2022-04-06 00:16:30,2022-04-06 00:16:57,Plac Legionów,Plac Legionów,1
6,140163480,57666,2022-04-06 00:17:42,2022-04-06 00:20:02,Gazowa / Międzyleska,Gazowa / Międzyleska,3
7,140163416,57676,2022-04-06 00:12:33,2022-04-06 00:22:30,Szewska / Kazimierza Wielkiego ,Plac Grunwaldzki / Polaka,10
8,140163529,57686,2022-04-06 00:21:13,2022-04-06 00:23:39,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
9,140162982,651115,2022-04-05 23:47:50,2022-04-06 00:27:05,"Paprotna / Obornicka, zajezdnia MPK",Graniczna / Strzegomska,40
10,140163481,651343,2022-04-06 00:17:42,2022-04-06 00:31:25,Dyrekcyjna / Borowska (Wroclavia),Tarnogajska / Klimasa,14
11,140163502,650494,2022-04-06 00:19:34,2022-04-06 00:31:29,Ślężna / Kamienna (Uniw. Ekonomiczny),Kościuszki / Komuny Paryskiej / Zgodna,12
12,140163467,57241,2022-04-06 00:16:38,2022-04-06 00:34:59,"Dworzec Główny, południe",al. Kochanowskiego / Kopernika,19
13,140163554,650025,2022-04-06 00:23:07,2022-04-06 00:35:24,Gazowa / Międzyleska,al. Armii Krajowej / Borowska,13
14,140163648,650376,2022-04-06 00:31:17,2022-04-06 00:38:27,Kościuszki / Komuny Paryskiej / Zgodna,"Dworzec Główny, południe",8
15,140163400,57409,2022-04-06 00:11:43,2022-04-06 00:38:36,Dyrekcyjna / Borowska (Wroclavia),Legnicka / Wejherowska,27
16,140163641,650185,2022-04-06 00:30:47,2022-04-06 00:38:38,Kościuszki / Komuny Paryskiej / Zgodna,"Dworzec Główny, południe",8
17,140163672,57219,2022-04-06 00:33:09,2022-04-06 00:39:18,Na Ostatnim Groszu,Lotnicza / Bajana,7
18,140163623,651150,2022-04-06 00:28:34,2022-04-06 00:44:43,"Paprotna / Obornicka, zajezdnia MPK",pl. Powstańców Wielkopolskich,17
19,140163812,651150,2022-04-06 00:45:25,2022-04-06 00:45:58,pl. Powstańców Wielkopolskich,pl. Powstańców Wielkopolskich,1
20,140163759,57999,2022-04-06 00:40:56,2022-04-06 00:51:12,Świdnicka / Piłsudskiego (Hotel Scandic),Grabiszyńska / Stalowa,11
21,140163689,57902,2022-04-06 00:34:54,2022-04-06 00:53:33,Fosa Miejska ,Plac Powstańców Śląskich,19
22,140163764,651100,2022-04-06 00:41:19,2022-04-06 00:56:07,Świeradowska (Ferio Gaj ),Komandorska / Sanocka,15
23,140163801,650231,2022-04-06 00:44:41,2022-04-06 01:00:10,Ślężna / pętla tramwajowa,Kamienna / Tomaszowska,16
24,140163830,57560,2022-04-06 00:47:01,2022-04-06 01:00:30,pl. Powstańców Wielkopolskich,Rondo Reagana,14
25,140163866,650346,2022-04-06 00:50:43,2022-04-06 01:04:22,Plac Grunwaldzki (DS Ołówek),Kościuszki / Komuny Paryskiej / Zgodna,14
26,140163978,57423,2022-04-06 01:00:53,2022-04-06 01:08:57,Rynek,Zaporoska / Gajowicka,9
27,140163737,650925,2022-04-06 00:38:42,2022-04-06 01:14:20,Dworzec Główny ,Pilczycka / Kozanowska,36
28,140163865,650859,2022-04-06 00:50:40,2022-04-06 01:15:20,Komandorska / Kamienna,Plac Dominikański (Galeria Dominikańska),25
29,140163863,650984,2022-04-06 00:50:29,2022-04-06 01:15:34,Komandorska / Kamienna,Plac Dominikański (Galeria Dominikańska),26
