,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,145925038,57910,2022-05-29 23:40:32,2022-05-30 00:01:14,Plac Jana Pawła II (Akademia Muzyczna),Nowowiejska / Wyszyńskiego,21
1,145925481,651171,2022-05-29 23:59:14,2022-05-30 00:01:42,Plac Jana Pawła II (Akademia Muzyczna),pl. Orląt Lwowskich,3
2,145925536,651573,2022-05-30 00:01:05,2022-05-30 00:02:00,pl. Powstańców Wielkopolskich,pl. Powstańców Wielkopolskich,1
3,145925400,650756,2022-05-29 23:55:19,2022-05-30 00:02:12,Poza stacją,pl. Orląt Lwowskich,7
4,145925527,57324,2022-05-30 00:00:48,2022-05-30 00:02:35,Poza stacją,Legnicka / Młodych Techników,2
5,145924964,650195,2022-05-29 23:37:42,2022-05-30 00:03:23,Nowowiejska / Górnickiego,Zachodnia / Poznańska,26
6,145925512,650961,2022-05-30 00:00:03,2022-05-30 00:04:04,Grota-Roweckiego / Parafialna,Kutrzeby / Hubala,5
7,145925360,57815,2022-05-29 23:53:38,2022-05-30 00:04:26,Nyska / Jesionowa,Powstańców Śląskich (Arkady Wrocławskie),11
8,145925242,57873,2022-05-29 23:49:09,2022-05-30 00:05:16,Powstańców Śląskich (Arkady Wrocławskie),Zachodnia / Poznańska,17
9,145925471,57666,2022-05-29 23:58:54,2022-05-30 00:05:47,Aleja Kromera,Nowowiejska / Górnickiego,7
10,145925229,650115,2022-05-29 23:48:42,2022-05-30 00:05:48,Poza stacją,Wyszyńskiego / Szczytnicka,18
11,145925364,650893,2022-05-29 23:53:52,2022-05-30 00:05:51,Krzywoustego / Korona,Promenady Wrocławskie,12
12,145925226,650183,2022-05-29 23:48:32,2022-05-30 00:05:57,Poza stacją,Wyszyńskiego / Szczytnicka,18
13,145925503,651324,2022-05-29 23:59:48,2022-05-30 00:07:12,Rondo Reagana,Nowowiejska / Wyszyńskiego,8
14,145925533,57182,2022-05-30 00:01:01,2022-05-30 00:07:12,Drobnera / Plac Bema,Kazimierza Wielkiego (Helios),7
15,145925203,651066,2022-05-29 23:47:34,2022-05-30 00:07:33,Kościuszki / Pułaskiego,"Olszewskiego, pętla tramwajowa",20
16,145925525,651654,2022-05-30 00:00:39,2022-05-30 00:08:02,Świdnicka / Piłsudskiego (Hotel Scandic),Zaporoska / Grabiszyńska,8
17,145925570,57612,2022-05-30 00:02:15,2022-05-30 00:08:30,pl. Powstańców Wielkopolskich,Drobnera / Plac Bema,7
18,145924870,57030,2022-05-29 23:34:40,2022-05-30 00:10:18,Tarnogajska / Klimasa,Bezpieczna / Obornicka,36
19,145925613,650975,2022-05-30 00:03:56,2022-05-30 00:10:52,Aleja Kromera,Nowowiejska / Górnickiego,7
20,145925316,57787,2022-05-29 23:52:10,2022-05-30 00:11:03,Żmigrodzka / Marino,Księgarska / Dekarska / Zduńska,19
21,145925334,57941,2022-05-29 23:52:34,2022-05-30 00:11:07,Żmigrodzka / Marino,Księgarska / Dekarska / Zduńska,19
22,145925687,57997,2022-05-30 00:06:13,2022-05-30 00:11:26,Sienkiewicza / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,6
23,145925560,57580,2022-05-30 00:01:58,2022-05-30 00:11:36,Joliot-Curie (Uwr),Żeromskiego / Daszyńskiego,10
24,145925584,651171,2022-05-30 00:02:38,2022-05-30 00:11:44,pl. Orląt Lwowskich,Grabiszyńska / Stalowa,10
25,145925647,57443,2022-05-30 00:04:58,2022-05-30 00:11:55,Plac Świętego Macieja / Trzebnicka,Rynek,7
26,145925491,57463,2022-05-29 23:59:25,2022-05-30 00:12:12,Rondo Reagana,Fosa Miejska ,13
27,145925581,650606,2022-05-30 00:02:35,2022-05-30 00:13:23,Rynek,Nowowiejska / Jedności Narodowej,11
28,145925837,57816,2022-05-30 00:13:43,2022-05-30 00:14:38,Kościuszki / Pułaskiego,Kościuszki / Pułaskiego,1
29,145925576,650123,2022-05-30 00:02:23,2022-05-30 00:15:22,al. Armii Krajowej / Bardzka,Ślężna / Aleja Wiśniowa,13
30,145925720,651059,2022-05-30 00:07:44,2022-05-30 00:17:40,Kościuszki / Pułaskiego,Sienkiewicza / Wyszyńskiego,10
31,145925553,650070,2022-05-30 00:01:48,2022-05-30 00:18:24,"Wrocław Leśnica, stacja kolejowa",Stabłowicka / Główna ,17
32,145925594,57692,2022-05-30 00:03:01,2022-05-30 00:18:24,Legnicka / Młodych Techników,Młodych Techników,16
33,145925521,650090,2022-05-30 00:00:21,2022-05-30 00:18:37,Legnicka / Młodych Techników,Młodych Techników,19
34,145925598,651566,2022-05-30 00:03:13,2022-05-30 00:19:42,Lotnicza / Bajana,Kozanowska / Pilczycka,17
35,145925708,650059,2022-05-30 00:07:03,2022-05-30 00:20:21,Plac Jana Pawła II (Akademia Muzyczna),Powstańców Śląskich (Arkady Wrocławskie),14
36,145925880,57324,2022-05-30 00:16:10,2022-05-30 00:20:22,Legnicka / Młodych Techników,Młodych Techników,5
37,145925711,650029,2022-05-30 00:07:12,2022-05-30 00:20:25,Plac Jana Pawła II (Akademia Muzyczna),Powstańców Śląskich (Arkady Wrocławskie),14
38,145925174,650301,2022-05-29 23:46:13,2022-05-30 00:21:38,Żmigrodzka / Marino,Poza stacją,36
39,145925971,57670,2022-05-30 00:21:23,2022-05-30 00:23:35,Wróblewskiego (Teki),Wróblewskiego (Teki),3
40,145925982,651000,2022-05-30 00:21:51,2022-05-30 00:23:44,Wróblewskiego (Teki),Wróblewskiego (Teki),2
41,145925808,651159,2022-05-30 00:12:26,2022-05-30 00:24:01,Fosa Miejska ,Grabiszyńska / Stalowa,12
42,145925923,651705,2022-05-30 00:18:28,2022-05-30 00:24:30,Kamienna / Tomaszowska,Świeradowska / Krynicka,7
43,145925917,651631,2022-05-30 00:18:03,2022-05-30 00:24:44,Kamienna / Tomaszowska,Świeradowska / Krynicka,7
44,145925354,57780,2022-05-29 23:53:24,2022-05-30 00:25:05,Tyrmanda / Mińska,Otyńska,32
45,145925838,57186,2022-05-30 00:13:45,2022-05-30 00:25:07,Drobnera / Dubois,Plac Grunwaldzki (DS Ołówek),12
46,145926019,651057,2022-05-30 00:23:37,2022-05-30 00:26:17,Plac Grunwaldzki (DS Ołówek),Plac Grunwaldzki (DS Ołówek),3
47,145925940,650081,2022-05-30 00:19:17,2022-05-30 00:26:18,Plac Legionów,Grabiszyńska / Stalowa,8
48,145925773,651666,2022-05-30 00:10:29,2022-05-30 00:26:22,Piaskowa / św. Ducha,Grabiszyńska / Magazynierska (Corte Verona),16
49,145926038,650433,2022-05-30 00:24:22,2022-05-30 00:27:39,Wróblewskiego (Teki),Wróblewskiego (ZOO),4
50,145925983,57708,2022-05-30 00:21:55,2022-05-30 00:27:49,Plac Kościuszki (Renoma),Drobnera / Dubois,6
51,145926037,57671,2022-05-30 00:24:18,2022-05-30 00:27:49,Wróblewskiego (Teki),Wróblewskiego (ZOO),4
52,145925873,651615,2022-05-30 00:16:00,2022-05-30 00:29:20,Ślężna / Aleja Wiśniowa,Krucza / Mielecka / Stalowa,14
53,145925907,57633,2022-05-30 00:17:32,2022-05-30 00:29:54,Kazimierza Wielkiego (Helios),Śrubowa / Strzegomska,13
54,145925908,650252,2022-05-30 00:17:35,2022-05-30 00:30:04,Kazimierza Wielkiego (Helios),Śrubowa / Strzegomska,13
55,145926041,650926,2022-05-30 00:24:32,2022-05-30 00:31:19,Rynek,Piaskowa / św. Ducha,7
56,145926075,57186,2022-05-30 00:26:33,2022-05-30 00:32:15,Plac Grunwaldzki (DS Ołówek),Rondo Reagana,6
57,145925985,57511,2022-05-30 00:22:01,2022-05-30 00:33:10,Śrubowa / Strzegomska,Fosa Miejska ,12
58,145925929,650772,2022-05-30 00:18:48,2022-05-30 00:34:53,Poniatowskiego / Oleśnicka,Traugutta / Kościuszki,17
