,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,144778255,57206,2022-05-19 23:52:38,2022-05-20 00:00:04,Powstańców Śląskich/Orla,Powstańców Śląskich/Orla,8
1,144777284,650224,2022-05-19 23:34:58,2022-05-20 00:00:11,Plac Grunwaldzki (DS Ołówek),Plac Grunwaldzki (DS Ołówek),26
2,144777857,650444,2022-05-19 23:45:36,2022-05-20 00:00:20,Konduktorska,al. Armii Krajowej / Bardzka,15
3,144777475,57416,2022-05-19 23:38:26,2022-05-20 00:00:35,al. Armii Krajowej / Borowska,Grota-Roweckiego/Iwaszkiewicza,23
4,144778159,651515,2022-05-19 23:51:08,2022-05-20 00:00:45,Traugutta / Kościuszki,Poza stacją,10
5,144778393,650379,2022-05-19 23:55:22,2022-05-20 00:00:46,Opolska / pętla tramwajowa,Opolska / pętla tramwajowa,6
6,144778364,57901,2022-05-19 23:54:39,2022-05-20 00:01:07,Opolska / pętla tramwajowa,Opolska / pętla tramwajowa,7
7,144776908,651026,2022-05-19 23:29:20,2022-05-20 00:01:11,Komandorska / Kamienna,Grota-Roweckiego/Iwaszkiewicza,32
8,144777715,57176,2022-05-19 23:42:35,2022-05-20 00:01:17,Jedności Narodowej / Wyszyńskiego,Dworzec Główny ,19
9,144778134,650816,2022-05-19 23:50:30,2022-05-20 00:01:30,Ślężna / Skierniewicka,Zwycięska / Agrestowa,11
10,144778343,57124,2022-05-19 23:54:20,2022-05-20 00:01:36,Wita Stwosza / Szewska,Plac Strzegomski / Poznańska,8
11,144778389,650822,2022-05-19 23:55:16,2022-05-20 00:01:37,Plac Dominikański (Galeria Dominikańska),Wyszyńskiego / Szczytnicka,7
12,144777895,650753,2022-05-19 23:46:16,2022-05-20 00:01:39,Krucza / Mielecka / Stalowa,pl. Orląt Lwowskich,16
13,144777889,57040,2022-05-19 23:46:10,2022-05-20 00:01:41,Krucza / Mielecka / Stalowa,pl. Orląt Lwowskich,16
14,144777900,650369,2022-05-19 23:46:20,2022-05-20 00:01:43,Krucza / Mielecka / Stalowa,pl. Orląt Lwowskich,16
15,144777867,650211,2022-05-19 23:45:48,2022-05-20 00:01:44,Krucza / Mielecka / Stalowa,pl. Orląt Lwowskich,16
16,144778139,650417,2022-05-19 23:50:41,2022-05-20 00:01:49,Promenady Wrocławskie,Sienkiewicza / Piastowska,12
17,144777646,57984,2022-05-19 23:41:29,2022-05-20 00:02:07,Aleja Kromera,Krzywoustego - Rynek Psie Pole,21
18,144777656,650384,2022-05-19 23:41:41,2022-05-20 00:02:12,Aleja Kromera,Krzywoustego - Rynek Psie Pole,21
19,144778192,57861,2022-05-19 23:51:42,2022-05-20 00:02:12,Plac Grunwaldzki / Polaka,Promenady Wrocławskie,11
20,144778200,57896,2022-05-19 23:51:46,2022-05-20 00:02:28,Rondo Reagana,Poza stacją,11
21,144778291,650848,2022-05-19 23:53:18,2022-05-20 00:02:30,Zaporoska / Grabiszyńska,Powstańców Śląskich (Arkady Wrocławskie),10
22,144777859,57170,2022-05-19 23:45:37,2022-05-20 00:02:31,Drobnera / Dubois,Traugutta / Pułaskiego,17
23,144778122,650325,2022-05-19 23:50:13,2022-05-20 00:02:36,Plac Dominikański (Galeria Dominikańska),Hubska / Prudnicka,13
24,144778111,650072,2022-05-19 23:49:55,2022-05-20 00:02:43,Plac Dominikański (Galeria Dominikańska),Hubska / Prudnicka,13
25,144776092,650877,2022-05-19 23:15:55,2022-05-20 00:03:00,Powstańcow Śląskich / Aleja Hallera,Żelazna / Pereca,48
26,144777799,650231,2022-05-19 23:44:27,2022-05-20 00:03:03,Powstańcow Śląskich / Aleja Hallera,Drobnera / Plac Bema,19
27,144778284,651083,2022-05-19 23:53:12,2022-05-20 00:03:08,Plac Uniwersytecki (UWr),Obornicka / Bałtycka,10
28,144778514,650277,2022-05-19 23:57:49,2022-05-20 00:03:11,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Jana Pawła II (Akademia Muzyczna),6
29,144778550,650585,2022-05-19 23:58:49,2022-05-20 00:03:14,Kamienna / Borowska (Aquapark),al. Armii Krajowej / Borowska,5
30,144778070,650293,2022-05-19 23:49:04,2022-05-20 00:03:38,Żelazna / Pereca,Pereca / Grabiszyńska,15
31,144778230,57898,2022-05-19 23:52:12,2022-05-20 00:03:47,Świeradowska (Ferio Gaj ),Jagodzińska / Buforowa,12
32,144778045,650717,2022-05-19 23:48:38,2022-05-20 00:03:56,Pereca / Grabiszyńska,Promenady Wrocławskie,16
33,144778212,651357,2022-05-19 23:51:57,2022-05-20 00:04:17,Norwida / Wyspiańskiego (PWr),Olszewskiego / Spółdzielcza,13
34,144778317,650003,2022-05-19 23:53:51,2022-05-20 00:04:43,"Dworzec Główny, południe",al. Armii Krajowej / Borowska,11
35,144778413,57769,2022-05-19 23:55:41,2022-05-20 00:04:54,Piaskowa / św. Ducha,pl. Powstańców Wielkopolskich,10
36,144776741,651382,2022-05-19 23:26:53,2022-05-20 00:05:03,Popowice,Plac Grunwaldzki / Polaka,39
37,144778261,57499,2022-05-19 23:52:49,2022-05-20 00:05:30,Wróblewskiego (ZOO),Traugutta / Kościuszki,13
38,144778226,651009,2022-05-19 23:52:06,2022-05-20 00:05:39,Plac Uniwersytecki (UWr),Legnicka / Młodych Techników,14
39,144778215,57732,2022-05-19 23:51:58,2022-05-20 00:05:44,Plac Uniwersytecki (UWr),Legnicka / Młodych Techników,14
40,144778088,651253,2022-05-19 23:49:21,2022-05-20 00:06:12,Plac Jana Pawła II (Akademia Muzyczna),Zaporoska / Gajowicka,17
41,144778871,650395,2022-05-20 00:05:07,2022-05-20 00:06:25,Dworzec Główny ,Dworzec Główny ,2
42,144777897,650720,2022-05-19 23:46:17,2022-05-20 00:06:28,al. Kochanowskiego / Kopernika,Poza stacją,21
43,144778067,650864,2022-05-19 23:49:00,2022-05-20 00:06:51,Wyszyńskiego / Szczytnicka,Traugutta / Pułaskiego,18
44,144778160,650699,2022-05-19 23:51:10,2022-05-20 00:07:07,Promenady Wrocławskie,Plac Grunwaldzki / Polaka,16
45,144778416,57875,2022-05-19 23:55:45,2022-05-20 00:07:18,Wróblewskiego (ZOO),Plac Dominikański (Galeria Dominikańska),12
46,144778092,651567,2022-05-19 23:49:33,2022-05-20 00:07:29,Rynek,Ślężna / Aleja Wiśniowa,18
47,144778468,650907,2022-05-19 23:56:55,2022-05-20 00:07:31,pl. Orląt Lwowskich,Żelazna / Pereca,11
48,144778521,57745,2022-05-19 23:58:02,2022-05-20 00:07:31,Fosa Miejska ,Śrubowa / Strzegomska,10
49,144778175,650744,2022-05-19 23:51:30,2022-05-20 00:07:34,Świeradowska (Ferio Gaj ),Grota-Roweckiego/Iwaszkiewicza,17
50,144778852,650948,2022-05-20 00:04:57,2022-05-20 00:07:46,al. Armii Krajowej / Tarnogajska,Tarnogajska / Klimasa,3
51,144778457,57967,2022-05-19 23:56:41,2022-05-20 00:07:54,Poza stacją,Żeromskiego / Kluczborska,12
52,144778613,650795,2022-05-19 23:59:53,2022-05-20 00:07:56,Rynek,Plac Jana Pawła II (Akademia Muzyczna),9
53,144776926,57622,2022-05-19 23:29:33,2022-05-20 00:08:06,Grota-Roweckiego/Iwaszkiewicza,Borowska (Uniw. Szpital Kliniczny),39
54,144778154,57727,2022-05-19 23:50:59,2022-05-20 00:08:08,Kurkowa / Dubois,Kościuszki / Komuny Paryskiej / Zgodna,18
55,144778733,650679,2022-05-20 00:02:22,2022-05-20 00:08:19,Plac Grunwaldzki (DS Ołówek),Plac Grunwaldzki / Polaka,6
56,144778988,57711,2022-05-20 00:07:09,2022-05-20 00:08:36,Drobnera / Dubois,Drobnera / Dubois,2
57,144778344,651520,2022-05-19 23:54:22,2022-05-20 00:08:43,Wita Stwosza / Szewska,Fosa Miejska ,15
58,144778705,57395,2022-05-20 00:01:41,2022-05-20 00:08:55,Plac Kościuszki (Renoma),Piaskowa / św. Ducha,8
59,144778814,650991,2022-05-20 00:04:13,2022-05-20 00:09:07,Rondo Reagana,Plac Grunwaldzki (DS Ołówek),5
60,144778699,651308,2022-05-20 00:01:32,2022-05-20 00:09:08,Plac Kościuszki (Renoma),Piaskowa / św. Ducha,8
61,144778465,57342,2022-05-19 23:56:51,2022-05-20 00:09:22,Świdnicka / Piłsudskiego (Hotel Scandic),Wyszyńskiego / Szczytnicka,13
62,144770913,650473,2022-05-19 22:10:49,2022-05-20 00:09:35,Borowska (Uniw. Szpital Kliniczny),Borowska (Uniw. Szpital Kliniczny),119
63,144778641,57442,2022-05-20 00:00:18,2022-05-20 00:09:35,Zaporoska / Wielka / Krucza,Hallera / Odkrywców,10
64,144778259,650075,2022-05-19 23:52:47,2022-05-20 00:09:46,Zwycięska / Ołtaszyńska,Wałbrzyska - pętla tramwajowa,17
65,144778488,650549,2022-05-19 23:57:20,2022-05-20 00:09:48,Nowowiejska / Jedności Narodowej,Kamieńskiego,13
66,144778642,651351,2022-05-20 00:00:20,2022-05-20 00:10:09,Aleja Kromera,Poniatowskiego / Oleśnicka,10
67,144778378,57160,2022-05-19 23:54:58,2022-05-20 00:10:10,Komandorska / Kamienna,Przyjaźni / Karkonoska,16
68,144778433,650067,2022-05-19 23:56:17,2022-05-20 00:10:10,Poza stacją,Poza stacją,14
69,144779069,57195,2022-05-20 00:08:54,2022-05-20 00:10:22,Rynek,Rynek,2
70,144779115,57211,2022-05-20 00:09:36,2022-05-20 00:10:42,.RELOKACYJNA,Plac Grunwaldzki / Polaka,2
71,144778897,650190,2022-05-20 00:05:28,2022-05-20 00:10:53,Poza stacją,Kurkowa / Dubois,6
72,144778899,650129,2022-05-20 00:05:29,2022-05-20 00:10:57,Powstańców Śląskich/Orla,Powstańcow Śląskich / Aleja Hallera,6
73,144778765,650463,2022-05-20 00:03:06,2022-05-20 00:11:17,al. Armii Krajowej / Borowska,Piławska,9
74,144778267,651309,2022-05-19 23:52:59,2022-05-20 00:11:24,Wróblewskiego (ZOO),Kurkowa / Dubois,19
75,144777540,57414,2022-05-19 23:39:31,2022-05-20 00:11:42,Szczęśliwa (Sky Tower),Szczęśliwa (Sky Tower),33
76,144778500,651466,2022-05-19 23:57:32,2022-05-20 00:12:04,Fabryczna / Wagonowa,Krucza / Mielecka / Stalowa,15
77,144778704,650146,2022-05-20 00:01:38,2022-05-20 00:12:12,Kozanowska/Pałucka,Kozanowska/Pałucka,11
78,144778627,651363,2022-05-20 00:00:06,2022-05-20 00:12:20,Plac Grunwaldzki / Polaka,Piaskowa / św. Ducha,13
79,144778620,57843,2022-05-19 23:59:59,2022-05-20 00:12:21,Plac Grunwaldzki / Polaka,Piaskowa / św. Ducha,13
80,144778757,650764,2022-05-20 00:02:57,2022-05-20 00:12:41,al. Armii Krajowej / Bardzka,Ślężna / Aleja Wiśniowa,10
81,144777572,651538,2022-05-19 23:40:05,2022-05-20 00:12:43,Jedności Narodowej / Wyszyńskiego,Kościuszki / Komuny Paryskiej / Zgodna,33
82,144777880,57670,2022-05-19 23:46:04,2022-05-20 00:12:45,Pereca / Grabiszyńska,Pereca / Grabiszyńska,27
83,144778603,57588,2022-05-19 23:59:43,2022-05-20 00:12:53,Rynek,Kościuszki / Komuny Paryskiej / Zgodna,14
84,144779055,650870,2022-05-20 00:08:46,2022-05-20 00:12:54,Rynek,Poza stacją,5
85,144779001,650094,2022-05-20 00:07:27,2022-05-20 00:13:37,Wróblewskiego (Teki),Partyzantów / Okrzei,7
86,144778667,650444,2022-05-20 00:00:50,2022-05-20 00:13:50,al. Armii Krajowej / Bardzka,Konduktorska,13
87,144779194,650363,2022-05-20 00:11:25,2022-05-20 00:13:51,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
88,144774506,57108,2022-05-19 22:52:55,2022-05-20 00:14:37,Wita Stwosza / Szewska,Kościuszki / Komuny Paryskiej / Zgodna,82
89,144779315,57412,2022-05-20 00:14:21,2022-05-20 00:15:09,Zaporoska / Gajowicka,Zaporoska / Gajowicka,1
90,144779339,57801,2022-05-20 00:14:47,2022-05-20 00:15:21,al. Kochanowskiego / Kopernika,al. Kochanowskiego / Kopernika,1
91,144778527,651154,2022-05-19 23:58:07,2022-05-20 00:15:37,Na Ostatnim Groszu,Pilczycka / Koszykarska,18
92,144778805,57984,2022-05-20 00:04:04,2022-05-20 00:15:37,Krzywoustego - Rynek Psie Pole,Zatorska / Królewska - pętla MPK,12
93,144779095,650657,2022-05-20 00:09:18,2022-05-20 00:15:51,al. Armii Krajowej / Bardzka,Świeradowska / Krynicka,7
94,144779000,650247,2022-05-20 00:07:27,2022-05-20 00:15:58,Strachocińska / Wieśniacza,Poza stacją,9
95,144779167,57356,2022-05-20 00:10:43,2022-05-20 00:15:58,Szewska / Kazimierza Wielkiego ,Plac Jana Pawła II (Akademia Muzyczna),6
96,144778269,57187,2022-05-19 23:53:00,2022-05-20 00:16:06,Rynek,Piaskowa / św. Ducha,24
97,144779110,650061,2022-05-20 00:09:32,2022-05-20 00:16:27,Rynek,Szewska / Kazimierza Wielkiego ,7
98,144778769,57846,2022-05-20 00:03:11,2022-05-20 00:16:29,Plac Dominikański (Galeria Dominikańska),Wróblewskiego (ZOO),14
99,144778820,650384,2022-05-20 00:04:19,2022-05-20 00:16:48,Krzywoustego - Rynek Psie Pole,Zatorska / Królewska - pętla MPK,13
100,144778772,650624,2022-05-20 00:03:14,2022-05-20 00:17:07,.RELOKACYJNA,Wróblewskiego (ZOO),14
101,144778576,650629,2022-05-19 23:59:21,2022-05-20 00:17:24,pl. Orląt Lwowskich,Wyszyńskiego / Szczytnicka,19
102,144779165,650755,2022-05-20 00:10:42,2022-05-20 00:17:24,al. Armii Krajowej / Borowska,Borowska (Uniw. Szpital Kliniczny),7
103,144778993,57835,2022-05-20 00:07:16,2022-05-20 00:17:43,Kołłątaja / Podwale,al. Armii Krajowej / Borowska,11
104,144778792,57176,2022-05-20 00:03:53,2022-05-20 00:17:45,Dworzec Główny ,Rynek,14
105,144756890,651183,2022-05-19 20:21:54,2022-05-20 00:17:52,Świdnicka / Piłsudskiego (Hotel Scandic),Grabiszyńska / Stalowa,236
106,144778806,57548,2022-05-20 00:04:05,2022-05-20 00:18:01,Dworzec Główny ,Rynek,14
107,144778786,57701,2022-05-20 00:03:47,2022-05-20 00:18:11,Dworzec Główny ,Rynek,15
108,144753364,650454,2022-05-19 20:02:10,2022-05-20 00:18:14,Poza stacją,Pilczycka / Koszykarska,257
109,144779374,651276,2022-05-20 00:15:24,2022-05-20 00:18:48,Zaporoska / Gajowicka,Zaporoska / Gajowicka,4
110,144778304,650234,2022-05-19 23:53:37,2022-05-20 00:18:50,Drobnera / Dubois,Drobnera / Plac Bema,26
111,144778331,650332,2022-05-19 23:54:06,2022-05-20 00:18:54,Drobnera / Dubois,Drobnera / Plac Bema,25
112,144778834,651523,2022-05-20 00:04:44,2022-05-20 00:19:02,Rynek,Norwida / Wyspiańskiego (PWr),15
113,144777943,650921,2022-05-19 23:46:54,2022-05-20 00:19:04,Kazimierza Wielkiego (Helios),Konduktorska,33
114,144777669,650333,2022-05-19 23:41:54,2022-05-20 00:19:47,Grabiszyńska / Aleja Hallera,Boguszowska / Kosmonautów,38
115,144779570,651258,2022-05-20 00:20:02,2022-05-20 00:20:31,Traugutta / Pułaskiego,Traugutta / Pułaskiego,1
116,144778862,57747,2022-05-20 00:05:01,2022-05-20 00:20:34,Kamienna / Tomaszowska,Kamienna / Tomaszowska,16
117,144778922,57610,2022-05-20 00:05:56,2022-05-20 00:20:58,Piłsudskiego 13 od Jump Hall,Drobnera / Plac Bema,16
118,144779075,651039,2022-05-20 00:09:03,2022-05-20 00:21:05,Gazowa / Międzyleska,al. Armii Krajowej / Borowska,13
119,144779204,57395,2022-05-20 00:11:42,2022-05-20 00:21:29,Piaskowa / św. Ducha,Traugutta / Pułaskiego,10
120,144779198,651308,2022-05-20 00:11:31,2022-05-20 00:21:39,Piaskowa / św. Ducha,Traugutta / Pułaskiego,11
121,144779119,650379,2022-05-20 00:09:38,2022-05-20 00:22:24,Opolska / pętla tramwajowa,al. Armii Krajowej / Bardzka,13
122,144779400,650846,2022-05-20 00:16:14,2022-05-20 00:22:51,Poza stacją,Poza stacją,7
123,144779403,57228,2022-05-20 00:16:17,2022-05-20 00:22:59,Mińska / Stanisławowska,Strzegomska / Rogowska ,7
124,144779124,57906,2022-05-20 00:09:43,2022-05-20 00:23:01,al. Armii Krajowej / Bardzka,Karwińska / Opolska,14
125,144778411,651264,2022-05-19 23:55:38,2022-05-20 00:23:05,pl. Powstańców Wielkopolskich,Księgarska / Dekarska / Zduńska,28
126,144779117,650386,2022-05-20 00:09:37,2022-05-20 00:23:31,Drobnera / Dubois,Nowowiejska / Górnickiego,14
127,144779411,651520,2022-05-20 00:16:26,2022-05-20 00:23:41,Fosa Miejska ,Komandorska / Sanocka,8
128,144779093,650871,2022-05-20 00:09:17,2022-05-20 00:23:43,Plac Grunwaldzki (DS Ołówek),al. Poprzeczna / stacja kolejowa,15
129,144778864,57850,2022-05-20 00:05:02,2022-05-20 00:23:47,Hubska / Prudnicka,Buforowa - Vivaldiego,19
130,144779076,650039,2022-05-20 00:09:04,2022-05-20 00:24:04,Plac Grunwaldzki (DS Ołówek),al. Poprzeczna / stacja kolejowa,15
131,144779201,650837,2022-05-20 00:11:37,2022-05-20 00:24:08,Powstańcow Śląskich / Aleja Hallera,Dworzec Główny ,13
132,144778587,651471,2022-05-19 23:59:33,2022-05-20 00:24:32,pl. Orląt Lwowskich,Żeromskiego / Daszyńskiego,25
133,144779705,57896,2022-05-20 00:23:13,2022-05-20 00:25:02,Poza stacją,Drobnera / Plac Bema,2
134,144779798,57341,2022-05-20 00:25:20,2022-05-20 00:25:37,Dworzec Główny ,Dworzec Główny ,1
135,144779340,57911,2022-05-20 00:14:48,2022-05-20 00:25:59,Szewska / Kazimierza Wielkiego ,Sienkiewicza / Wyszyńskiego,12
136,144779408,650301,2022-05-20 00:16:20,2022-05-20 00:26:06,al. Kochanowskiego / Kopernika,Mickiewicza / pętla tramwajowa,10
137,144766083,57397,2022-05-19 21:26:34,2022-05-20 00:26:09,Graniczna / Strzegomska,Mińska / Stanisławowska,180
138,144778884,651267,2022-05-20 00:05:22,2022-05-20 00:26:18,Poza stacją,Marca Polo (Olimpia Port),21
139,144778893,651375,2022-05-20 00:05:26,2022-05-20 00:26:33,Poza stacją,Marca Polo (Olimpia Port),22
140,144779559,651523,2022-05-20 00:19:48,2022-05-20 00:27:07,Norwida / Wyspiańskiego (PWr),Wróblewskiego (Teki),8
141,144779151,57875,2022-05-20 00:10:13,2022-05-20 00:27:22,Plac Dominikański (Galeria Dominikańska),Opolska / pętla tramwajowa,18
142,144779479,651203,2022-05-20 00:17:50,2022-05-20 00:27:32,Wróblewskiego (ZOO),"Olszewskiego, pętla tramwajowa",10
143,144779470,57693,2022-05-20 00:17:38,2022-05-20 00:27:40,Wróblewskiego (ZOO),"Olszewskiego, pętla tramwajowa",11
144,144779465,651481,2022-05-20 00:17:29,2022-05-20 00:28:40,Nowowiejska / Wyszyńskiego,Plac Dominikański (Galeria Dominikańska),12
