,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,135729481,650320,2022-01-11 23:50:28,2022-01-12 00:00:53,Bezpieczna / Obornicka,Berenta / Kasprowicza,11
1,135729539,650379,2022-01-11 23:58:03,2022-01-12 00:04:19,Plac Dominikański (Galeria Dominikańska),Wyszyńskiego / Szczytnicka,7
2,135729499,57131,2022-01-11 23:51:58,2022-01-12 00:10:04,Powstańców Śląskich (Arkady Wrocławskie),Nowowiejska / Górnickiego,19
3,135729560,57202,2022-01-12 00:02:13,2022-01-12 00:10:08,Piaskowa / św. Ducha,Plac Powstańców Warszawy (Muzeum Narodowe),8
4,135729605,57608,2022-01-12 00:07:19,2022-01-12 00:15:36,Jedności Narodowej / Wyszyńskiego,Aleja Kromera,9
5,135729610,57843,2022-01-12 00:07:28,2022-01-12 00:19:07,Rakowiecka,Wróblewskiego (Teki),12
6,135729593,650373,2022-01-12 00:06:35,2022-01-12 00:19:27,Klecińska (Wrocław Grabiszyn),Strzegomska / Estońska,13
7,135729708,650041,2022-01-12 00:19:41,2022-01-12 00:24:50,Traugutta / Pułaskiego,Plac Grunwaldzki / Polaka,6
8,135729761,57572,2022-01-12 00:26:57,2022-01-12 00:27:30,Świeradowska (Ferio Gaj ),Świeradowska (Ferio Gaj ),1
9,135729727,651230,2022-01-12 00:22:26,2022-01-12 00:31:07,Grabiszyńska / Aleja Hallera,Solskiego / al. Piastów,9
10,135729734,650983,2022-01-12 00:23:41,2022-01-12 00:31:27,Promenady Wrocławskie,Poza stacją,8
11,135729737,57591,2022-01-12 00:24:07,2022-01-12 00:31:27,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Powstańców Śląskich,8
12,135729752,57171,2022-01-12 00:25:55,2022-01-12 00:34:32,Powstańcow Śląskich / Aleja Hallera,Poza stacją,9
13,135729760,57783,2022-01-12 00:26:54,2022-01-12 00:34:56,Ślężna / Kamienna (Uniw. Ekonomiczny),"Grochowa / Jemiołowa,",9
14,135729785,650379,2022-01-12 00:30:40,2022-01-12 00:40:34,Wyszyńskiego / Szczytnicka,Kościuszki / Pułaskiego,10
15,135729804,57749,2022-01-12 00:34:13,2022-01-12 00:42:18,Norwida / Wyspiańskiego (PWr),Wróblewskiego (Teki),9
16,135729803,57661,2022-01-12 00:34:01,2022-01-12 00:42:27,Norwida / Wyspiańskiego (PWr),Wróblewskiego (Teki),9
17,135729880,57033,2022-01-12 00:45:10,2022-01-12 00:52:17,Grabiszyńska / Stalowa,Grabiszyńska / Stalowa,8
18,135729886,57875,2022-01-12 00:46:03,2022-01-12 00:54:06,Plac Dominikański (Galeria Dominikańska),Walońska (Angel Poland Group),9
19,135729857,650685,2022-01-12 00:41:33,2022-01-12 00:54:43,"Paprotna / Obornicka, zajezdnia MPK",Waniliowa / Cynamonowa,14
20,135729887,650868,2022-01-12 00:46:06,2022-01-12 01:00:27,Poza stacją,Poza stacją,15
21,135729949,651346,2022-01-12 00:55:09,2022-01-12 01:13:45,Powstańców Śląskich/Orla,Tarnogajska / Klimasa,19
22,135730039,57725,2022-01-12 01:09:51,2022-01-12 01:27:26,Ślężna / pętla tramwajowa,Grabiszyńska / Stalowa,18
23,135730106,57321,2022-01-12 01:24:35,2022-01-12 01:32:43,Obornicka / Bałtycka,Kamieńskiego / Jutrosińska,9
24,135730093,57217,2022-01-12 01:21:41,2022-01-12 01:35:15,Plac Kościuszki (Renoma),Poza stacją,14
25,135730148,650057,2022-01-12 01:33:30,2022-01-12 01:36:48,Wałbrzyska - pętla tramwajowa,Wałbrzyska - pętla tramwajowa,4
26,135730141,650661,2022-01-12 01:30:21,2022-01-12 01:41:37,Piaskowa / św. Ducha,Nowowiejska / Wyszyńskiego,12
27,135730105,650412,2022-01-12 01:24:26,2022-01-12 01:43:09,Otyńska,Pilczycka / Kozanowska,19
28,135730224,57151,2022-01-12 01:56:19,2022-01-12 02:02:35,al. Armii Krajowej / Bardzka,Świeradowska (Ferio Gaj ),7
29,135730157,650514,2022-01-12 01:37:11,2022-01-12 02:08:32,Wałbrzyska - pętla tramwajowa,Plac Legionów,32
30,135730213,651537,2022-01-12 01:52:58,2022-01-12 02:10:23,Rynek,Sienkiewicza / Wyszyńskiego,18
31,135730265,57497,2022-01-12 02:06:21,2022-01-12 02:37:24,Poza stacją,Buforowa - Vivaldiego,32
32,135730405,650198,2022-01-12 03:08:26,2022-01-12 03:11:43,Dworzec Główny ,Dworzec Główny ,4
33,135730401,57217,2022-01-12 03:06:02,2022-01-12 03:13:11,Poza stacją,Nyska / Jesionowa,8
34,135730434,650198,2022-01-12 03:19:27,2022-01-12 03:20:05,Dworzec Główny ,Dworzec Główny ,1
35,135730411,57591,2022-01-12 03:11:09,2022-01-12 03:24:12,Plac Powstańców Śląskich,Nyska / Jesionowa,14
36,135730436,651182,2022-01-12 03:20:03,2022-01-12 03:25:07,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,6
37,135730432,650785,2022-01-12 03:18:57,2022-01-12 03:26:15,Żmigrodzka / Broniewskiego,"Paprotna / Obornicka, zajezdnia MPK",8
38,135726669,651265,2022-01-11 21:09:23,2022-01-12 03:29:47,Dyrekcyjna / Borowska (Wroclavia),Poza stacją,381
39,135730482,651190,2022-01-12 03:46:36,2022-01-12 04:04:33,Janiszewskiego (PWr),"Olszewskiego, pętla tramwajowa",18
40,135730512,57164,2022-01-12 04:05:04,2022-01-12 04:08:53,Kościuszki / Pułaskiego,Dworzec Główny ,4
41,135730509,650198,2022-01-12 04:02:57,2022-01-12 04:11:54,Dworzec Główny ,Zaporoska / Grabiszyńska,9
42,135730524,57767,2022-01-12 04:11:43,2022-01-12 04:16:09,Promenady Wrocławskie,Nowowiejska / Jedności Narodowej,5
43,135730508,651002,2022-01-12 04:02:41,2022-01-12 04:21:20,Grabiszyńska / Stalowa,Powstańców Śląskich (Arkady Wrocławskie),19
44,135730595,650267,2022-01-12 04:53:52,2022-01-12 04:55:02,Komandorska / Sanocka,Komandorska / Sanocka,2
45,135730602,650374,2022-01-12 04:54:55,2022-01-12 04:58:46,Karwińska / Opolska,Gazowa / Międzyleska,4
46,135730580,57004,2022-01-12 04:47:44,2022-01-12 05:00:02,al. Karkonoska / Jeździecka,Grota-Roweckiego / Parafialna,13
47,135730593,651541,2022-01-12 04:53:24,2022-01-12 05:01:34,Żelazna / Pereca,Dworzec Główny ,9
48,135730604,650991,2022-01-12 04:55:53,2022-01-12 05:01:40,Zaporoska / Wielka / Krucza,Powstańcow Śląskich / Aleja Hallera,6
49,135730607,650189,2022-01-12 04:58:36,2022-01-12 05:02:53,Zwycięska / Ołtaszyńska,al. Karkonoska / Jeździecka,5
50,135730592,650906,2022-01-12 04:53:23,2022-01-12 05:07:30,Powstańcow Śląskich / Aleja Hallera,Kazimierza Wielkiego (Helios),15
51,135730625,651261,2022-01-12 05:05:24,2022-01-12 05:09:42,Zaporoska / Gajowicka,Grabiszyńska / Stalowa,5
52,135730594,650057,2022-01-12 04:53:48,2022-01-12 05:10:30,Wałbrzyska - pętla tramwajowa,Centrum Handlowe Auchan Bielany,17
53,135730619,651541,2022-01-12 05:02:24,2022-01-12 05:11:59,Dworzec Główny ,Wita Stwosza / Szewska,10
54,135730628,650573,2022-01-12 05:05:48,2022-01-12 05:16:10,pl. Orląt Lwowskich,Fabryczna / Wagonowa,11
55,135730627,651176,2022-01-12 05:05:38,2022-01-12 05:16:18,Grota-Roweckiego/Iwaszkiewicza,al. Karkonoska / Jeździecka,11
56,135730618,650908,2022-01-12 05:02:12,2022-01-12 05:18:15,Zwycięska / Agrestowa,Czekoladowa / Wałbrzyska,17
57,135730632,650885,2022-01-12 05:08:31,2022-01-12 05:18:27,Legnicka / Wejherowska,Fabryczna / Wagonowa,10
58,135730645,57334,2022-01-12 05:11:15,2022-01-12 05:19:36,Kutrzeby / Hubala,al. Karkonoska / Jeździecka,9
59,135730633,650147,2022-01-12 05:08:58,2022-01-12 05:19:38,Plac Kościuszki (Renoma),Plac Staszica,11
60,135730647,57448,2022-01-12 05:11:33,2022-01-12 05:19:44,Poza stacją,Poza stacją,9
