,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137360587,650383,2022-02-20 21:39:54,2022-02-21 00:00:49,Czekoladowa / Wałbrzyska,Czekoladowa / Wałbrzyska,141
1,137362080,650684,2022-02-20 23:34:33,2022-02-21 00:02:48,Lotnicza / Na Ostatnim Groszu,Żeromskiego / Daszyńskiego,29
2,137362313,650214,2022-02-21 00:02:00,2022-02-21 00:05:43,Plac Legionów,Zaporoska / Grabiszyńska,4
3,137362328,650594,2022-02-21 00:04:43,2022-02-21 00:09:57,Przyjaźni / Karkonoska,al. Karkonoska / Jeździecka,6
4,137362343,651493,2022-02-21 00:07:27,2022-02-21 00:11:35,Krzywoustego - Rynek Psie Pole,Gorlicka / Litewska,5
5,137362335,650176,2022-02-21 00:05:52,2022-02-21 00:15:02,Zaporoska / Grabiszyńska,Aleja Hallera / Mielecka,10
6,137362505,651391,2022-02-21 00:33:35,2022-02-21 00:36:55,Poza stacją,Bacciarellego / pętla autobusowa,4
7,137353558,57131,2022-02-20 17:05:56,2022-02-21 00:37:10,Racławicka / Rymarska,Zaporoska / Wielka / Krucza,452
8,137362270,650870,2022-02-20 23:56:08,2022-02-21 00:39:54,Sołtysowicka / Redycka,"Olszewskiego, pętla tramwajowa",44
9,137362501,57741,2022-02-21 00:32:39,2022-02-21 00:41:07,Tyrmanda / Mińska,Strzegomska / Estońska,9
10,137362523,651364,2022-02-21 00:36:40,2022-02-21 00:42:41,Fosa Miejska ,Komandorska / Sanocka,7
11,137362494,650455,2022-02-21 00:30:40,2022-02-21 00:45:00,Kurkowa / Dubois,Poza stacją,15
12,137362534,57038,2022-02-21 00:39:18,2022-02-21 00:47:06,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Powstańców Śląskich,8
13,137362547,650312,2022-02-21 00:41:27,2022-02-21 00:54:30,Kościuszki / Komuny Paryskiej / Zgodna,Tarnogajska / Klimasa,14
14,137362596,57038,2022-02-21 00:55:48,2022-02-21 01:10:24,Plac Powstańców Śląskich,Przyjaźni / Karkonoska,15
15,137362632,651034,2022-02-21 01:05:35,2022-02-21 01:21:54,Poniatowskiego / Oleśnicka,Plac Legionów,17
16,137362682,650848,2022-02-21 01:17:37,2022-02-21 01:33:55,Bałtycka / Żmigrodzka,Nowowiejska / Górnickiego,17
17,137362634,650464,2022-02-21 01:06:42,2022-02-21 01:34:08,Dworzec Główny ,Wróblewskiego (Teki),28
18,137362759,57429,2022-02-21 01:40:01,2022-02-21 01:45:35,Żmigrodzka / Broniewskiego,Kamieńskiego / Jutrosińska,6
19,137362837,650054,2022-02-21 02:14:58,2022-02-21 02:32:08,Poza stacją,Żeromskiego / Kluczborska,18
20,137362873,650777,2022-02-21 02:34:05,2022-02-21 02:40:34,Poza stacją,Drobnera / Dubois,7
21,137362859,57255,2022-02-21 02:28:13,2022-02-21 02:58:32,Rakowiecka,Żmigrodzka / Broniewskiego,31
22,137362903,650266,2022-02-21 02:49:38,2022-02-21 03:04:05,Hallera / Odkrywców,Solskiego / al. Piastów,15
23,137362931,57732,2022-02-21 03:04:40,2022-02-21 03:10:10,Plac Grunwaldzki / Polaka,Plac Powstańców Warszawy (Muzeum Narodowe),6
24,137362948,650550,2022-02-21 03:12:53,2022-02-21 03:26:13,Plac Powstańców Śląskich,Nyska / Jesionowa,14
25,137362942,57732,2022-02-21 03:11:07,2022-02-21 03:26:19,Plac Powstańców Warszawy (Muzeum Narodowe),Plac Jana Pawła II (Akademia Muzyczna),16
26,137362980,650298,2022-02-21 03:37:25,2022-02-21 03:46:51,Komandorska / Kamienna,Poza stacją,10
27,137363015,651312,2022-02-21 04:07:10,2022-02-21 04:16:57,Grabiszyńska / Aleja Hallera,Powstańców Śląskich/Orla,10
28,137362994,57964,2022-02-21 03:52:53,2022-02-21 04:18:18,Na Ostatnim Groszu,Powstańców Śląskich/Orla,26
29,137363039,57771,2022-02-21 04:19:03,2022-02-21 04:25:00,Wita Stwosza / Szewska,Poza stacją,6
30,137363038,57909,2022-02-21 04:18:47,2022-02-21 04:25:04,Wita Stwosza / Szewska,Drobnera / Dubois,7
31,137363043,650189,2022-02-21 04:20:22,2022-02-21 04:26:26,Pereca / Grabiszyńska,Świdnicka / Piłsudskiego (Hotel Scandic),7
32,137363068,650803,2022-02-21 04:29:15,2022-02-21 04:29:48,Nowowiejska / Wyszyńskiego,Nowowiejska / Wyszyńskiego,1
33,137363067,650848,2022-02-21 04:28:42,2022-02-21 04:33:15,Nowowiejska / Górnickiego,Nowowiejska / Jedności Narodowej,5
34,137363073,651543,2022-02-21 04:32:48,2022-02-21 04:40:08,Świeradowska / Krynicka,Gazowa / Międzyleska,8
35,137363077,650525,2022-02-21 04:33:43,2022-02-21 04:44:09,Komandorska / Sanocka,Grabiszyńska / Stalowa,11
36,137363087,651069,2022-02-21 04:38:59,2022-02-21 04:47:01,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),9
37,137363105,57556,2022-02-21 04:46:02,2022-02-21 04:47:03,Bystrzycka / Idzikowskiego,Bystrzycka / Idzikowskiego,2
38,137363108,57529,2022-02-21 04:47:20,2022-02-21 04:47:58,Bystrzycka / Idzikowskiego,Bystrzycka / Idzikowskiego,1
39,137363104,57325,2022-02-21 04:45:00,2022-02-21 04:56:44,Rakowiecka,Dworzec Główny ,12
40,137363124,57343,2022-02-21 04:53:35,2022-02-21 05:02:49,al. Jana III Sobieskiego / stacja kolejowa,Gorlicka / Litewska,10
41,137363146,650356,2022-02-21 04:59:59,2022-02-21 05:06:49,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),7
42,137363153,57822,2022-02-21 05:01:10,2022-02-21 05:07:00,Kościuszki / Pułaskiego,Dyrekcyjna / Borowska (Wroclavia),6
43,137324605,650969,2022-02-19 17:57:58,2022-02-21 05:08:12,Legnicka (Park Magnolia),Poza stacją,2111
