,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137252334,651510,2022-02-17 23:55:00,2022-02-18 00:00:08,al. Karkonoska / Jeździecka,Zwycięska / Agrestowa,6
1,137251536,57426,2022-02-17 23:12:48,2022-02-18 00:00:33,Plac Powstańców Śląskich,"Grochowa / Jemiołowa,",48
2,137252302,650493,2022-02-17 23:52:42,2022-02-18 00:01:40,al. Brücknera / Kwidzyńska,Sołtysowicka / Redycka,9
3,137252350,57062,2022-02-17 23:55:58,2022-02-18 00:05:00,Drobnera / Dubois,Nowowiejska / Jedności Narodowej,10
4,137252211,57767,2022-02-17 23:46:34,2022-02-18 00:07:39,Poza stacją,Legnicka (Park Magnolia),22
5,137252207,651248,2022-02-17 23:46:03,2022-02-18 00:07:43,"Dworzec Główny, południe",Legnicka (Park Magnolia),22
6,137252358,650759,2022-02-17 23:56:25,2022-02-18 00:08:08,Dworzec Główny ,Grabiszyńska / Stalowa,12
7,137252363,650553,2022-02-17 23:56:37,2022-02-18 00:10:26,Kazimierza Wielkiego (Helios),Plac Grunwaldzki (DS Ołówek),14
8,137251020,650245,2022-02-17 22:50:31,2022-02-18 00:12:25,Pereca / Grabiszyńska,Poza stacją,82
9,137252510,651247,2022-02-18 00:07:29,2022-02-18 00:15:02,Żmigrodzka / Broniewskiego,Berenta / Kasprowicza,8
10,137252472,651388,2022-02-18 00:04:32,2022-02-18 00:16:06,"Dworzec Główny, południe",Borowska (Uniw. Szpital Kliniczny),12
11,137252563,57741,2022-02-18 00:11:19,2022-02-18 00:16:25,Poza stacją,Strzegomska / Rogowska ,6
12,137252483,650785,2022-02-18 00:05:11,2022-02-18 00:17:22,Powstańcow Śląskich / Aleja Hallera,Dworzec Główny ,13
13,137252549,651007,2022-02-18 00:10:01,2022-02-18 00:17:55,Nyska / Jesionowa,Kościuszki / Pułaskiego,8
14,137252506,650777,2022-02-18 00:07:18,2022-02-18 00:19:27,Wyszyńskiego / Szczytnicka,Poza stacją,13
15,137252615,650390,2022-02-18 00:16:01,2022-02-18 00:20:42,Ślężna / Kamienna (Uniw. Ekonomiczny),Plac Powstańców Śląskich,5
16,137252709,650925,2022-02-18 00:23:25,2022-02-18 00:23:44,Plac Kościuszki (Renoma),Plac Kościuszki (Renoma),1
17,137252127,57934,2022-02-17 23:41:29,2022-02-18 00:27:59,Lubelska/Łukowska,Grabiszyńska / Aleja Hallera,47
18,137252713,650057,2022-02-18 00:23:53,2022-02-18 00:29:08,Plac Kościuszki (Renoma),Plac Uniwersytecki (UWr),6
19,137252783,650295,2022-02-18 00:29:37,2022-02-18 00:29:53,Poza stacją,Poza stacją,1
20,137252712,650230,2022-02-18 00:23:48,2022-02-18 00:30:07,Kurkowa / Dubois,Żeromskiego / Kluczborska,7
21,137252648,57468,2022-02-18 00:18:17,2022-02-18 00:30:20,Dyrekcyjna / Borowska (Wroclavia),Tarnogajska / Klimasa,13
22,137174645,57743,2022-02-16 11:57:01,2022-02-18 00:31:06,Hubska / Prudnicka,Poza stacją,2195
23,137252669,650777,2022-02-18 00:20:22,2022-02-18 00:31:32,Poza stacją,Kołłątaja / Podwale,12
24,137252710,650688,2022-02-18 00:23:46,2022-02-18 00:33:43,Poza stacją,Olszewskiego / Spółdzielcza,10
25,137252856,57226,2022-02-18 00:36:04,2022-02-18 00:36:38,Plac Jana Pawła II (Akademia Muzyczna),Plac Jana Pawła II (Akademia Muzyczna),1
26,137252828,650252,2022-02-18 00:33:58,2022-02-18 00:39:43,Młodych Techników,Legnicka / Zachodnia ,6
27,137252795,650295,2022-02-18 00:30:55,2022-02-18 00:41:46,Poza stacją,al. Brücknera / Kwidzyńska,11
28,137252884,57048,2022-02-18 00:38:52,2022-02-18 00:41:59,Krzywoustego - Rynek Psie Pole,Gorlicka / Litewska,4
29,137252860,57557,2022-02-18 00:36:25,2022-02-18 00:43:35,Plac Jana Pawła II (Akademia Muzyczna),Plac Strzegomski / Poznańska,8
30,137252804,650777,2022-02-18 00:32:18,2022-02-18 00:44:03,Kołłątaja / Podwale,Plac Jana Pawła II (Akademia Muzyczna),12
31,137252846,650041,2022-02-18 00:35:36,2022-02-18 00:47:50,.RELOKACYJNA,Szczęśliwa (Sky Tower),13
32,137252864,57767,2022-02-18 00:36:44,2022-02-18 00:48:31,Legnicka (Park Magnolia),Piłsudskiego 13 od Jump Hall,12
33,137252853,57021,2022-02-18 00:35:51,2022-02-18 00:51:49,Powstańców Śląskich/Orla,Tarnogajska / Klimasa,16
34,137252991,651062,2022-02-18 00:48:51,2022-02-18 00:56:59,Piłsudskiego 13 od Jump Hall,Zaporoska / Wielka / Krucza,9
35,137253044,57770,2022-02-18 00:54:44,2022-02-18 00:59:12,Zaporoska / Grabiszyńska,Grabiszyńska / Stalowa,5
36,137253083,650303,2022-02-18 00:58:03,2022-02-18 01:09:04,Wyszyńskiego / Szczytnicka,Kościuszki / Pułaskiego,12
37,137253161,650637,2022-02-18 01:04:50,2022-02-18 01:14:07,Pereca / Grabiszyńska,Dworzec Główny ,10
38,137253176,57267,2022-02-18 01:06:54,2022-02-18 01:16:44,Wróblewskiego (Teki),Rondo Reagana,10
39,137253248,651242,2022-02-18 01:13:37,2022-02-18 01:18:27,al. Armii Krajowej / Borowska,Borowska (Uniw. Szpital Kliniczny),5
40,137253208,57217,2022-02-18 01:09:00,2022-02-18 01:33:25,Bezpieczna / Obornicka,Legnicka / Wejherowska,25
41,137253126,650014,2022-02-18 01:01:22,2022-02-18 01:38:22,"Paprotna / Obornicka, zajezdnia MPK",Opolska / Siemianowicka,37
