,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,141004589,57826,2022-04-16 23:41:19,2022-04-17 00:00:40,Plac Powstańców Śląskich,Borowska (Uniw. Szpital Kliniczny),20
1,141004547,57242,2022-04-16 23:39:56,2022-04-17 00:01:58,Grabiszyńska / Aleja Hallera,Tyrmanda / Mińska,23
2,141004919,57397,2022-04-16 23:56:25,2022-04-17 00:02:24,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),6
3,141004537,57767,2022-04-16 23:39:35,2022-04-17 00:02:34,Grabiszyńska / Aleja Hallera,Tyrmanda / Mińska,23
4,141004929,57010,2022-04-16 23:56:51,2022-04-17 00:02:42,Plac Dominikański (Galeria Dominikańska),Kościuszki / Pułaskiego,6
5,141004938,650501,2022-04-16 23:57:08,2022-04-17 00:03:05,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,6
6,141004086,650314,2022-04-16 23:22:54,2022-04-17 00:03:15,Grabiszyńska / Aleja Hallera,Tyrmanda / Mińska,41
7,141004019,57865,2022-04-16 23:20:34,2022-04-17 00:03:23,Grabiszyńska / Aleja Hallera,Tyrmanda / Mińska,43
8,141004977,651088,2022-04-16 23:58:41,2022-04-17 00:03:53,Plac Dominikański (Galeria Dominikańska),Kościuszki / Pułaskiego,6
9,141004717,651299,2022-04-16 23:47:44,2022-04-17 00:04:09,Piaskowa / św. Ducha,Rakowiecka,17
10,141005032,650454,2022-04-17 00:01:37,2022-04-17 00:04:22,Ślężna / Kamienna (Uniw. Ekonomiczny),Komandorska / Kamienna,3
11,141005101,650103,2022-04-17 00:04:20,2022-04-17 00:04:57,Ślężna / Aleja Wiśniowa,Ślężna / Aleja Wiśniowa,1
12,141004907,650623,2022-04-16 23:56:05,2022-04-17 00:05:59,Tarnogajska / Klimasa,al. Armii Krajowej / Bardzka,10
13,141004902,650686,2022-04-16 23:55:54,2022-04-17 00:06:08,Tarnogajska / Klimasa,al. Armii Krajowej / Bardzka,11
14,141004848,650039,2022-04-16 23:53:49,2022-04-17 00:06:22,Bezpieczna / Obornicka,Kurkowa / Dubois,13
15,141004857,57615,2022-04-16 23:54:17,2022-04-17 00:06:31,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Grunwaldzki / Polaka,13
16,141004891,57204,2022-04-16 23:55:26,2022-04-17 00:06:57,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,12
17,141004786,57991,2022-04-16 23:51:36,2022-04-17 00:07:59,Wita Stwosza / Szewska,Legnicka / Wejherowska,17
18,141005082,650320,2022-04-17 00:03:47,2022-04-17 00:09:06,al. Armii Krajowej / Bardzka,Świeradowska / Krynicka,6
19,141005029,651369,2022-04-17 00:01:23,2022-04-17 00:09:29,Mickiewicza / pętla tramwajowa,"Olszewskiego, pętla tramwajowa",9
20,140998393,651523,2022-04-16 20:39:46,2022-04-17 00:09:44,Świeradowska / Krynicka,Świeradowska / Krynicka,210
21,141005159,650496,2022-04-17 00:06:49,2022-04-17 00:11:28,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,5
22,141005106,57487,2022-04-17 00:04:29,2022-04-17 00:12:07,Ślężna / Aleja Wiśniowa,Ślężna / Skierniewicka,8
23,141005127,650103,2022-04-17 00:05:32,2022-04-17 00:12:08,Ślężna / Aleja Wiśniowa,Ślężna / Skierniewicka,7
24,141005121,651285,2022-04-17 00:05:12,2022-04-17 00:12:40,Drobnera / Plac Bema,Promenady Wrocławskie,8
25,141005229,650316,2022-04-17 00:09:28,2022-04-17 00:13:01,Powstańców Śląskich/Orla,Gajowicka,4
26,141005021,651004,2022-04-17 00:00:59,2022-04-17 00:13:08,al. Armii Krajowej / Bardzka,Jagodzińska / Buforowa,13
27,141004610,650882,2022-04-16 23:42:15,2022-04-17 00:14:41,Ślężna / pętla tramwajowa,Kołłątaja / Podwale,33
28,141005197,650865,2022-04-17 00:08:18,2022-04-17 00:15:05,Legnicka / Wejherowska,Drzewieckiego / Dedala,7
29,141005375,650998,2022-04-17 00:15:05,2022-04-17 00:15:34,Dworzec Główny ,Dworzec Główny ,1
30,141005389,650218,2022-04-17 00:15:43,2022-04-17 00:16:13,Dworzec Główny ,Dworzec Główny ,1
31,141005090,650213,2022-04-17 00:04:01,2022-04-17 00:18:17,Poza stacją,Poza stacją,15
32,141005283,651198,2022-04-17 00:11:16,2022-04-17 00:19:00,Zaporoska / Grabiszyńska,Grabiszyńska / Magazynierska (Corte Verona),8
33,141005271,57183,2022-04-17 00:10:59,2022-04-17 00:19:09,Zaporoska / Grabiszyńska,Grabiszyńska / Magazynierska (Corte Verona),9
34,141005234,57506,2022-04-17 00:09:36,2022-04-17 00:20:50,Piaskowa / św. Ducha,Traugutta / Kościuszki,12
35,141004667,57101,2022-04-16 23:45:12,2022-04-17 00:20:56,Ślężna / pętla tramwajowa,Piaskowa / św. Ducha,36
