,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,138361853,650725,2022-03-11 23:42:28,2022-03-12 00:00:15,Solskiego / al. Piastów,Solskiego / al. Piastów,18
1,138361855,651012,2022-03-11 23:42:32,2022-03-12 00:00:23,Solskiego / al. Piastów,Solskiego / al. Piastów,18
2,138362237,651088,2022-03-11 23:56:54,2022-03-12 00:01:04,Poza stacją,Kościuszki / Komuny Paryskiej / Zgodna,5
3,138361923,650455,2022-03-11 23:44:31,2022-03-12 00:02:01,Legnicka / Wejherowska,Plac Jana Pawła II (Akademia Muzyczna),18
4,138361981,57894,2022-03-11 23:46:35,2022-03-12 00:03:15,Ślężna / Kamienna (Uniw. Ekonomiczny),Drobnera / Plac Bema,17
5,138361940,57063,2022-03-11 23:45:04,2022-03-12 00:03:53,Plac Staszica,Popowice,19
6,138361856,57048,2022-03-11 23:42:32,2022-03-12 00:03:55,Rynek,Hubska / Prudnicka,22
7,138362314,651342,2022-03-11 23:59:43,2022-03-12 00:06:04,Walońska (Angel Poland Group),Wyszyńskiego / Szczytnicka,7
8,138362299,650604,2022-03-11 23:59:06,2022-03-12 00:06:37,"Dworzec Główny, południe",Nyska / Jesionowa,8
9,138362289,651327,2022-03-11 23:58:48,2022-03-12 00:06:56,"Dworzec Główny, południe",Nyska / Jesionowa,9
10,138362179,57294,2022-03-11 23:54:19,2022-03-12 00:08:08,Skarbowców / Wietrzna,Ślężna / Aleja Wiśniowa,14
11,138362296,651467,2022-03-11 23:58:58,2022-03-12 00:08:43,Ślężna / Kamienna (Uniw. Ekonomiczny),Ślężna / Skierniewicka,10
12,138362295,651111,2022-03-11 23:58:58,2022-03-12 00:08:51,Ślężna / Kamienna (Uniw. Ekonomiczny),Ślężna / Skierniewicka,10
13,138362501,650749,2022-03-12 00:07:19,2022-03-12 00:09:51,Zachodnia / Poznańska,Poza stacją,3
14,138362498,650390,2022-03-12 00:07:15,2022-03-12 00:11:34,Krzywoustego - Rynek Psie Pole,Gorlicka / Litewska,5
15,138362495,650320,2022-03-12 00:07:01,2022-03-12 00:11:51,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,5
16,138362553,57371,2022-03-12 00:09:07,2022-03-12 00:13:35,Plac Uniwersytecki (UWr),Kurkowa / Dubois,5
17,138353575,57019,2022-03-11 19:53:34,2022-03-12 00:14:40,Komandorska / Sanocka,Komandorska / Sanocka,262
18,138362583,650119,2022-03-12 00:09:58,2022-03-12 00:16:16,Dworzec Główny ,Poza stacją,7
19,138362576,650553,2022-03-12 00:09:49,2022-03-12 00:16:26,Dworzec Główny ,Ślężna / Kamienna (Uniw. Ekonomiczny),7
20,138362558,57607,2022-03-12 00:09:16,2022-03-12 00:17:34,Jedności Narodowej / Wyszyńskiego,Sienkiewicza / Wyszyńskiego,9
21,138362281,57015,2022-03-11 23:58:23,2022-03-12 00:20:41,Komandorska / Kamienna,Przyjaźni / Karkonoska,23
22,138362867,650794,2022-03-12 00:21:14,2022-03-12 00:22:08,Świdnicka / Piłsudskiego (Hotel Scandic),Świdnicka / Piłsudskiego (Hotel Scandic),1
23,138362754,57025,2022-03-12 00:17:24,2022-03-12 00:23:01,Powstańców Śląskich/Orla,Racławicka / Rymarska,6
24,138362760,650686,2022-03-12 00:17:32,2022-03-12 00:23:01,Powstańców Śląskich/Orla,Racławicka / Rymarska,6
25,138362847,651191,2022-03-12 00:20:49,2022-03-12 00:24:23,Powstańców Śląskich (Arkady Wrocławskie),Szczęśliwa (Sky Tower),4
26,138362682,57237,2022-03-12 00:14:21,2022-03-12 00:24:46,Powstańców Śląskich/Orla,Przyjaźni / Karkonoska,11
27,138362911,650481,2022-03-12 00:22:40,2022-03-12 00:24:46,Legnicka / Młodych Techników,Plac Strzegomski / Poznańska,3
28,138362815,650432,2022-03-12 00:19:51,2022-03-12 00:24:53,Plac Jana Pawła II (Akademia Muzyczna),Plac Jana Pawła II (Akademia Muzyczna),6
29,138362869,650821,2022-03-12 00:21:16,2022-03-12 00:26:43,Dyrekcyjna / Borowska (Wroclavia),Świdnicka / Piłsudskiego (Hotel Scandic),6
30,138362736,650119,2022-03-12 00:16:48,2022-03-12 00:28:28,Poza stacją,Borowska (Uniw. Szpital Kliniczny),12
31,138363046,57557,2022-03-12 00:28:21,2022-03-12 00:28:48,Wyszyńskiego / Szczytnicka,Wyszyńskiego / Szczytnicka,1
32,138362879,650585,2022-03-12 00:21:42,2022-03-12 00:28:53,Kołłątaja / Podwale,Dworzec Główny ,8
33,138362969,650137,2022-03-12 00:24:28,2022-03-12 00:29:38,Plac Dominikański (Galeria Dominikańska),Plac Grunwaldzki / Polaka,6
34,138362912,650426,2022-03-12 00:22:41,2022-03-12 00:31:23,Świdnicka / Piłsudskiego (Hotel Scandic),Dyrekcyjna / Borowska (Wroclavia),9
35,138362657,650292,2022-03-12 00:12:59,2022-03-12 00:32:08,Rynek,Obornicka / Bałtycka,20
36,138362940,57511,2022-03-12 00:23:41,2022-03-12 00:34:02,"Paprotna / Obornicka, zajezdnia MPK",Kamieńskiego / Jutrosińska,11
37,138363030,650043,2022-03-12 00:27:16,2022-03-12 00:34:28,"Dworzec Główny, południe",Hubska / Prudnicka,8
38,138363133,57852,2022-03-12 00:32:17,2022-03-12 00:35:06,Nowowiejska / Wyszyńskiego,Sienkiewicza / Wyszyńskiego,3
39,138363118,57261,2022-03-12 00:31:14,2022-03-12 00:35:43,Gajowicka,Racławicka / Rymarska,5
40,138363085,57227,2022-03-12 00:29:43,2022-03-12 00:35:47,Wita Stwosza / Szewska,Poniatowskiego / Oleśnicka,7
41,138363032,57181,2022-03-12 00:27:42,2022-03-12 00:36:43,Dyrekcyjna / Borowska (Wroclavia),Nyska / Jesionowa,10
