,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,142873073,651522,2022-05-05 23:52:01,2022-05-06 00:00:54,Poza stacją,Poza stacją,9
1,142873380,57959,2022-05-06 00:00:21,2022-05-06 00:01:03,"Dworzec Główny, południe","Dworzec Główny, południe",1
2,142873295,651325,2022-05-05 23:57:55,2022-05-06 00:01:22,Drobnera / Plac Bema,Drobnera / Dubois,4
3,142873142,57678,2022-05-05 23:53:54,2022-05-06 00:01:38,Drobnera / Plac Bema,Plac Staszica,8
4,142872564,651025,2022-05-05 23:40:09,2022-05-06 00:01:51,Mińska / Stanisławowska,Pilczycka / Kozanowska,22
5,142873332,650593,2022-05-05 23:58:57,2022-05-06 00:02:06,Plac Strzegomski / Poznańska,Legnicka / Zachodnia ,4
6,142872767,57142,2022-05-05 23:45:17,2022-05-06 00:02:33,Lotnicza / Na Ostatnim Groszu,Bezpieczna/Jugosławiańska,18
7,142873220,57765,2022-05-05 23:55:58,2022-05-06 00:02:44,Kościuszki / Pułaskiego,Kościuszki / Komuny Paryskiej / Zgodna,7
8,142873150,650061,2022-05-05 23:54:07,2022-05-06 00:03:00,Wyszyńskiego / Szczytnicka,Wyszyńskiego / Szczytnicka,9
9,142873200,650589,2022-05-05 23:55:15,2022-05-06 00:03:28,Kazimierza Wielkiego (Helios),Dworzec Główny ,9
10,142873464,57633,2022-05-06 00:03:10,2022-05-06 00:04:02,Drobnera / Plac Bema,Drobnera / Plac Bema,1
11,142873056,57496,2022-05-05 23:51:32,2022-05-06 00:04:25,al. Karkonoska / Jeździecka,Aleja Bielany,13
12,142873231,57799,2022-05-05 23:56:23,2022-05-06 00:04:48,Łukasiewicza / Smoluchowskiego (PWr),Walońska (Angel Poland Group),9
13,142873307,650613,2022-05-05 23:58:12,2022-05-06 00:04:54,Drobnera / Plac Bema,Drobnera / Plac Bema,7
14,142872569,650659,2022-05-05 23:40:14,2022-05-06 00:05:27,Wita Stwosza / Szewska,Wita Stwosza / Szewska,26
15,142872560,650835,2022-05-05 23:40:06,2022-05-06 00:05:30,Wita Stwosza / Szewska,Wita Stwosza / Szewska,26
16,142873344,57233,2022-05-05 23:59:10,2022-05-06 00:05:50,Plac Grunwaldzki / Polaka,Plac Uniwersytecki (UWr),7
17,142873414,651317,2022-05-06 00:01:17,2022-05-06 00:06:47,"Dworzec Główny, południe",Powstańców Śląskich (Arkady Wrocławskie),6
18,142873208,651239,2022-05-05 23:55:23,2022-05-06 00:07:30,Kościuszki / Pułaskiego,Borowska (Uniw. Szpital Kliniczny),13
19,142872522,57663,2022-05-05 23:39:18,2022-05-06 00:07:40,Kościuszki / Komuny Paryskiej / Zgodna,Borowska (Uniw. Szpital Kliniczny),29
20,142873470,57343,2022-05-06 00:03:16,2022-05-06 00:08:04,Kościuszki / Komuny Paryskiej / Zgodna,Traugutta / Kościuszki,5
21,142873333,57614,2022-05-05 23:58:59,2022-05-06 00:08:39,Plac Grunwaldzki / Polaka,Wita Stwosza / Szewska,10
22,142873174,650422,2022-05-05 23:54:50,2022-05-06 00:08:48,Powstańców Śląskich (Arkady Wrocławskie),Borowska (Uniw. Szpital Kliniczny),14
23,142873506,650765,2022-05-06 00:04:04,2022-05-06 00:09:24,Plac Grunwaldzki (DS Ołówek),Sienkiewicza / Wyszyńskiego,6
24,142873190,57451,2022-05-05 23:55:06,2022-05-06 00:09:32,Świdnicka / Piłsudskiego (Hotel Scandic),Grabiszyńska / Magazynierska (Corte Verona),15
25,142873609,57306,2022-05-06 00:07:45,2022-05-06 00:09:35,"Paprotna / Obornicka, zajezdnia MPK","Paprotna / Obornicka, zajezdnia MPK",2
26,142873403,57997,2022-05-06 00:01:00,2022-05-06 00:09:46,Plac Grunwaldzki (DS Ołówek),Żeromskiego / Daszyńskiego,9
27,142873384,650957,2022-05-06 00:00:29,2022-05-06 00:10:17,Plac Powstańców Śląskich,Aleja Hallera / Mielecka,10
28,142873631,57722,2022-05-06 00:08:20,2022-05-06 00:10:17,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,2
29,142873172,650300,2022-05-05 23:54:48,2022-05-06 00:10:45,Poniatowskiego / Oleśnicka,Traugutta / Kościuszki,16
30,142873522,57424,2022-05-06 00:04:42,2022-05-06 00:11:30,Piłsudskiego 13 od Jump Hall,Pereca / Grabiszyńska,7
31,142873339,57632,2022-05-05 23:59:05,2022-05-06 00:12:06,Plac Grunwaldzki / Polaka,Wita Stwosza / Szewska,14
32,142873282,650545,2022-05-05 23:57:39,2022-05-06 00:12:25,Poza stacją,Fosa Miejska ,15
33,142873530,650352,2022-05-06 00:04:53,2022-05-06 00:12:42,Wróblewskiego (ZOO),Sienkiewicza / Piastowska,8
34,142873268,651386,2022-05-05 23:57:20,2022-05-06 00:12:57,al. Armii Krajowej / Bardzka,Dyrekcyjna / Borowska (Wroclavia),16
35,142873678,57799,2022-05-06 00:09:33,2022-05-06 00:12:57,Walońska (Angel Poland Group),Traugutta / Kościuszki,4
36,142873420,651082,2022-05-06 00:01:29,2022-05-06 00:12:59,Kazimierza Wielkiego (Helios),Legnicka / Zachodnia ,12
37,142873510,650827,2022-05-06 00:04:12,2022-05-06 00:17:17,Drobnera / Plac Bema,al. Kochanowskiego / Kopernika,14
38,142871939,651468,2022-05-05 23:26:43,2022-05-06 00:17:42,Plac Staszica,Plac Staszica,51
39,142873849,57308,2022-05-06 00:14:10,2022-05-06 00:18:39,al. Armii Krajowej / Borowska,Kamienna / Borowska (Aquapark),5
40,142873580,57472,2022-05-06 00:06:51,2022-05-06 00:19:00,Piaskowa / św. Ducha,Plac Powstańców Warszawy (Muzeum Narodowe),13
41,142873489,650593,2022-05-06 00:03:29,2022-05-06 00:21:17,Legnicka / Zachodnia ,Szewska / Kazimierza Wielkiego ,18
