,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,136051792,57507,2022-01-19 23:59:32,2022-01-20 00:13:53,Solskiego / al. Piastów,Grabiszyńska / Aleja Hallera,15
1,136051937,57739,2022-01-20 00:15:00,2022-01-20 00:18:44,Zaporoska / Grabiszyńska,Grabiszyńska / Stalowa,4
2,136051919,57865,2022-01-20 00:12:38,2022-01-20 00:19:28,Kościuszki / Komuny Paryskiej / Zgodna,Dworzec Główny ,7
3,136051897,650597,2022-01-20 00:10:03,2022-01-20 00:20:35,al. Armii Krajowej / Borowska,Plac Powstańców Śląskich,11
4,136051871,651176,2022-01-20 00:06:26,2022-01-20 00:21:22,Plac Dominikański (Galeria Dominikańska),Obornicka / Bałtycka,15
5,136052000,57557,2022-01-20 00:22:59,2022-01-20 00:23:28,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),1
6,136051939,57909,2022-01-20 00:15:07,2022-01-20 00:23:31,Kutrzeby / Hubala,Zwycięska / Agrestowa,9
7,136051920,57996,2022-01-20 00:12:43,2022-01-20 00:24:57,"Paprotna / Obornicka, zajezdnia MPK",Kamieńskiego / Jutrosińska,13
8,136039726,57074,2022-01-19 17:49:15,2022-01-20 00:27:32,Zachodnia / Poznańska,Młodych Techników,399
9,136051935,651247,2022-01-20 00:14:39,2022-01-20 00:28:28,Grabiszyńska / Aleja Hallera,Żelazna / Pereca,14
10,136051948,650724,2022-01-20 00:16:24,2022-01-20 00:28:40,Powstańcow Śląskich / Aleja Hallera,Skarbowców / Wietrzna,13
11,136052021,651254,2022-01-20 00:25:49,2022-01-20 00:32:53,Wyszyńskiego / Szczytnicka,Walońska (Angel Poland Group),8
12,136051965,651300,2022-01-20 00:18:19,2022-01-20 00:33:15,Klecińska (Wrocław Grabiszyn),Strzegomska / Rogowska ,15
13,136052034,651245,2022-01-20 00:27:53,2022-01-20 00:34:19,Wróblewskiego (Teki),"Olszewskiego, pętla tramwajowa",7
14,136046574,651379,2022-01-19 20:06:52,2022-01-20 00:35:12,Grabiszyńska / Aleja Hallera,Poza stacją,269
15,136052068,57557,2022-01-20 00:34:05,2022-01-20 00:37:06,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),4
16,136052005,57581,2022-01-20 00:23:41,2022-01-20 00:37:36,Dyrekcyjna / Borowska (Wroclavia),Powstańcow Śląskich / Aleja Hallera,14
17,136052044,650501,2022-01-20 00:31:14,2022-01-20 00:39:04,Piaskowa / św. Ducha,Plac Grunwaldzki / Polaka,8
18,136052123,650093,2022-01-20 00:41:44,2022-01-20 00:48:18,Drobnera / Plac Bema,Promenady Wrocławskie,7
19,136052205,651014,2022-01-20 00:51:42,2022-01-20 01:04:16,Poza stacją,Tarnogajska / Klimasa,13
20,136052332,651504,2022-01-20 01:08:44,2022-01-20 01:11:45,Poniatowskiego / Oleśnicka,Nowowiejska / Jedności Narodowej,4
21,136052339,651114,2022-01-20 01:09:46,2022-01-20 01:18:32,Jedności Narodowej / Wyszyńskiego,Plac Staszica,9
22,136052315,650661,2022-01-20 01:06:34,2022-01-20 01:22:33,Kurkowa / Dubois,Gliniana / Gajowa,16
23,136052349,651092,2022-01-20 01:10:56,2022-01-20 01:28:49,Legnicka (Park Magnolia),Plac Dominikański (Galeria Dominikańska),18
24,136052261,650592,2022-01-20 01:01:03,2022-01-20 01:29:01,Komandorska / Sanocka,Krzycka / Aleja Karkonoska (Park Południowy),28
25,136052511,650735,2022-01-20 01:41:24,2022-01-20 01:48:14,Legnicka / Młodych Techników,Legnicka / Młodych Techników,7
26,136052558,57150,2022-01-20 01:54:01,2022-01-20 02:00:33,Nowowiejska / Górnickiego,Rondo Reagana,7
27,136052552,650464,2022-01-20 01:53:00,2022-01-20 02:02:02,Szczęśliwa (Sky Tower),Wita Stwosza / Szewska,10
