,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,139528540,57202,2022-03-26 23:40:36,2022-03-27 00:00:15,Komandorska / Kamienna,Drobnera / Plac Bema,20
1,139528834,650995,2022-03-26 23:49:44,2022-03-27 00:00:53,Rondo Reagana,Wróblewskiego (Teki),12
2,139528843,650551,2022-03-26 23:49:58,2022-03-27 00:00:53,Rondo Reagana,Wróblewskiego (Teki),11
3,139528829,650753,2022-03-26 23:49:40,2022-03-27 00:01:59,Kozanowska / Pilczycka,Kozanowska / Pilczycka,13
4,139528948,57242,2022-03-26 23:53:21,2022-03-27 00:02:12,Promenady Wrocławskie,Reymonta / Kleczkowska,9
5,139528905,650871,2022-03-26 23:52:03,2022-03-27 00:02:18,Piławska,al. Armii Krajowej / Bardzka,11
6,139528904,57078,2022-03-26 23:52:01,2022-03-27 00:02:19,Promenady Wrocławskie,Reymonta / Kleczkowska,11
7,139528429,650576,2022-03-26 23:37:13,2022-03-27 00:02:53,Karwińska / Opolska,Nowowiejska / Jedności Narodowej,26
8,139529165,57010,2022-03-27 00:00:17,2022-03-27 00:03:36,Nowowiejska / Górnickiego,Sienkiewicza / Piastowska,4
9,139528909,651236,2022-03-26 23:52:14,2022-03-27 00:04:01,Piławska,al. Armii Krajowej / Bardzka,12
10,139529311,57385,2022-03-27 00:04:57,2022-03-27 00:05:31,Powstańców Śląskich/Orla,Powstańców Śląskich/Orla,1
11,139529110,57857,2022-03-26 23:58:10,2022-03-27 00:05:59,Plac Jana Pawła II (Akademia Muzyczna),Plac Strzegomski / Poznańska,8
12,139529117,57393,2022-03-26 23:58:24,2022-03-27 00:06:08,Plac Jana Pawła II (Akademia Muzyczna),Plac Strzegomski / Poznańska,8
13,139529372,651073,2022-03-27 00:06:40,2022-03-27 00:07:26,Plac Jana Pawła II (Akademia Muzyczna),Plac Jana Pawła II (Akademia Muzyczna),1
14,139527219,57910,2022-03-26 22:59:06,2022-03-27 00:08:05,Świdnicka / Piłsudskiego (Hotel Scandic),Powstańcow Śląskich / Aleja Hallera,69
15,139529290,651010,2022-03-27 00:04:11,2022-03-27 00:08:13,Poza stacją,Wróblewskiego (ZOO),5
16,139529162,57260,2022-03-27 00:00:08,2022-03-27 00:08:36,Poza stacją,Poza stacją,9
17,139529313,57578,2022-03-27 00:05:05,2022-03-27 00:08:37,Szczęśliwa (Sky Tower),Zaporoska / Gajowicka,4
18,139528545,57633,2022-03-26 23:40:44,2022-03-27 00:08:57,Plac Jana Pawła II (Akademia Muzyczna),Żeromskiego / Daszyńskiego,29
19,139529213,651285,2022-03-27 00:01:52,2022-03-27 00:08:59,Kozanowska / Pilczycka,Legnicka / Wejherowska,8
20,139529413,651214,2022-03-27 00:08:03,2022-03-27 00:09:30,Poza stacją,Piaskowa / św. Ducha,2
21,139529002,650350,2022-03-26 23:54:53,2022-03-27 00:09:46,Zwycięska / Ołtaszyńska,Zwycięska / Ołtaszyńska,15
22,139529125,651540,2022-03-26 23:58:37,2022-03-27 00:09:47,Krzywoustego - Rynek Psie Pole,Zatorska / Królewska - pętla MPK,12
23,139528988,650788,2022-03-26 23:54:30,2022-03-27 00:09:53,Zwycięska / Ołtaszyńska,Zwycięska / Ołtaszyńska,16
24,139529107,650432,2022-03-26 23:58:08,2022-03-27 00:10:20,Drobnera / Dubois,Janiszewskiego (PWr),13
25,139529489,651389,2022-03-27 00:10:45,2022-03-27 00:11:22,Grabiszyńska / Aleja Hallera,Grabiszyńska / Aleja Hallera,1
26,139529492,57414,2022-03-27 00:10:47,2022-03-27 00:11:30,Legnicka / Wejherowska,Legnicka / Wejherowska,1
27,139529377,57758,2022-03-27 00:06:47,2022-03-27 00:11:37,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,5
28,139529356,57676,2022-03-27 00:06:17,2022-03-27 00:11:45,Plac Legionów,Pereca / Grabiszyńska,6
29,139529412,650016,2022-03-27 00:08:03,2022-03-27 00:12:03,Plac Jana Pawła II (Akademia Muzyczna),Legnicka / Młodych Techników,4
30,139529036,650895,2022-03-26 23:55:54,2022-03-27 00:12:08,Drzewieckiego / Dedala,Strzegomska / Estońska,17
31,139529516,651547,2022-03-27 00:11:32,2022-03-27 00:12:25,Poza stacją,Poza stacją,1
