,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137644222,57133,2022-02-26 23:52:32,2022-02-27 00:00:27,Plac Legionów,Grabiszyńska / Stalowa,8
1,137644205,57026,2022-02-26 23:52:02,2022-02-27 00:00:30,Plac Legionów,Grabiszyńska / Stalowa,9
2,137644105,650549,2022-02-26 23:47:12,2022-02-27 00:02:34,Powstańcow Śląskich / Aleja Hallera,Tarnogajska / Klimasa,16
3,137643973,57322,2022-02-26 23:39:54,2022-02-27 00:04:31,Dworzec Główny ,Norwida / Wyspiańskiego (PWr),25
4,137643978,651155,2022-02-26 23:40:03,2022-02-27 00:04:33,Dworzec Główny ,Norwida / Wyspiańskiego (PWr),25
5,137644012,57591,2022-02-26 23:41:42,2022-02-27 00:04:38,Dworzec Główny ,Norwida / Wyspiańskiego (PWr),23
6,137643986,651308,2022-02-26 23:40:23,2022-02-27 00:04:53,Dworzec Główny ,Norwida / Wyspiańskiego (PWr),25
7,137644446,651083,2022-02-27 00:04:22,2022-02-27 00:04:56,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),1
8,137644324,57361,2022-02-26 23:58:21,2022-02-27 00:05:21,Plac Legionów,Dworzec Główny ,7
9,137644334,650343,2022-02-26 23:58:42,2022-02-27 00:07:42,Grabiszyńska / Stalowa,Plac Legionów,9
10,137644305,651211,2022-02-26 23:57:06,2022-02-27 00:10:17,Kurkowa / Dubois,Popowice,14
11,137644585,651026,2022-02-27 00:11:00,2022-02-27 00:11:28,Na Ostatnim Groszu,Na Ostatnim Groszu,1
12,137644239,57488,2022-02-26 23:53:08,2022-02-27 00:11:50,Zwycięska / Ołtaszyńska,Kamienna / Tomaszowska,19
13,137644471,651034,2022-02-27 00:05:50,2022-02-27 00:11:53,Krzycka / Aleja Karkonoska (Park Południowy),Przyjaźni / Karkonoska,7
14,137644543,650851,2022-02-27 00:08:51,2022-02-27 00:18:18,"Dworzec Główny, południe",al. Armii Krajowej / Borowska,10
15,137644456,650338,2022-02-27 00:04:47,2022-02-27 00:18:26,Kamienna / Borowska (Aquapark),Powstańców Śląskich/Orla,14
16,137644595,57759,2022-02-27 00:11:39,2022-02-27 00:18:48,Na Ostatnim Groszu,Legnicka / Wejherowska,8
17,137644625,57131,2022-02-27 00:12:51,2022-02-27 00:18:49,Plac Legionów,Żelazna / Pereca,6
18,137644462,57792,2022-02-27 00:05:17,2022-02-27 00:19:01,Kamienna / Borowska (Aquapark),Powstańców Śląskich/Orla,14
19,137644706,651071,2022-02-27 00:17:08,2022-02-27 00:19:29,Żelazna / Pereca,Pereca / Grabiszyńska,3
20,137644718,651190,2022-02-27 00:17:31,2022-02-27 00:20:07,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
21,137644616,651034,2022-02-27 00:12:26,2022-02-27 00:20:34,Przyjaźni / Karkonoska,al. Karkonoska / Jeździecka,9
22,137644587,650140,2022-02-27 00:11:06,2022-02-27 00:22:04,Wałbrzyska - pętla tramwajowa,Krzycka / Aleja Karkonoska (Park Południowy),11
23,137644685,57343,2022-02-27 00:15:50,2022-02-27 00:22:53,Aleja Hallera / Mielecka,Powstańców Śląskich/Orla,8
24,137644361,650744,2022-02-27 00:00:09,2022-02-27 00:22:54,Plac Grunwaldzki / Polaka,Plac Grunwaldzki / Polaka,23
25,137644603,57772,2022-02-27 00:11:53,2022-02-27 00:24:23,Kazimierza Wielkiego (Helios),Sienkiewicza / Wyszyńskiego,13
26,137644782,57004,2022-02-27 00:20:14,2022-02-27 00:25:03,Powstańcow Śląskich / Aleja Hallera,Plac Powstańców Śląskich,5
27,137644806,650839,2022-02-27 00:21:17,2022-02-27 00:27:00,al. Karkonoska / Jeździecka,Zwycięska / Ołtaszyńska,6
28,137644526,57099,2022-02-27 00:08:13,2022-02-27 00:27:44,Plac Strzegomski / Poznańska,Traugutta / Pułaskiego,20
29,137644856,650057,2022-02-27 00:23:26,2022-02-27 00:30:34,Grota-Roweckiego / Parafialna,Kutrzeby / Hubala,8
30,137644867,651338,2022-02-27 00:24:09,2022-02-27 00:30:44,Grota-Roweckiego / Parafialna,Kutrzeby / Hubala,7
31,137644934,57435,2022-02-27 00:26:59,2022-02-27 00:32:20,Poza stacją,Zaporoska / Gajowicka,6
32,137644919,650306,2022-02-27 00:26:21,2022-02-27 00:32:52,Poza stacją,Poza stacją,7
33,137644901,57169,2022-02-27 00:25:18,2022-02-27 00:33:08,Plac Powstańców Śląskich,Świdnicka / Piłsudskiego (Hotel Scandic),8
34,137644772,57215,2022-02-27 00:19:40,2022-02-27 00:33:34,Powstańcow Śląskich / Aleja Hallera,Świdnicka / Piłsudskiego (Hotel Scandic),14
35,137644958,57988,2022-02-27 00:28:02,2022-02-27 00:34:30,pl. Orląt Lwowskich,pl. Orląt Lwowskich,7
36,137644885,650338,2022-02-27 00:24:55,2022-02-27 00:34:41,Powstańców Śląskich/Orla,Krucza / Mielecka / Stalowa,10
37,137644912,650962,2022-02-27 00:26:00,2022-02-27 00:35:15,Poza stacją,Kościuszki / Pułaskiego,10
38,137644881,57792,2022-02-27 00:24:42,2022-02-27 00:36:03,Powstańców Śląskich/Orla,Krucza / Mielecka / Stalowa,12
39,137644918,650453,2022-02-27 00:26:21,2022-02-27 00:36:39,Plac Dominikański (Galeria Dominikańska),Plac Grunwaldzki (DS Ołówek),11
40,137644941,650840,2022-02-27 00:27:15,2022-02-27 00:38:05,Szewska / Kazimierza Wielkiego ,Nowowiejska / Jedności Narodowej,11
41,137644893,57343,2022-02-27 00:25:10,2022-02-27 00:39:01,Powstańców Śląskich/Orla,Zwycięska / Ołtaszyńska,14
42,137644940,650735,2022-02-27 00:27:10,2022-02-27 00:39:08,Rynek,Pereca / Grabiszyńska,12
43,137644840,57627,2022-02-27 00:22:32,2022-02-27 00:40:42,Plac Grunwaldzki / Polaka,Żeromskiego / Kluczborska,19
44,137644997,57621,2022-02-27 00:29:28,2022-02-27 00:42:57,Drobnera / Dubois,Grabiszyńska / Stalowa,14
45,137645147,650585,2022-02-27 00:37:34,2022-02-27 00:43:01,Komandorska / Kamienna,Dyrekcyjna / Borowska (Wroclavia),6
46,137645094,650375,2022-02-27 00:35:02,2022-02-27 00:45:29,Piaskowa / św. Ducha,Nowowiejska / Górnickiego,11
47,137645081,651318,2022-02-27 00:34:25,2022-02-27 00:49:13,Kościuszki / Pułaskiego,Kurkowa / Dubois,15
48,137645290,57330,2022-02-27 00:45:17,2022-02-27 00:51:48,Wyszyńskiego / Szczytnicka,Wita Stwosza / Szewska,7
