,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,140322364,57068,2022-04-07 23:59:48,2022-04-08 00:00:13,Rynek,Rynek,1
1,140322271,651279,2022-04-07 23:55:18,2022-04-08 00:01:03,Powstańców Śląskich/Orla,Poza stacją,6
2,140322387,57925,2022-04-08 00:00:44,2022-04-08 00:01:34,Plac Legionów,Plac Legionów,1
3,140322320,57585,2022-04-07 23:57:39,2022-04-08 00:03:23,Lotnicza / Na Ostatnim Groszu,Lotnicza / Bajana,6
4,140322317,650110,2022-04-07 23:57:26,2022-04-08 00:03:31,Lotnicza / Na Ostatnim Groszu,Lotnicza / Bajana,7
5,140319830,650491,2022-04-07 22:26:04,2022-04-08 00:03:50,al. Kochanowskiego / Kopernika,al. Kochanowskiego / Kopernika,98
6,140322182,57381,2022-04-07 23:50:19,2022-04-08 00:05:19,Sienkiewicza / Wyszyńskiego,Plac Kościuszki (Renoma),15
7,140322337,651239,2022-04-07 23:58:29,2022-04-08 00:06:50,Dworzec Główny ,Hubska / Prudnicka,9
8,140322332,57185,2022-04-07 23:58:20,2022-04-08 00:06:53,Dworzec Główny ,Hubska / Prudnicka,9
9,140319783,650348,2022-04-07 22:25:08,2022-04-08 00:08:50,al. Kochanowskiego / Kopernika,Plac Grunwaldzki (DS Ołówek),104
10,140322446,651279,2022-04-08 00:03:12,2022-04-08 00:09:14,Poza stacją,Przyjaźni / Karkonoska,7
11,140322261,57661,2022-04-07 23:54:27,2022-04-08 00:09:37,Rynek,Zaporoska / Gajowicka,16
12,140322032,57484,2022-04-07 23:44:37,2022-04-08 00:11:45,Plac Kościuszki (Renoma),Kołłątaja / Podwale,28
13,140322527,57199,2022-04-08 00:07:25,2022-04-08 00:12:23,pl. Orląt Lwowskich,Poza stacją,5
14,140322415,651168,2022-04-08 00:01:54,2022-04-08 00:12:26,Szewska / Kazimierza Wielkiego ,Kościuszki / Pułaskiego,11
15,140322398,57256,2022-04-08 00:01:12,2022-04-08 00:12:37,Szewska / Kazimierza Wielkiego ,Kościuszki / Pułaskiego,12
16,140322497,57883,2022-04-08 00:05:49,2022-04-08 00:13:38,Wita Stwosza / Szewska,Żeromskiego / Daszyńskiego,8
17,140322464,651335,2022-04-08 00:04:32,2022-04-08 00:13:49,Rynek,Kurkowa / Dubois,10
18,140322620,651257,2022-04-08 00:13:06,2022-04-08 00:15:33,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
19,140322534,650679,2022-04-08 00:07:42,2022-04-08 00:15:46,Komandorska / Sanocka,Powstańcow Śląskich / Aleja Hallera,9
20,140322396,57068,2022-04-08 00:01:08,2022-04-08 00:16:52,Rynek,Plac Grunwaldzki (DS Ołówek),16
21,140322542,57818,2022-04-08 00:08:13,2022-04-08 00:17:59,Kościuszki / Pułaskiego,al. Armii Krajowej / Bardzka,10
22,140322509,650057,2022-04-08 00:06:30,2022-04-08 00:18:38,Kościuszki / Pułaskiego,Nowowiejska / Wyszyńskiego,13
23,140322551,650878,2022-04-08 00:08:43,2022-04-08 00:22:09,Lotnicza / Na Ostatnim Groszu,Graniczna / Strzegomska,14
24,140322634,650847,2022-04-08 00:13:47,2022-04-08 00:23:37,Powstańców Śląskich (Arkady Wrocławskie),Żelazna / Pereca,10
25,140322783,57424,2022-04-08 00:23:11,2022-04-08 00:23:47,Strzegomska / Estońska,Strzegomska / Estońska,1
26,140321900,650979,2022-04-07 23:39:30,2022-04-08 00:23:57,"Grochowa / Jemiołowa,",Kiełczowska,45
27,140322379,57232,2022-04-08 00:00:25,2022-04-08 00:23:59,Rynek,Plac Grunwaldzki (DS Ołówek),24
28,140322741,650357,2022-04-08 00:20:49,2022-04-08 00:25:04,Rynek,Plac Kościuszki (Renoma),5
29,140322660,57684,2022-04-08 00:15:42,2022-04-08 00:25:18,"Paprotna / Obornicka, zajezdnia MPK",Kamieńskiego / Jutrosińska,10
30,140322717,650566,2022-04-08 00:18:43,2022-04-08 00:25:51,Plac Legionów,Grabiszyńska / Stalowa,8
31,140322637,651066,2022-04-08 00:13:56,2022-04-08 00:26:27,Rondo Reagana,Nyska / Jesionowa,13
32,140322553,651253,2022-04-08 00:09:01,2022-04-08 00:27:24,Świdnicka / Piłsudskiego (Hotel Scandic),Strzegomska / Estońska,19
33,140322751,57373,2022-04-08 00:21:25,2022-04-08 00:28:01,Janiszewskiego (PWr),Wróblewskiego (ZOO),7
34,140322693,650348,2022-04-08 00:17:38,2022-04-08 00:28:11,Plac Grunwaldzki (DS Ołówek),Wróblewskiego (Teki),11
35,140322565,57284,2022-04-08 00:10:15,2022-04-08 00:28:18,Rynek,Śrubowa / Strzegomska,19
36,140322562,651207,2022-04-08 00:10:04,2022-04-08 00:28:21,Rynek,Śrubowa / Strzegomska,19
37,140322790,650530,2022-04-08 00:23:42,2022-04-08 00:30:13,"Paprotna / Obornicka, zajezdnia MPK",Żmigrodzka / Broniewskiego,7
38,140322775,57068,2022-04-08 00:22:42,2022-04-08 00:30:29,Plac Grunwaldzki (DS Ołówek),al. Kochanowskiego / Śniadeckich ,8
39,140322435,57107,2022-04-08 00:02:36,2022-04-08 00:31:13,Wyszyńskiego / Szczytnicka,Na Grobli (PWr - Geocentrum),29
40,140321720,650686,2022-04-07 23:31:30,2022-04-08 00:33:33,Plac Jana Pawła II (Akademia Muzyczna),Dyrekcyjna / Borowska (Wroclavia),63
41,140321679,650876,2022-04-07 23:29:22,2022-04-08 00:33:47,Plac Jana Pawła II (Akademia Muzyczna),Dyrekcyjna / Borowska (Wroclavia),65
42,140322725,650649,2022-04-08 00:19:32,2022-04-08 00:34:02,"Paprotna / Obornicka, zajezdnia MPK",Waniliowa / Cynamonowa,15
43,140322797,57528,2022-04-08 00:24:11,2022-04-08 00:36:06,Plac Grunwaldzki (DS Ołówek),Drobnera / Plac Bema,12
44,140322677,57314,2022-04-08 00:16:51,2022-04-08 00:37:02,Kurkowa / Dubois,Szczęśliwa (Sky Tower),21
45,140322591,650039,2022-04-08 00:11:21,2022-04-08 00:37:23,Skarbowców / Wietrzna,Piławska,27
46,140322893,651546,2022-04-08 00:30:38,2022-04-08 00:41:45,Lotnicza / Bajana,Poza stacją,12
47,140322959,57132,2022-04-08 00:34:05,2022-04-08 00:42:20,Dworzec Główny ,Zaporoska / Wielka / Krucza,9
48,140322932,650379,2022-04-08 00:32:29,2022-04-08 00:43:47,Dworzec Główny ,Żelazna / Pereca,12
49,140323002,57805,2022-04-08 00:36:51,2022-04-08 00:43:59,"Kosmonautów / Fieldorfa, szpital wojewódzki",Wojanowska / Arbuzowa ,8
50,140323059,57488,2022-04-08 00:40:54,2022-04-08 00:44:16,Gliniana / Gajowa,"Dworzec Główny, południe",4
51,140322806,650112,2022-04-08 00:24:49,2022-04-08 00:44:39,Rynek,Lotnicza / Na Ostatnim Groszu,20
52,140322853,650459,2022-04-08 00:28:13,2022-04-08 00:45:02,Strzegomska / Estońska,Grabiszyńska / Aleja Hallera,17
53,140209429,650992,2022-04-06 17:06:38,2022-04-08 00:45:33,Sienkiewicza / Wyszyńskiego,Poza stacją,1899
54,140323034,650747,2022-04-08 00:39:19,2022-04-08 00:53:57,Otyńska,Pilczycka / Kozanowska,15
55,140322855,651245,2022-04-08 00:28:18,2022-04-08 00:55:48,"Grochowa / Jemiołowa,",al. Karkonoska / Jeździecka,28
56,139848566,57150,2022-03-30 20:10:39,2022-04-08 01:02:07,Dworzec Główny ,Kazimierza Wielkiego (Helios),11812
57,140323259,650818,2022-04-08 00:52:46,2022-04-08 01:02:11,Pereca / Grabiszyńska,Świdnicka / Piłsudskiego (Hotel Scandic),10
58,140323255,651328,2022-04-08 00:52:37,2022-04-08 01:02:32,Pereca / Grabiszyńska,Świdnicka / Piłsudskiego (Hotel Scandic),10
59,140323220,650756,2022-04-08 00:51:03,2022-04-08 01:03:13,Klecińska (Wrocław Grabiszyn),Strzegomska / Estońska,13
60,140323355,57128,2022-04-08 00:58:36,2022-04-08 01:06:01,Świeradowska (Ferio Gaj ),Kamienna / Tomaszowska,8
61,140323383,650017,2022-04-08 01:00:34,2022-04-08 01:09:36,Dworzec Główny ,Kościuszki / Pułaskiego,10
