,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,144370894,57524,2022-05-16 23:41:52,2022-05-17 00:00:08,Kozanowska/Pałucka,Zachodnia / Poznańska,19
1,144371056,650255,2022-05-16 23:47:25,2022-05-17 00:00:20,Plac Powstańców Śląskich,Kazimierza Wielkiego (Helios),13
2,144371171,57971,2022-05-16 23:50:55,2022-05-17 00:03:02,Plac Dominikański (Galeria Dominikańska),Hubska / Prudnicka,13
3,144370739,57806,2022-05-16 23:37:18,2022-05-17 00:03:12,"Paprotna / Obornicka, zajezdnia MPK",Lotnicza / Na Ostatnim Groszu,26
4,144371193,57218,2022-05-16 23:51:21,2022-05-17 00:03:31,al. Kochanowskiego / Kopernika,Drobnera / Plac Bema,13
5,144371203,650093,2022-05-16 23:51:35,2022-05-17 00:03:36,al. Kochanowskiego / Kopernika,Drobnera / Plac Bema,13
6,144371021,651163,2022-05-16 23:45:58,2022-05-17 00:03:42,Poza stacją,Plac Grunwaldzki (DS Ołówek),18
7,144371017,650573,2022-05-16 23:45:53,2022-05-17 00:03:46,Plac Dominikański (Galeria Dominikańska),Plac Grunwaldzki (DS Ołówek),18
8,144371213,651487,2022-05-16 23:52:04,2022-05-17 00:04:43,Plac Dominikański (Galeria Dominikańska),Plac Grunwaldzki (DS Ołówek),13
9,144371272,57006,2022-05-16 23:53:48,2022-05-17 00:04:57,Aleja Kromera,Plac Świętego Macieja / Trzebnicka,12
10,144371309,57327,2022-05-16 23:55:15,2022-05-17 00:05:03,Dworzec Główny ,Powstańcow Śląskich / Aleja Hallera,10
11,144371258,57058,2022-05-16 23:53:16,2022-05-17 00:05:14,Norwida / Wyspiańskiego (PWr),Szewska / Kazimierza Wielkiego ,12
12,144371426,57115,2022-05-16 23:59:49,2022-05-17 00:05:33,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,6
13,144371376,650995,2022-05-16 23:57:52,2022-05-17 00:07:16,Wróblewskiego (Teki),"Olszewskiego, pętla tramwajowa",10
14,144371234,651399,2022-05-16 23:52:43,2022-05-17 00:08:41,Sienkiewicza / Wyszyńskiego,Sienkiewicza / Wyszyńskiego,16
15,144371402,57962,2022-05-16 23:59:08,2022-05-17 00:08:53,Dworzec Główny ,Żelazna / Pereca,10
16,144370697,650377,2022-05-16 23:36:08,2022-05-17 00:09:31,Powstańców Śląskich/Orla,Kozanowska / Pilczycka,34
17,144371241,651358,2022-05-16 23:53:05,2022-05-17 00:09:32,Solskiego / al. Piastów,Grabiszyńska / Magazynierska (Corte Verona),17
18,144371573,57806,2022-05-17 00:05:45,2022-05-17 00:09:32,Lotnicza / Na Ostatnim Groszu,Kozanowska / Pilczycka,4
19,144371666,57997,2022-05-17 00:08:52,2022-05-17 00:09:36,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,1
20,144371448,650878,2022-05-17 00:00:27,2022-05-17 00:09:50,Sienkiewicza / Piastowska,Żeromskiego / Kluczborska,10
21,144371688,651312,2022-05-17 00:09:55,2022-05-17 00:10:18,Pilczycka / Koszykarska,Pilczycka / Koszykarska,1
22,144371520,651550,2022-05-17 00:03:29,2022-05-17 00:10:21,Bałtycka / Żmigrodzka,Żmigrodzka / Broniewskiego,7
23,144371244,651484,2022-05-16 23:53:09,2022-05-17 00:10:51,al. Armii Krajowej / Bardzka,Poza stacją,18
