,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,140040498,650594,2022-04-03 23:55:00,2022-04-04 00:05:25,"Grochowa / Jemiołowa,",Ślężna / Kamienna (Uniw. Ekonomiczny),11
1,140040515,650749,2022-04-03 23:56:19,2022-04-04 00:05:36,Kazimierza Wielkiego (Helios),Plac Dominikański (Galeria Dominikańska),10
2,140040437,650761,2022-04-03 23:51:03,2022-04-04 00:05:57,Plac Staszica,Sienkiewicza / Wyszyńskiego,15
3,140040550,650021,2022-04-03 23:58:35,2022-04-04 00:05:58,Rondo Reagana,Nowowiejska / Wyszyńskiego,8
4,140040552,651233,2022-04-03 23:58:40,2022-04-04 00:06:03,Rondo Reagana,Nowowiejska / Wyszyńskiego,8
5,140040580,651549,2022-04-04 00:00:32,2022-04-04 00:08:35,Traugutta / Pułaskiego,Hubska / Prudnicka,9
6,140040610,57486,2022-04-04 00:02:52,2022-04-04 00:08:39,Plac Legionów,Żelazna / Pereca,6
7,140040528,57153,2022-04-03 23:57:16,2022-04-04 00:10:55,Poza stacją,Śrubowa / Strzegomska,14
8,140040583,650274,2022-04-04 00:00:52,2022-04-04 00:11:10,Legnicka / Zachodnia ,Drzewieckiego / Dedala,11
9,140040385,650441,2022-04-03 23:46:37,2022-04-04 00:11:56,Traugutta / Pułaskiego,Mickiewicza / pętla tramwajowa,26
10,140040708,57135,2022-04-04 00:11:45,2022-04-04 00:12:14,Ślężna / Kamienna (Uniw. Ekonomiczny),Ślężna / Kamienna (Uniw. Ekonomiczny),1
11,140040675,651479,2022-04-04 00:09:03,2022-04-04 00:14:48,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,6
12,140040637,57021,2022-04-04 00:06:13,2022-04-04 00:16:49,Szewska / Kazimierza Wielkiego ,Kraszewskiego / Trzebnicka,11
13,140040686,57611,2022-04-04 00:09:33,2022-04-04 00:17:30,Sienkiewicza / Wyszyńskiego,Plac Staszica,8
14,140040707,651167,2022-04-04 00:11:34,2022-04-04 00:17:40,Powstańców Śląskich/Orla,Gajowicka,7
15,140040718,650021,2022-04-04 00:12:32,2022-04-04 00:18:43,Nowowiejska / Wyszyńskiego,Rondo Reagana,7
16,140040720,651233,2022-04-04 00:12:36,2022-04-04 00:18:48,Nowowiejska / Wyszyńskiego,Rondo Reagana,7
17,140040808,651506,2022-04-04 00:20:50,2022-04-04 00:22:48,Rondo Reagana,Plac Grunwaldzki (DS Ołówek),2
18,140040679,650982,2022-04-04 00:09:16,2022-04-04 00:23:03,Klecińska / Duńska,Strzegomska / Rogowska ,14
19,140040721,650594,2022-04-04 00:13:01,2022-04-04 00:25:06,Ślężna / Kamienna (Uniw. Ekonomiczny),pl. Orląt Lwowskich,13
20,140040771,57832,2022-04-04 00:17:57,2022-04-04 00:27:23,Ślężna / Kamienna (Uniw. Ekonomiczny),Rynek,10
21,140040737,57111,2022-04-04 00:14:09,2022-04-04 00:29:34,Promenady Wrocławskie,Walońska (Angel Poland Group),16
22,140040776,651062,2022-04-04 00:18:31,2022-04-04 00:31:20,Fabryczna / Wagonowa,Krucza / Mielecka / Stalowa,13
23,140040907,57473,2022-04-04 00:30:31,2022-04-04 00:31:20,Mickiewicza / pętla tramwajowa,Mickiewicza / pętla tramwajowa,1
24,140040823,650392,2022-04-04 00:22:23,2022-04-04 00:32:06,Poza stacją,pl. Orląt Lwowskich,10
25,140040839,57371,2022-04-04 00:23:45,2022-04-04 00:36:22,pl. Orląt Lwowskich,Racławicka / Rymarska,13
26,140040858,650773,2022-04-04 00:25:57,2022-04-04 00:37:24,pl. Orląt Lwowskich,Legnicka (Park Magnolia),12
27,140040723,57123,2022-04-04 00:13:06,2022-04-04 00:38:37,Krzywoustego / Korona,Drobnera / Plac Bema,26
28,140040921,651332,2022-04-04 00:32:02,2022-04-04 00:40:58,Mickiewicza / pętla tramwajowa,Miłoszycka / Swojczycka ,9
29,140041013,650805,2022-04-04 00:43:52,2022-04-04 00:46:54,Poza stacją,Rynek,4
30,140040981,651527,2022-04-04 00:39:14,2022-04-04 00:47:35,Plac Uniwersytecki (UWr),Żeromskiego / Daszyńskiego,9
31,140041012,57111,2022-04-04 00:43:49,2022-04-04 00:54:14,Walońska (Angel Poland Group),Plac Dominikański (Galeria Dominikańska),11
32,140041084,57839,2022-04-04 00:52:20,2022-04-04 00:55:09,Hubska / Prudnicka,Nyska / Jesionowa,3
33,140041070,650289,2022-04-04 00:50:40,2022-04-04 00:55:36,Poza stacją,Plac Dominikański (Galeria Dominikańska),5
34,140041064,57089,2022-04-04 00:50:12,2022-04-04 00:59:00,Poza stacją,Poza stacją,9
35,140041058,651513,2022-04-04 00:49:43,2022-04-04 00:59:29,Żmigrodzka / Broniewskiego,Poza stacją,10
36,140041076,651287,2022-04-04 00:51:27,2022-04-04 01:01:24,Ślężna / Kamienna (Uniw. Ekonomiczny),Grabiszyńska / Stalowa,10
37,140041111,650927,2022-04-04 00:55:18,2022-04-04 01:02:08,Piaskowa / św. Ducha,Walońska (Angel Poland Group),7
38,140041055,650745,2022-04-04 00:48:58,2022-04-04 01:04:35,Powstańców Śląskich/Orla,al. Armii Krajowej / Borowska,16
39,140041116,650910,2022-04-04 00:56:11,2022-04-04 01:12:09,Ślężna / pętla tramwajowa,Kamienna / Tomaszowska,16
40,140041154,57255,2022-04-04 01:04:03,2022-04-04 01:12:26,Świeradowska (Ferio Gaj ),Tarnogajska / Klimasa,9
41,140041157,651511,2022-04-04 01:04:39,2022-04-04 01:13:38,Pereca / Grabiszyńska,Dworzec Główny ,9
42,140041212,650152,2022-04-04 01:14:52,2022-04-04 01:23:09,Świeradowska / Krynicka,Świeradowska / Krynicka,9
43,140041291,651511,2022-04-04 01:29:07,2022-04-04 01:29:29,Dworzec Główny ,Dworzec Główny ,1
44,140041279,650289,2022-04-04 01:27:01,2022-04-04 01:34:16,Plac Dominikański (Galeria Dominikańska),Walońska (Angel Poland Group),8
45,140041240,651233,2022-04-04 01:19:05,2022-04-04 01:34:49,Rondo Reagana,Partyzantów / Okrzei,16
46,140041314,57581,2022-04-04 01:33:13,2022-04-04 01:43:26,Plac Strzegomski / Poznańska,Popowice,11
47,140041324,57423,2022-04-04 01:35:24,2022-04-04 01:44:24,"Kosmonautów / Fieldorfa, szpital wojewódzki",Wojanowska / Arbuzowa ,9
48,140041302,651511,2022-04-04 01:31:47,2022-04-04 01:46:59,Dworzec Główny ,Wyszyńskiego / Szczytnicka,16
49,140041365,57852,2022-04-04 01:45:47,2022-04-04 01:49:30,Poza stacją,Nowowiejska / Wyszyńskiego,4
50,140041392,651131,2022-04-04 01:49:15,2022-04-04 01:49:36,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),1
51,140041394,651253,2022-04-04 01:49:49,2022-04-04 01:50:10,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),1
52,140041367,57713,2022-04-04 01:46:16,2022-04-04 01:52:31,Legnicka / Wejherowska,Lotnicza / Bajana,7
53,140041398,651131,2022-04-04 01:50:47,2022-04-04 01:54:17,Kamienna / Borowska (Aquapark),Komandorska / Kamienna,4
54,140041361,651260,2022-04-04 01:44:13,2022-04-04 01:59:04,Szewska / Kazimierza Wielkiego ,Hubska / Prudnicka,15
55,140041488,57116,2022-04-04 02:18:00,2022-04-04 02:25:02,Poza stacją,Kościuszki / Pułaskiego,8
56,140041502,650805,2022-04-04 02:22:21,2022-04-04 02:30:12,Rynek,Szczęśliwa (Sky Tower),8
57,140041553,650940,2022-04-04 02:35:41,2022-04-04 02:39:24,Piaskowa / św. Ducha,Poniatowskiego / Oleśnicka,4
58,140041556,57682,2022-04-04 02:37:21,2022-04-04 02:46:40,Kościuszki / Komuny Paryskiej / Zgodna,Sienkiewicza / Wyszyńskiego,10
59,140041567,57796,2022-04-04 02:40:27,2022-04-04 02:52:40,Kazimierza Wielkiego (Helios),Pereca / Grabiszyńska,13
60,140041638,651489,2022-04-04 03:12:16,2022-04-04 03:14:14,Rondo Reagana,Sienkiewicza / Piastowska,2
61,140041658,650586,2022-04-04 03:21:28,2022-04-04 03:25:08,Bezpieczna / Obornicka,"Paprotna / Obornicka, zajezdnia MPK",4
62,139672526,57608,2022-03-28 17:46:33,2022-04-04 03:26:04,Szczęśliwa (Sky Tower),Ślężna / Skierniewicka,9220
63,140041668,650262,2022-04-04 03:25:41,2022-04-04 03:32:14,Kamieńskiego / Jutrosińska,Bałtycka / Żmigrodzka,7
64,140041696,651459,2022-04-04 03:37:26,2022-04-04 03:57:04,Kutrzeby / Hubala,Centrum Handlowe Auchan Bielany,20
65,140041735,651317,2022-04-04 04:02:37,2022-04-04 04:05:45,Drobnera / Plac Bema,Drobnera / Dubois,4
66,140041728,651280,2022-04-04 03:57:47,2022-04-04 04:09:06,Drobnera / Dubois,Dworzec Główny ,12
67,140041734,650761,2022-04-04 04:01:06,2022-04-04 04:12:14,Sienkiewicza / Wyszyńskiego,Aleja Kromera,12
68,140041793,57994,2022-04-04 04:23:05,2022-04-04 04:31:20,Nyska / Jesionowa,"Dworzec Główny, południe",9
69,140041821,650615,2022-04-04 04:31:30,2022-04-04 04:34:54,Zaporoska / Grabiszyńska,Pereca / Grabiszyńska,4
70,140041828,650574,2022-04-04 04:32:21,2022-04-04 04:40:56,Wilanowska,Krzywoustego - Rynek Psie Pole,9
71,140041831,651280,2022-04-04 04:32:44,2022-04-04 04:43:13,Dworzec Główny ,Drobnera / Dubois,11
72,140041857,650172,2022-04-04 04:41:58,2022-04-04 04:45:27,Poza stacją,Opolska / pętla tramwajowa,4
73,140041855,57556,2022-04-04 04:41:24,2022-04-04 04:49:24,pl. Orląt Lwowskich,Komandorska / Sanocka,8
74,140041883,57705,2022-04-04 04:47:44,2022-04-04 04:52:45,Drzewieckiego / Dedala,Legnicka / Wejherowska,6
75,140041895,57116,2022-04-04 04:50:47,2022-04-04 04:56:12,Kościuszki / Pułaskiego,Dyrekcyjna / Borowska (Wroclavia),6
76,140041863,57628,2022-04-04 04:43:53,2022-04-04 04:57:08,Krucza / Mielecka / Stalowa,"Dworzec Główny, południe",14
77,140041891,57643,2022-04-04 04:49:24,2022-04-04 04:58:09,Świeradowska (Ferio Gaj ),Poza stacją,9
78,140041890,57348,2022-04-04 04:49:10,2022-04-04 04:58:19,Świeradowska (Ferio Gaj ),Poza stacją,10
79,140041893,651491,2022-04-04 04:49:49,2022-04-04 04:59:39,Wojanowska / Arbuzowa ,"Kosmonautów / Fieldorfa, szpital wojewódzki",10
80,140041864,57710,2022-04-04 04:44:09,2022-04-04 04:59:47,Promenady Wrocławskie,Dworzec Główny ,16
81,140041879,651190,2022-04-04 04:47:03,2022-04-04 05:00:45,Kościuszki / Komuny Paryskiej / Zgodna,Ślężna / Kamienna (Uniw. Ekonomiczny),14
82,140041916,57172,2022-04-04 04:56:54,2022-04-04 05:03:06,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),7
83,140041914,650494,2022-04-04 04:56:17,2022-04-04 05:03:28,Kościuszki / Pułaskiego,Dyrekcyjna / Borowska (Wroclavia),8
84,140041913,650967,2022-04-04 04:56:07,2022-04-04 05:03:56,"Grochowa / Jemiołowa,",Powstańcow Śląskich / Aleja Hallera,8
85,140041911,651291,2022-04-04 04:55:02,2022-04-04 05:04:56,Kazimierza Wielkiego (Helios),Komandorska / Sanocka,10
86,140041917,651025,2022-04-04 04:57:10,2022-04-04 05:07:45,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),11
87,140041932,650949,2022-04-04 05:01:43,2022-04-04 05:09:09,Wita Stwosza / Szewska,Komandorska / Sanocka,8
88,140041956,650580,2022-04-04 05:06:37,2022-04-04 05:09:59,Karwińska / Opolska,Gazowa / Międzyleska,4
89,140041958,650319,2022-04-04 05:07:03,2022-04-04 05:10:59,Kościuszki / Pułaskiego,"Dworzec Główny, południe",4
90,140041980,57127,2022-04-04 05:11:21,2022-04-04 05:12:36,Kutrzeby / Hubala,Kutrzeby / Hubala,2
91,140041972,650088,2022-04-04 05:10:05,2022-04-04 05:14:41,Gorlicka / Litewska,Krzywoustego - Rynek Psie Pole,5
92,140042001,651554,2022-04-04 05:14:26,2022-04-04 05:14:51,Hallera / Odkrywców,Hallera / Odkrywców,1
93,140041979,650622,2022-04-04 05:11:08,2022-04-04 05:15:42,Stacyjna (Dworzec Mikołajów),Fabryczna / Wagonowa,5
94,140041973,57451,2022-04-04 05:10:11,2022-04-04 05:16:53,Wyszyńskiego / Szczytnicka,Plac Dominikański (Galeria Dominikańska),7
95,140041955,650721,2022-04-04 05:06:34,2022-04-04 05:19:00,Drzewieckiego / Dedala,Legnicka (Park Magnolia),13
96,140041977,651512,2022-04-04 05:10:27,2022-04-04 05:19:49,Poza stacją,Legnicka / Zachodnia ,10
97,140041994,57494,2022-04-04 05:13:17,2022-04-04 05:20:57,Kutrzeby / Hubala,al. Karkonoska / Jeździecka,8
98,140042023,57845,2022-04-04 05:19:49,2022-04-04 05:22:12,Tyrmanda / Mińska,Graniczna / Strzegomska,3
99,140042004,650242,2022-04-04 05:15:02,2022-04-04 05:22:24,Hallera / Odkrywców,Powstańcow Śląskich / Aleja Hallera,8
100,140042007,651334,2022-04-04 05:15:55,2022-04-04 05:23:31,Czekoladowa / Wałbrzyska,Centrum Handlowe Auchan Bielany,8
101,140042026,57379,2022-04-04 05:20:17,2022-04-04 05:24:21,Wałbrzyska - pętla tramwajowa,Przyjaźni / Karkonoska,5
102,140042053,57152,2022-04-04 05:23:35,2022-04-04 05:28:52,Wita Stwosza / Szewska,Plac Jana Pawła II (Akademia Muzyczna),6
103,140042067,57545,2022-04-04 05:25:21,2022-04-04 05:30:05,Plac Świętego Macieja / Trzebnicka,Drobnera / Dubois,5
104,140042029,57361,2022-04-04 05:20:36,2022-04-04 05:30:11,Grota-Roweckiego / Parafialna,al. Karkonoska / Jeździecka,10
105,140042027,57804,2022-04-04 05:20:22,2022-04-04 05:30:44,Nowowiejska / Górnickiego,Aleja Kromera,11
106,140042064,650745,2022-04-04 05:24:58,2022-04-04 05:32:24,al. Armii Krajowej / Borowska,Ślężna / Skierniewicka,8
107,140041993,651459,2022-04-04 05:13:17,2022-04-04 05:32:48,Centrum Handlowe Auchan Bielany,Kutrzeby / Hubala,20
108,140042050,57845,2022-04-04 05:22:46,2022-04-04 05:33:50,Graniczna / Strzegomska,Żernicka,12
109,140042074,650276,2022-04-04 05:25:50,2022-04-04 05:34:16,Nyska / Jesionowa,"Dworzec Główny, południe",9
110,140042097,650774,2022-04-04 05:29:24,2022-04-04 05:37:20,al. Brücknera / Kwidzyńska,Poza stacją,8
111,140042103,651317,2022-04-04 05:30:22,2022-04-04 05:42:12,Drobnera / Dubois,Kołłątaja / Podwale,12
112,140042152,650889,2022-04-04 05:37:38,2022-04-04 05:44:54,Legnicka (Park Magnolia),Fabryczna / Wagonowa,8
113,140042120,651287,2022-04-04 05:33:11,2022-04-04 05:45:45,Grabiszyńska / Stalowa,Poza stacją,13
