,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,142142754,651566,2022-04-29 23:57:42,2022-04-30 00:00:29,Ślężna / Kamienna (Uniw. Ekonomiczny),Ślężna / Aleja Wiśniowa,3
1,142142525,650781,2022-04-29 23:53:23,2022-04-30 00:00:36,Powstańcow Śląskich / Aleja Hallera,Zaporoska / Grabiszyńska,8
2,142142528,650670,2022-04-29 23:53:26,2022-04-30 00:01:12,Joliot-Curie (Uwr),Joliot-Curie (Uwr),8
3,142142567,651266,2022-04-29 23:54:16,2022-04-30 00:01:22,Ślężna / Kamienna (Uniw. Ekonomiczny),Zaporoska / Gajowicka,8
4,142142283,57203,2022-04-29 23:49:27,2022-04-30 00:01:47,Zaporoska / Gajowicka,Racławicka / Rymarska,13
5,142142281,650948,2022-04-29 23:49:26,2022-04-30 00:01:54,Drobnera / Dubois,Plac Jana Pawła II (Akademia Muzyczna),13
6,142142454,57993,2022-04-29 23:52:09,2022-04-30 00:01:57,Drobnera / Dubois,Plac Jana Pawła II (Akademia Muzyczna),10
7,142142583,57625,2022-04-29 23:54:35,2022-04-30 00:02:03,Legnicka / Młodych Techników,Rynek,8
8,142142598,651295,2022-04-29 23:54:52,2022-04-30 00:02:05,Bardzka (cmentarz),Jagodzińska / Buforowa,8
9,142142560,651399,2022-04-29 23:54:04,2022-04-30 00:02:22,Joliot-Curie (Uwr),Dworzec Główny ,9
10,142142375,650844,2022-04-29 23:50:55,2022-04-30 00:02:38,Powstańców Śląskich/Orla,Przyjaźni,12
11,142142831,650892,2022-04-29 23:59:10,2022-04-30 00:02:43,Drobnera / Dubois,Drobnera / Plac Bema,4
12,142142400,650522,2022-04-29 23:51:13,2022-04-30 00:02:50,Powstańców Śląskich/Orla,Przyjaźni,12
13,142142469,650714,2022-04-29 23:52:22,2022-04-30 00:03:37,Krzycka / Aleja Karkonoska (Park Południowy),Skarbowców / Wietrzna,12
14,142142271,651533,2022-04-29 23:49:12,2022-04-30 00:03:44,Wita Stwosza / Szewska,Poza stacją,15
15,142142677,651216,2022-04-29 23:56:17,2022-04-30 00:04:04,Drobnera / Dubois,Dworzec Główny ,8
