,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,136473230,650029,2022-01-30 23:43:48,2022-01-31 00:01:05,Kościuszki / Pułaskiego,al. Armii Krajowej / Bardzka,18
1,136473291,650991,2022-01-30 23:50:39,2022-01-31 00:01:14,Dworzec Główny ,Wyszyńskiego / Szczytnicka,11
2,136473242,57934,2022-01-30 23:45:06,2022-01-31 00:01:42,Poza stacją,Skarbowców / Wietrzna,17
3,136473261,650735,2022-01-30 23:47:02,2022-01-31 00:02:11,Kościuszki / Pułaskiego,al. Armii Krajowej / Bardzka,16
4,136473414,651341,2022-01-31 00:06:28,2022-01-31 00:09:29,Zachodnia / Poznańska,Legnicka / Zachodnia ,4
5,136473478,57786,2022-01-31 00:15:32,2022-01-31 00:15:48,Dworzec Główny ,Dworzec Główny ,1
6,136473428,651248,2022-01-31 00:08:49,2022-01-31 00:18:16,Strzegomska / Estońska,Drzewieckiego / Dedala,10
7,136473434,57594,2022-01-31 00:09:21,2022-01-31 00:20:03,Zaporoska / Grabiszyńska,Rynek,11
8,136473435,651327,2022-01-31 00:09:43,2022-01-31 00:20:05,Poza stacją,Rynek,11
9,136473442,651300,2022-01-31 00:10:33,2022-01-31 00:20:05,Bystrzycka / Idzikowskiego,Lotnicza / Na Ostatnim Groszu,10
10,136473445,651150,2022-01-31 00:11:08,2022-01-31 00:22:52,Świdnicka / Piłsudskiego (Hotel Scandic),Nyska / Jesionowa,12
11,136473474,57605,2022-01-31 00:15:12,2022-01-31 00:37:09,Dworzec Główny ,al. Armii Krajowej / Bardzka,22
12,136473551,651105,2022-01-31 00:24:25,2022-01-31 00:38:12,al. Armii Krajowej / Borowska,Kościuszki / Komuny Paryskiej / Zgodna,14
13,136473606,651278,2022-01-31 00:29:19,2022-01-31 00:42:17,Poza stacją,Bacciarellego,13
14,136473516,650476,2022-01-31 00:21:06,2022-01-31 00:43:08,Lotnicza / Na Ostatnim Groszu,Młodych Techników,23
15,136473694,650251,2022-01-31 00:42:42,2022-01-31 00:48:40,al. Armii Krajowej / Bardzka,Świeradowska (Ferio Gaj ),6
16,136473761,57605,2022-01-31 00:51:32,2022-01-31 00:55:56,al. Armii Krajowej / Bardzka,Nyska / Jesionowa,5
17,136473750,57643,2022-01-31 00:50:01,2022-01-31 00:58:58,Żmigrodzka / Broniewskiego,Poza stacją,9
18,136473783,650041,2022-01-31 00:55:28,2022-01-31 01:03:29,Młodych Techników,Rynek,9
19,136473845,650267,2022-01-31 01:06:49,2022-01-31 01:14:48,Plac Dominikański (Galeria Dominikańska),Traugutta / Pułaskiego,8
20,136473843,57385,2022-01-31 01:06:31,2022-01-31 01:15:06,Plac Dominikański (Galeria Dominikańska),Traugutta / Pułaskiego,9
21,136473829,650453,2022-01-31 01:03:55,2022-01-31 01:15:22,Sienkiewicza / Wyszyńskiego,"Dworzec Główny, południe",12
22,136473949,651052,2022-01-31 01:25:46,2022-01-31 01:34:24,Krzywoustego - Rynek Psie Pole,Wilanowska,9
23,136473977,57468,2022-01-31 01:35:00,2022-01-31 01:44:49,Szewska / Kazimierza Wielkiego ,Kościuszki / Komuny Paryskiej / Zgodna,10
24,136474039,57602,2022-01-31 01:58:24,2022-01-31 02:04:28,Gliniana / Gajowa,Nyska / Jesionowa,7
25,136474084,650029,2022-01-31 02:10:40,2022-01-31 02:27:55,al. Armii Krajowej / Bardzka,Buforowa - Vivaldiego,18
26,136474099,57519,2022-01-31 02:16:36,2022-01-31 02:31:54,al. Karkonoska / Jeździecka,al. Armii Krajowej / Borowska,16
27,136474005,57677,2022-01-31 01:44:20,2022-01-31 02:35:05,Wróblewskiego (Teki),Mińska / Stanisławowska,51
28,136474182,650186,2022-01-31 03:02:57,2022-01-31 03:14:30,Śrubowa / Strzegomska,Dworzec Główny ,12
29,136474189,651552,2022-01-31 03:12:00,2022-01-31 03:25:06,Plac Powstańców Śląskich,Nyska / Jesionowa,14
30,136474210,650700,2022-01-31 03:23:10,2022-01-31 03:28:51,al. Armii Krajowej / Borowska,Ślężna / Aleja Wiśniowa,6
31,136474216,650214,2022-01-31 03:24:06,2022-01-31 03:29:23,al. Armii Krajowej / Tarnogajska,Gazowa / Międzyleska,6
32,136474209,57067,2022-01-31 03:23:01,2022-01-31 03:33:23,al. Armii Krajowej / Borowska,Powstańcow Śląskich / Aleja Hallera,11
33,136474222,650852,2022-01-31 03:29:10,2022-01-31 03:39:15,Ślężna / Aleja Wiśniowa,Powstańcow Śląskich / Aleja Hallera,11
34,136474302,651105,2022-01-31 04:13:46,2022-01-31 04:24:56,Kościuszki / Komuny Paryskiej / Zgodna,Poniatowskiego / Oleśnicka,12
35,136474322,650272,2022-01-31 04:22:46,2022-01-31 04:29:56,Plac Powstańców Śląskich,Powstańców Śląskich/Orla,8
36,136474372,57852,2022-01-31 04:40:50,2022-01-31 04:45:28,Opolska / Siemianowicka,Opolska / pętla tramwajowa,5
37,136474385,650492,2022-01-31 04:46:25,2022-01-31 04:48:52,"Grochowa / Jemiołowa,",Żelazna / Pereca,3
38,136474375,651346,2022-01-31 04:42:28,2022-01-31 04:49:18,Powstańcow Śląskich / Aleja Hallera,Krucza / Mielecka / Stalowa,7
39,136474377,57067,2022-01-31 04:43:03,2022-01-31 04:55:11,Powstańcow Śląskich / Aleja Hallera,Borowska (Uniw. Szpital Kliniczny),13
40,136474383,57468,2022-01-31 04:45:36,2022-01-31 04:58:10,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),13
41,136474421,651364,2022-01-31 05:00:10,2022-01-31 05:03:46,Komandorska / Kamienna,Poza stacją,4
42,136474433,650431,2022-01-31 05:02:25,2022-01-31 05:07:15,Hubska / Prudnicka,"Dworzec Główny, południe",5
43,136474450,650514,2022-01-31 05:07:15,2022-01-31 05:07:47,Kutrzeby / Hubala,Kutrzeby / Hubala,1
44,136474446,57602,2022-01-31 05:06:46,2022-01-31 05:13:25,Nyska / Jesionowa,"Dworzec Główny, południe",7
45,136474458,651388,2022-01-31 05:08:34,2022-01-31 05:13:38,Grabiszyńska / Stalowa,Aleja Hallera / Mielecka,6
46,136474434,57802,2022-01-31 05:02:33,2022-01-31 05:17:36,Wałbrzyska - pętla tramwajowa,Aleja Bielany,16
