,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137160574,651034,2022-02-15 23:54:24,2022-02-16 00:03:51,Dworzec Główny ,Hubska / Prudnicka,10
1,137160525,650291,2022-02-15 23:50:25,2022-02-16 00:04:14,Legnicka / Młodych Techników,Strzegomska / Estońska,14
2,137160707,650636,2022-02-16 00:04:42,2022-02-16 00:08:50,Drobnera / Dubois,Drobnera / Plac Bema,5
3,137160466,651219,2022-02-15 23:45:49,2022-02-16 00:08:52,Szczęśliwa (Sky Tower),Czekoladowa / Wałbrzyska,24
4,137160723,650291,2022-02-16 00:05:40,2022-02-16 00:12:09,Strzegomska / Estońska,Tyrmanda / Mińska,7
5,137160764,57865,2022-02-16 00:09:24,2022-02-16 00:16:47,Nyska / Jesionowa,Kościuszki / Pułaskiego,8
6,137160873,651063,2022-02-16 00:20:08,2022-02-16 00:20:24,Kurkowa / Dubois,Kurkowa / Dubois,1
7,137160718,57103,2022-02-16 00:05:30,2022-02-16 00:20:36,Przyjaźni / Karkonoska,Solskiego / al. Piastów,16
8,137160877,651358,2022-02-16 00:20:23,2022-02-16 00:22:58,Grabiszyńska / Stalowa,Grabiszyńska / Stalowa,3
9,137160763,651514,2022-02-16 00:09:14,2022-02-16 00:23:42,Poza stacją,Kamieńskiego,15
10,137160827,650989,2022-02-16 00:16:08,2022-02-16 00:25:04,Aleja Bielany,Czekoladowa / Wałbrzyska,9
11,137160832,650359,2022-02-16 00:16:57,2022-02-16 00:28:06,Skarbowców / Wietrzna,Racławicka / Rymarska,12
12,137160896,650805,2022-02-16 00:23:25,2022-02-16 00:29:07,Świeradowska (Ferio Gaj ),al. Armii Krajowej / Borowska,6
13,137160866,57498,2022-02-16 00:19:34,2022-02-16 00:31:36,Powstańcow Śląskich / Aleja Hallera,Kazimierza Wielkiego (Helios),13
14,137160986,57150,2022-02-16 00:31:47,2022-02-16 00:34:28,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
15,137160851,57483,2022-02-16 00:18:04,2022-02-16 00:34:44,Gliniana / Gajowa,Legnicka / Młodych Techników,17
16,137160093,651159,2022-02-15 23:22:40,2022-02-16 00:36:55,Aleja Hallera / Mielecka,"Grochowa / Jemiołowa,",75
17,137160900,650898,2022-02-16 00:23:34,2022-02-16 00:37:13,Świeradowska (Ferio Gaj ),Komandorska / Sanocka,14
18,137160885,651063,2022-02-16 00:21:56,2022-02-16 00:37:37,Kurkowa / Dubois,Popowice,16
19,137160891,651348,2022-02-16 00:22:58,2022-02-16 00:38:33,Świeradowska (Ferio Gaj ),Poza stacją,16
20,137161008,57483,2022-02-16 00:35:20,2022-02-16 00:40:09,Legnicka / Młodych Techników,Legnicka / Zachodnia ,5
21,137161040,650759,2022-02-16 00:39:59,2022-02-16 00:42:29,Nowowiejska / Wyszyńskiego,Nowowiejska / Górnickiego,3
22,137161039,651231,2022-02-16 00:39:55,2022-02-16 00:43:51,Świeradowska / Krynicka,al. Armii Krajowej / Bardzka,4
23,137160988,650635,2022-02-16 00:32:11,2022-02-16 00:44:36,pl. Powstańców Wielkopolskich,Jedności Narodowej / Wyszyńskiego,13
24,137161064,651374,2022-02-16 00:42:55,2022-02-16 00:46:39,Bezpieczna / Obornicka,Obornicka / Bałtycka,4
25,137160903,57770,2022-02-16 00:23:59,2022-02-16 00:50:08,Grabiszyńska / Stalowa,Świeradowska (Ferio Gaj ),27
26,137161104,57789,2022-02-16 00:47:15,2022-02-16 00:51:10,Piłsudskiego 13 od Jump Hall,Kazimierza Wielkiego (Helios),4
