,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,140947244,57489,2022-04-15 23:55:16,2022-04-16 00:05:48,Joliot-Curie (Uwr),Kościuszki / Komuny Paryskiej / Zgodna,11
1,140947213,57388,2022-04-15 23:53:51,2022-04-16 00:08:03,Poza stacją,Kazimierza Wielkiego (Helios),15
2,140947311,651185,2022-04-15 23:58:16,2022-04-16 00:08:34,Powstańców Śląskich (Arkady Wrocławskie),Racławicka / Rymarska,11
3,140947313,650572,2022-04-15 23:58:21,2022-04-16 00:11:17,Plac Strzegomski / Poznańska,Lotnicza / Bajana,13
4,140947560,57457,2022-04-16 00:08:22,2022-04-16 00:13:34,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,6
5,140947519,650722,2022-04-16 00:06:45,2022-04-16 00:16:46,Poza stacją,Jedności Narodowej / Wyszyńskiego,11
6,140947502,651155,2022-04-16 00:06:06,2022-04-16 00:16:51,Rynek,Grabiszyńska / Stalowa,11
7,140947553,650978,2022-04-16 00:08:11,2022-04-16 00:16:59,Kołłątaja / Podwale,Plac Jana Pawła II (Akademia Muzyczna),9
8,140947508,57506,2022-04-16 00:06:16,2022-04-16 00:17:07,Rondo Reagana,Jedności Narodowej / Wyszyńskiego,11
9,140947594,650117,2022-04-16 00:10:11,2022-04-16 00:21:41,Wita Stwosza / Szewska,Łukasiewicza / Smoluchowskiego (PWr),12
10,140947691,650781,2022-04-16 00:13:57,2022-04-16 00:23:31,Poza stacją,Wyszyńskiego / Szczytnicka,10
11,140947341,57073,2022-04-15 23:59:38,2022-04-16 00:24:21,Strzegomska / Estońska,Strzegomska / Estońska,25
12,140947843,650013,2022-04-16 00:20:09,2022-04-16 00:26:17,Rondo Reagana,Nowowiejska / Wyszyńskiego,7
13,140947906,650927,2022-04-16 00:23:18,2022-04-16 00:30:01,Szczęśliwa (Sky Tower),Zaporoska / Grabiszyńska,7
14,140947645,650789,2022-04-16 00:12:08,2022-04-16 00:32:38,Kamieńskiego,Kamieńskiego,21
15,140947969,651529,2022-04-16 00:25:59,2022-04-16 00:33:03,"Dworzec Główny, południe",al. Armii Krajowej / Borowska,8
16,140947658,651051,2022-04-16 00:12:33,2022-04-16 00:33:05,Kamieńskiego,Kamieńskiego,21
17,140947944,650298,2022-04-16 00:24:52,2022-04-16 00:33:48,"Paprotna / Obornicka, zajezdnia MPK",Kraszewskiego / Trzebnicka,9
18,140942774,650036,2022-04-15 21:33:25,2022-04-16 00:35:37,Grota-Roweckiego / Parafialna,Grota-Roweckiego / Parafialna,183
19,140947883,650699,2022-04-16 00:22:22,2022-04-16 00:36:52,Dworzec Główny ,Opolska / Siemianowicka,15
20,140948079,650495,2022-04-16 00:31:07,2022-04-16 00:37:09,Wita Stwosza / Szewska,Plac Świętego Macieja / Trzebnicka,7
21,140947977,651062,2022-04-16 00:26:15,2022-04-16 00:37:11,Szewska / Kazimierza Wielkiego ,Plac Powstańców Śląskich,11
22,140948216,650889,2022-04-16 00:36:56,2022-04-16 00:45:53,Na Ostatnim Groszu,Bystrzycka / Idzikowskiego,9
23,140948210,651522,2022-04-16 00:36:33,2022-04-16 00:47:15,Komandorska / Kamienna,Nyska / Jesionowa,11
24,140948191,651145,2022-04-16 00:35:34,2022-04-16 00:47:53,Drzewieckiego / Dedala,Legnicka (Park Magnolia),13
25,140947938,651286,2022-04-16 00:24:34,2022-04-16 00:52:27,Poza stacją,Wróblewskiego (Teki),28
26,140948288,57144,2022-04-16 00:41:11,2022-04-16 00:55:03,"Grochowa / Jemiołowa,",Borowska (Uniw. Szpital Kliniczny),14
27,140948451,650486,2022-04-16 00:49:16,2022-04-16 00:56:47,Poniatowskiego / Oleśnicka,Rynek,8
28,140948561,57932,2022-04-16 00:54:34,2022-04-16 01:00:16,Żmigrodzka / Marino,Bałtycka / Żmigrodzka,6
29,140948590,650407,2022-04-16 00:56:15,2022-04-16 01:07:53,Plac Dominikański (Galeria Dominikańska),Poza stacją,12
30,140948575,650832,2022-04-16 00:55:06,2022-04-16 01:08:06,Drzewieckiego / Dedala,Strzegomska / Estońska,13
31,140948740,651336,2022-04-16 01:05:00,2022-04-16 01:08:23,Szczęśliwa (Sky Tower),Zaporoska / Gajowicka,4
32,140948474,57196,2022-04-16 00:50:27,2022-04-16 01:08:30,Poza stacją,Wróblewskiego (Teki),19
33,140948665,57411,2022-04-16 01:00:42,2022-04-16 01:11:08,Aleja Hallera / Mielecka,Klecińska (Wrocław Grabiszyn),11
34,140948562,650994,2022-04-16 00:54:34,2022-04-16 01:11:31,"Paprotna / Obornicka, zajezdnia MPK",Koszarowa / UWr,17
35,140948748,651195,2022-04-16 01:05:22,2022-04-16 01:14:02,Świeradowska (Ferio Gaj ),Tarnogajska / Klimasa,9
36,140948890,57411,2022-04-16 01:12:11,2022-04-16 01:18:20,Klecińska (Wrocław Grabiszyn),Klecińska / Duńska,7
37,140948934,650827,2022-04-16 01:14:23,2022-04-16 01:19:31,Świeradowska (Ferio Gaj ),al. Armii Krajowej / Bardzka,6
38,140948724,650186,2022-04-16 01:03:36,2022-04-16 01:20:04,Powstańców Śląskich (Arkady Wrocławskie),Konduktorska,17
39,140948657,650088,2022-04-16 01:00:27,2022-04-16 01:22:28,Żmigrodzka / Marino,Nowowiejska / Górnickiego,23
40,140949006,57967,2022-04-16 01:18:13,2022-04-16 01:28:08,Szewska / Kazimierza Wielkiego ,Kościuszki / Pułaskiego,10
41,140949091,651519,2022-04-16 01:23:31,2022-04-16 01:29:16,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,6
42,140949307,57865,2022-04-16 01:38:16,2022-04-16 01:50:08,Na Ostatnim Groszu,Grabiszyńska / Aleja Hallera,12
43,140949359,57333,2022-04-16 01:41:51,2022-04-16 01:52:01,Kazimierza Wielkiego (Helios),Drobnera / Plac Bema,11
44,140949353,650920,2022-04-16 01:41:34,2022-04-16 01:58:43,Kazimierza Wielkiego (Helios),Promenady Wrocławskie,18
45,140949459,650486,2022-04-16 01:49:10,2022-04-16 02:03:13,Rynek,Sienkiewicza / Piastowska,15
46,140949403,57862,2022-04-16 01:45:09,2022-04-16 02:07:14,Szczęśliwa (Sky Tower),Skarbowców / Wietrzna,23
47,140949685,650546,2022-04-16 02:04:30,2022-04-16 02:07:30,pl. Powstańców Wielkopolskich,Plac Staszica,3
48,140949690,57388,2022-04-16 02:05:01,2022-04-16 02:09:55,Kazimierza Wielkiego (Helios),Drobnera / Dubois,5
49,140949673,57991,2022-04-16 02:03:10,2022-04-16 02:16:29,Poza stacją,Kołłątaja / Podwale,14
50,140949805,57114,2022-04-16 02:12:37,2022-04-16 02:16:55,Poza stacją,Komandorska / Kamienna,5
51,140949522,650056,2022-04-16 01:52:44,2022-04-16 02:18:53,Nowowiejska / Górnickiego,Mickiewicza / pętla tramwajowa,27
52,140949840,651355,2022-04-16 02:15:30,2022-04-16 02:22:53,al. Brücknera / Kwidzyńska,Jedności Narodowej / Wyszyńskiego,8
53,140949870,57991,2022-04-16 02:17:00,2022-04-16 02:24:24,Kołłątaja / Podwale,Ślężna / Kamienna (Uniw. Ekonomiczny),8
54,140949867,650927,2022-04-16 02:16:50,2022-04-16 02:24:30,Zaporoska / Grabiszyńska,Grabiszyńska / Stalowa,8
55,140950108,651151,2022-04-16 02:37:39,2022-04-16 02:40:32,Poza stacją,Obornicka / Bałtycka,3
56,140950098,57174,2022-04-16 02:36:56,2022-04-16 02:42:08,Drobnera / Dubois,Plac Dominikański (Galeria Dominikańska),6
57,140949985,57239,2022-04-16 02:26:32,2022-04-16 02:45:42,Sienkiewicza / Wyszyńskiego,Kamieńskiego / Jutrosińska,20
58,140949750,651517,2022-04-16 02:08:38,2022-04-16 02:46:28,Wita Stwosza / Szewska,Kościuszki / Komuny Paryskiej / Zgodna,38
59,140950199,57382,2022-04-16 02:45:14,2022-04-16 02:48:48,Traugutta / Pułaskiego,Kościuszki / Komuny Paryskiej / Zgodna,4
60,140950146,57396,2022-04-16 02:41:04,2022-04-16 02:50:28,Obornicka / Bałtycka,Aleja Kromera,10
61,140950212,650870,2022-04-16 02:46:07,2022-04-16 02:51:04,Kamieńskiego / Jutrosińska,Kamieńskiego,5
62,140950229,650839,2022-04-16 02:48:35,2022-04-16 02:59:50,Krzycka / Aleja Karkonoska (Park Południowy),Ślężna / Aleja Wiśniowa,12
63,140950173,650163,2022-04-16 02:43:15,2022-04-16 03:00:44,pl. Orląt Lwowskich,Poza stacją,18
64,140950233,650036,2022-04-16 02:48:59,2022-04-16 03:03:20,Grota-Roweckiego / Parafialna,"Dworzec Główny, południe",15
65,140950313,57111,2022-04-16 02:59:00,2022-04-16 03:06:46,Piaskowa / św. Ducha,Nowowiejska / Górnickiego,8
66,140950391,57043,2022-04-16 03:05:04,2022-04-16 03:19:17,Bardzka (cmentarz),Poza stacją,15
67,140950447,57462,2022-04-16 03:11:48,2022-04-16 03:24:02,Plac Powstańców Śląskich,Nyska / Jesionowa,13
68,140950551,57974,2022-04-16 03:25:22,2022-04-16 03:30:55,Kamieńskiego / Jutrosińska,Bałtycka / Żmigrodzka,6
69,140950561,57339,2022-04-16 03:26:08,2022-04-16 03:33:49,Powstańców Śląskich/Orla,Przyjaźni,8
70,140950566,650027,2022-04-16 03:26:22,2022-04-16 03:37:27,Tyrmanda / Trawowa,Grabiszyńska / Aleja Hallera,12
71,140950555,57545,2022-04-16 03:25:46,2022-04-16 03:41:16,Buforowa - Vivaldiego,Gazowa / Międzyleska,16
72,140950639,650038,2022-04-16 03:35:32,2022-04-16 03:41:46,Lotnicza / Bajana,Legnicka / Wejherowska,7
73,140950614,650294,2022-04-16 03:31:32,2022-04-16 03:44:14,Wita Stwosza / Szewska,Sienkiewicza / Wyszyńskiego,13
74,140950657,650541,2022-04-16 03:38:24,2022-04-16 03:48:27,Pilczycka / Koszykarska,Legnicka / Wejherowska,11
