,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137335825,57836,2022-02-19 23:56:59,2022-02-20 00:00:46,Zachodnia / Poznańska,Legnicka / Młodych Techników,4
1,137335754,57340,2022-02-19 23:52:20,2022-02-20 00:00:48,Dworzec Główny ,Piaskowa / św. Ducha,9
2,137335768,650897,2022-02-19 23:53:06,2022-02-20 00:01:40,Aleja Kromera,Poza stacją,9
3,137335604,57315,2022-02-19 23:41:59,2022-02-20 00:01:53,Strzegomska / Estońska,"Kosmonautów / Fieldorfa, szpital wojewódzki",20
4,137335852,57988,2022-02-19 23:58:49,2022-02-20 00:02:55,Wyszyńskiego / Szczytnicka,Janiszewskiego (PWr),5
5,137335923,650637,2022-02-20 00:04:45,2022-02-20 00:05:18,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),1
6,137335671,57096,2022-02-19 23:46:29,2022-02-20 00:05:22,pl. Orląt Lwowskich,al. Armii Krajowej / Bardzka,19
7,137335810,651348,2022-02-19 23:56:09,2022-02-20 00:09:49,Plac Dominikański (Galeria Dominikańska),Promenady Wrocławskie,14
8,137335951,650637,2022-02-20 00:06:08,2022-02-20 00:09:55,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),4
9,137335928,650567,2022-02-20 00:04:53,2022-02-20 00:11:05,Powstańców Śląskich (Arkady Wrocławskie),Świdnicka / Piłsudskiego (Hotel Scandic),7
10,137336028,651129,2022-02-20 00:10:20,2022-02-20 00:11:30,Poza stacją,Powstańców Śląskich (Arkady Wrocławskie),2
11,137335980,651212,2022-02-20 00:07:41,2022-02-20 00:11:37,Gorlicka/Stanety,Poleska / Litewska,4
12,137336029,650743,2022-02-20 00:10:21,2022-02-20 00:14:43,Zachodnia / Poznańska,Legnicka / Zachodnia ,5
13,137336076,57004,2022-02-20 00:12:40,2022-02-20 00:16:50,Grabiszyńska / Stalowa,Grabiszyńska / Magazynierska (Corte Verona),5
14,137336057,651117,2022-02-20 00:11:36,2022-02-20 00:17:15,Powstańców Śląskich/Orla,Racławicka / Rymarska,6
15,137336065,650298,2022-02-20 00:12:05,2022-02-20 00:17:16,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),6
16,137336061,650637,2022-02-20 00:11:53,2022-02-20 00:17:46,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),6
17,137336091,57315,2022-02-20 00:13:37,2022-02-20 00:22:34,"Kosmonautów / Fieldorfa, szpital wojewódzki",Kosmonautów / Glinianki / WUWA2,9
18,137335940,650958,2022-02-20 00:05:29,2022-02-20 00:23:26,al. Armii Krajowej / Bardzka,Jagodzińska / Buforowa,18
19,137336151,650637,2022-02-20 00:18:23,2022-02-20 00:23:46,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),6
20,137336149,57321,2022-02-20 00:18:17,2022-02-20 00:23:50,Gliniana / Gajowa,Nyska / Jesionowa,6
21,137336128,57741,2022-02-20 00:16:48,2022-02-20 00:24:00,Strzegomska / Rogowska ,Tyrmanda / Mińska,8
22,137336119,57429,2022-02-20 00:15:42,2022-02-20 00:24:20,Żelazna / Pereca,Rynek,9
23,137335965,57340,2022-02-20 00:06:55,2022-02-20 00:24:24,Piaskowa / św. Ducha,Grabiszyńska / Stalowa,18
24,137336194,651060,2022-02-20 00:21:05,2022-02-20 00:24:32,Szczęśliwa (Sky Tower),Zaporoska / Gajowicka,4
25,137336185,57673,2022-02-20 00:20:38,2022-02-20 00:27:11,Powstańcow Śląskich / Aleja Hallera,al. Armii Krajowej / Borowska,7
26,137336147,651129,2022-02-20 00:18:10,2022-02-20 00:27:47,Powstańców Śląskich (Arkady Wrocławskie),Komandorska / Kamienna,10
27,137336131,651151,2022-02-20 00:17:06,2022-02-20 00:27:53,Grabiszyńska / Magazynierska (Corte Verona),Poza stacją,11
28,137336235,57336,2022-02-20 00:23:37,2022-02-20 00:28:11,pl. Orląt Lwowskich,Legnicka / Młodych Techników,5
29,137336168,650567,2022-02-20 00:19:23,2022-02-20 00:29:09,Świdnicka / Piłsudskiego (Hotel Scandic),Nyska / Jesionowa,10
30,137336284,57927,2022-02-20 00:26:17,2022-02-20 00:30:10,Zaporoska / Grabiszyńska,Plac Legionów,4
31,137335840,650594,2022-02-19 23:58:11,2022-02-20 00:31:08,Plac Uniwersytecki (UWr),Przyjaźni / Karkonoska,33
32,137336295,651122,2022-02-20 00:27:14,2022-02-20 00:35:17,Fosa Miejska ,Poza stacją,9
33,137335831,650311,2022-02-19 23:57:43,2022-02-20 00:35:25,Plac Uniwersytecki (UWr),Przyjaźni / Karkonoska,38
34,137336221,650870,2022-02-20 00:22:35,2022-02-20 00:39:16,Plac Uniwersytecki (UWr),Berenta / Kasprowicza,17
35,137332275,650320,2022-02-19 21:08:51,2022-02-20 00:40:15,Drobnera / Dubois,Drobnera / Dubois,212
36,137336362,57660,2022-02-20 00:31:14,2022-02-20 00:40:42,Kościuszki / Komuny Paryskiej / Zgodna,Sienkiewicza / Wyszyńskiego,10
37,137332267,57621,2022-02-19 21:08:38,2022-02-20 00:41:00,Drobnera / Dubois,Drobnera / Dubois,213
38,137336424,651388,2022-02-20 00:35:31,2022-02-20 00:42:21,Gliniana / Gajowa,al. Armii Krajowej / Bardzka,7
39,137336413,651166,2022-02-20 00:34:28,2022-02-20 00:45:15,Fosa Miejska ,Poza stacją,11
40,137336481,651317,2022-02-20 00:39:31,2022-02-20 00:47:15,Berenta / Kasprowicza,Sołtysowicka / Redycka,8
41,137336337,650295,2022-02-20 00:29:39,2022-02-20 00:49:34,"Paprotna / Obornicka, zajezdnia MPK",Kozanowska / Pilczycka,20
42,137336676,651468,2022-02-20 00:49:51,2022-02-20 00:50:44,Świdnicka / Piłsudskiego (Hotel Scandic),Poza stacją,1
43,137336571,650211,2022-02-20 00:44:12,2022-02-20 00:52:57,Świeradowska (Ferio Gaj ),Ślężna / Aleja Wiśniowa,9
44,137336452,650075,2022-02-20 00:37:40,2022-02-20 00:53:35,Borowska (Uniw. Szpital Kliniczny),Tarnogajska / Klimasa,16
45,137336516,650291,2022-02-20 00:41:18,2022-02-20 00:55:01,pl. Powstańców Wielkopolskich,Dworzec Główny ,14
46,137336740,650267,2022-02-20 00:54:00,2022-02-20 00:55:10,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,2
47,137336588,651112,2022-02-20 00:45:15,2022-02-20 00:57:04,Kazimierza Wielkiego (Helios),Żeromskiego / Kluczborska,12
48,137336693,650295,2022-02-20 00:50:32,2022-02-20 00:57:53,Kozanowska / Pilczycka,Pilczycka (Stadion Miejski),8
49,137336238,650687,2022-02-20 00:23:40,2022-02-20 01:01:29,Jagodzińska / Buforowa,pl. Orląt Lwowskich,38
50,137336480,651512,2022-02-20 00:39:26,2022-02-20 01:02:19,Kazimierza Wielkiego (Helios),Poniatowskiego / Oleśnicka,23
51,137336478,57846,2022-02-20 00:39:14,2022-02-20 01:03:29,Kazimierza Wielkiego (Helios),Poniatowskiego / Oleśnicka,25
52,137336685,650187,2022-02-20 00:50:10,2022-02-20 01:08:09,Partyzantów / Okrzei,Traugutta / Kościuszki,18
53,137336688,651493,2022-02-20 00:50:17,2022-02-20 01:08:14,Partyzantów / Okrzei,Traugutta / Kościuszki,18
54,137336764,650019,2022-02-20 00:55:29,2022-02-20 01:11:34,Powstańcow Śląskich / Aleja Hallera,Kazimierza Wielkiego (Helios),17
55,137336732,57387,2022-02-20 00:53:34,2022-02-20 01:11:40,Powstańcow Śląskich / Aleja Hallera,Kazimierza Wielkiego (Helios),19
56,137336820,650295,2022-02-20 00:58:29,2022-02-20 01:13:16,Pilczycka (Stadion Miejski),Stabłowicka / Główna ,15
57,137337053,57660,2022-02-20 01:11:38,2022-02-20 01:13:41,Sienkiewicza / Wyszyńskiego,Nowowiejska / Górnickiego,3
58,137336971,650452,2022-02-20 01:07:23,2022-02-20 01:14:27,Szczęśliwa (Sky Tower),Powstańcow Śląskich / Aleja Hallera,8
59,137337028,650777,2022-02-20 01:10:19,2022-02-20 01:14:58,Drobnera / Plac Bema,Promenady Wrocławskie,5
60,137337001,650291,2022-02-20 01:08:58,2022-02-20 01:20:34,Dworzec Główny ,Wyszyńskiego / Szczytnicka,12
61,137337094,650295,2022-02-20 01:13:58,2022-02-20 01:22:21,Stabłowicka / Główna ,Poza stacją,9
62,137337214,651301,2022-02-20 01:21:36,2022-02-20 01:24:55,Krzywoustego - Rynek Psie Pole,Gorlicka / Litewska,4
63,137336969,57169,2022-02-20 01:07:18,2022-02-20 01:25:27,Powstańców Śląskich/Orla,Tarnogajska / Klimasa,19
64,137336974,650636,2022-02-20 01:07:30,2022-02-20 01:25:28,Szczęśliwa (Sky Tower),Skarbowców / Wietrzna,18
65,137337252,650393,2022-02-20 01:23:29,2022-02-20 01:26:55,Legnicka / Wejherowska,Na Ostatnim Groszu,4
66,137337193,57144,2022-02-20 01:20:03,2022-02-20 01:27:18,Plac Grunwaldzki / Polaka,Kołłątaja / Podwale,8
67,137337054,650113,2022-02-20 01:11:39,2022-02-20 01:27:58,Buforowa - Vivaldiego,Poza stacją,17
68,137337294,57417,2022-02-20 01:26:48,2022-02-20 01:35:17,Plac Uniwersytecki (UWr),Poniatowskiego / Oleśnicka,9
69,137337135,57822,2022-02-20 01:17:05,2022-02-20 01:35:49,Sienkiewicza / Piastowska,Plac Świętego Macieja / Trzebnicka,19
70,137337398,651253,2022-02-20 01:31:11,2022-02-20 01:38:39,Konduktorska,Mościckiego / Chińska ,8
71,137336970,650550,2022-02-20 01:07:22,2022-02-20 01:44:57,Plac Kościuszki (Renoma),Buforowa - Vivaldiego,38
72,137337545,57888,2022-02-20 01:39:41,2022-02-20 01:54:10,Kazimierza Wielkiego (Helios),Plac Świętego Macieja / Trzebnicka,15
73,137337489,650039,2022-02-20 01:36:03,2022-02-20 01:54:17,Kazimierza Wielkiego (Helios),Plac Świętego Macieja / Trzebnicka,19
74,137337132,57331,2022-02-20 01:16:48,2022-02-20 01:54:44,Sienkiewicza / Piastowska,Plac Świętego Macieja / Trzebnicka,38
75,137337551,650687,2022-02-20 01:40:30,2022-02-20 01:56:55,pl. Orląt Lwowskich,Powstańców Śląskich/Orla,17
76,137337829,650291,2022-02-20 01:58:02,2022-02-20 02:00:09,Wyszyńskiego / Szczytnicka,Sienkiewicza / Wyszyńskiego,3
77,137337787,57058,2022-02-20 01:55:35,2022-02-20 02:02:44,al. Karkonoska / Jeździecka,Poza stacją,8
78,137337767,57320,2022-02-20 01:54:02,2022-02-20 02:02:56,pl. Orląt Lwowskich,Legnicka / Zachodnia ,9
79,137337291,650385,2022-02-20 01:26:42,2022-02-20 02:03:40,Drobnera / Plac Bema,Jagodzińska / Buforowa,37
80,137337741,651122,2022-02-20 01:51:29,2022-02-20 02:04:53,Poza stacją,Plac Kościuszki (Renoma),14
81,137337817,650687,2022-02-20 01:57:27,2022-02-20 02:05:51,Powstańców Śląskich/Orla,Przyjaźni,9
82,137337461,650113,2022-02-20 01:34:51,2022-02-20 02:07:22,Poza stacją,Jagodzińska / Buforowa,33
83,137337870,650285,2022-02-20 02:01:11,2022-02-20 02:07:26,Plac Uniwersytecki (UWr),Plac Staszica,7
84,137337897,650743,2022-02-20 02:03:05,2022-02-20 02:08:44,Legnicka / Zachodnia ,Legnicka / Wejherowska,6
85,137337942,650291,2022-02-20 02:05:44,2022-02-20 02:12:10,Sienkiewicza / Wyszyńskiego,Poniatowskiego / Oleśnicka,7
86,137337962,651361,2022-02-20 02:07:25,2022-02-20 02:17:53,Wróblewskiego (Teki),Rondo Reagana,11
87,137337959,650176,2022-02-20 02:07:01,2022-02-20 02:17:58,Kamienna / Tomaszowska,Krucza / Mielecka / Stalowa,11
88,137338078,651390,2022-02-20 02:15:02,2022-02-20 02:19:52,Poza stacją,Poza stacją,5
89,137338070,651364,2022-02-20 02:14:23,2022-02-20 02:20:07,Poza stacją,al. Armii Krajowej / Bardzka,6
90,137338156,650452,2022-02-20 02:21:29,2022-02-20 02:22:07,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,1
91,137338173,650267,2022-02-20 02:22:38,2022-02-20 02:23:22,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,1
92,137338093,57191,2022-02-20 02:16:16,2022-02-20 02:24:42,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Powstańców Śląskich,9
93,137338057,57387,2022-02-20 02:13:48,2022-02-20 02:29:43,Kazimierza Wielkiego (Helios),"Dworzec Główny, południe",16
94,137338146,650320,2022-02-20 02:20:39,2022-02-20 02:29:47,Drobnera / Dubois,Obornicka / Bałtycka,10
95,137338174,651390,2022-02-20 02:22:45,2022-02-20 02:30:25,Poza stacją,"Dworzec Główny, południe",8
96,137338164,57096,2022-02-20 02:22:00,2022-02-20 02:30:39,al. Armii Krajowej / Bardzka,"Dworzec Główny, południe",9
97,137338163,651388,2022-02-20 02:21:54,2022-02-20 02:30:42,al. Armii Krajowej / Bardzka,"Dworzec Główny, południe",9
