,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,135537282,58003,2022-01-06 00:01:46,2022-01-06 00:03:07,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,2
1,135537195,650052,2022-01-05 23:49:31,2022-01-06 00:05:14,Aleja Hallera / Mielecka,Borowska (Uniw. Szpital Kliniczny),16
2,135537311,57809,2022-01-06 00:05:41,2022-01-06 00:06:21,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),1
3,135537263,651218,2022-01-05 23:59:51,2022-01-06 00:07:03,Kościuszki / Pułaskiego,Traugutta / Pułaskiego,8
4,135537330,651218,2022-01-06 00:07:38,2022-01-06 00:08:33,Traugutta / Pułaskiego,Traugutta / Pułaskiego,1
5,135537295,651339,2022-01-06 00:03:28,2022-01-06 00:12:12,Grabiszyńska / Aleja Hallera,Zaporoska / Grabiszyńska,9
6,135537363,57362,2022-01-06 00:12:44,2022-01-06 00:13:11,Piaskowa / św. Ducha,Piaskowa / św. Ducha,1
7,135537089,650472,2022-01-05 23:41:02,2022-01-06 00:14:05,Lotnicza / Bajana,Drobnera / Dubois,34
8,135537317,57380,2022-01-06 00:06:27,2022-01-06 00:14:06,Skarbowców / Wietrzna,Powstańców Śląskich/Orla,8
9,135537313,650192,2022-01-06 00:06:13,2022-01-06 00:14:21,Skarbowców / Wietrzna,Powstańców Śląskich/Orla,9
10,135537332,57660,2022-01-06 00:08:57,2022-01-06 00:14:24,Ślężna / Kamienna (Uniw. Ekonomiczny),Ślężna / Aleja Wiśniowa,6
11,135537378,651236,2022-01-06 00:14:24,2022-01-06 00:15:02,Ślężna / Aleja Wiśniowa,Ślężna / Aleja Wiśniowa,1
12,135537360,57267,2022-01-06 00:12:22,2022-01-06 00:15:19,Na Ostatnim Groszu,Drzewieckiego / Dedala,3
13,135537319,57195,2022-01-06 00:06:32,2022-01-06 00:15:38,Wita Stwosza / Szewska,Wyszyńskiego / Szczytnicka,10
14,135537344,650530,2022-01-06 00:10:53,2022-01-06 00:16:10,Szczęśliwa (Sky Tower),Zaporoska / Gajowicka,6
15,135533709,651013,2022-01-05 20:33:29,2022-01-06 00:16:23,Grabiszyńska / Stalowa,Zaporoska / Grabiszyńska,223
16,135537415,57148,2022-01-06 00:18:15,2022-01-06 00:21:14,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
17,135537368,57340,2022-01-06 00:13:28,2022-01-06 00:21:59,Piaskowa / św. Ducha,Sienkiewicza / Piastowska,9
18,135537268,651318,2022-01-06 00:00:44,2022-01-06 00:22:25,Sienkiewicza / Wyszyńskiego,Poza stacją,22
19,135537412,650192,2022-01-06 00:18:04,2022-01-06 00:22:56,Powstańców Śląskich/Orla,Racławicka / Rymarska,5
20,135537447,651339,2022-01-06 00:20:48,2022-01-06 00:25:37,Zaporoska / Grabiszyńska,Grabiszyńska / Stalowa,5
21,135537386,57660,2022-01-06 00:15:16,2022-01-06 00:25:48,Ślężna / Aleja Wiśniowa,Tarnogajska / Klimasa,11
22,135537430,650817,2022-01-06 00:19:19,2022-01-06 00:28:37,pl. Orląt Lwowskich,Grabiszyńska / Stalowa,10
23,135537443,651156,2022-01-06 00:20:04,2022-01-06 00:30:11,Legnicka / Zachodnia ,Na Ostatnim Groszu,11
24,135537483,57628,2022-01-06 00:26:28,2022-01-06 00:35:20,Rondo Reagana,Wróblewskiego (ZOO),9
25,135537520,57997,2022-01-06 00:30:55,2022-01-06 00:35:51,Szewska / Kazimierza Wielkiego ,Rynek,5
26,135537423,651485,2022-01-06 00:18:48,2022-01-06 00:38:01,Szewska / Kazimierza Wielkiego ,al. Armii Krajowej / Tarnogajska,20
27,135537499,650373,2022-01-06 00:27:54,2022-01-06 00:39:05,Kazimierza Wielkiego (Helios),Wyszyńskiego / Szczytnicka,12
28,135537513,651236,2022-01-06 00:29:54,2022-01-06 00:39:42,Ślężna / Aleja Wiśniowa,Plac Powstańców Śląskich,10
29,135537293,650732,2022-01-06 00:03:23,2022-01-06 00:45:36,Pereca / Grabiszyńska,Tyrmanda / Trawowa,43
30,135537528,651222,2022-01-06 00:31:17,2022-01-06 00:47:05,Wita Stwosza / Szewska,Walońska (Angel Poland Group),16
31,135537570,57132,2022-01-06 00:35:16,2022-01-06 00:48:42,"Kosmonautów / Fieldorfa, szpital wojewódzki",Stabłowicka / Główna ,14
32,135537573,57806,2022-01-06 00:35:46,2022-01-06 00:49:47,Piławska,Dworzec Główny ,15
33,135537395,57759,2022-01-06 00:16:50,2022-01-06 00:50:09,Szewska / Kazimierza Wielkiego ,Dworzec Główny ,34
34,135537589,650453,2022-01-06 00:38:13,2022-01-06 00:50:12,Sienkiewicza / Piastowska,Wróblewskiego (Teki),12
35,135537667,651236,2022-01-06 00:50:17,2022-01-06 00:50:53,Plac Powstańców Śląskich,Plac Powstańców Śląskich,1
36,135537672,650070,2022-01-06 00:51:04,2022-01-06 00:54:03,Plac Powstańców Śląskich,Komandorska / Kamienna,3
37,135537658,57742,2022-01-06 00:48:55,2022-01-06 00:54:06,Na Ostatnim Groszu,Poza stacją,6
38,135537608,650189,2022-01-06 00:40:26,2022-01-06 00:56:05,Dworzec Główny ,Borowska (Uniw. Szpital Kliniczny),16
39,135537673,57786,2022-01-06 00:51:25,2022-01-06 00:58:45,Przyjaźni / Karkonoska,Zwycięska / Ołtaszyńska,8
40,135537575,651463,2022-01-06 00:35:49,2022-01-06 00:58:57,Zaporoska / Gajowicka,Wałbrzyska - pętla tramwajowa,24
41,135537719,57809,2022-01-06 00:59:28,2022-01-06 01:00:12,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),1
