,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,136590663,651253,2022-02-02 23:15:06,2022-02-03 00:00:43,3M,Poza stacją,46
1,136591156,650437,2022-02-02 23:48:17,2022-02-03 00:00:53,Plac Świętego Macieja / Trzebnicka,Kościuszki / Komuny Paryskiej / Zgodna,13
2,136591279,651301,2022-02-02 23:57:38,2022-02-03 00:03:04,Piaskowa / św. Ducha,Kurkowa / Dubois,6
3,136591192,650193,2022-02-02 23:51:47,2022-02-03 00:04:21,Plac Uniwersytecki (UWr),Szczęśliwa (Sky Tower),13
4,136590994,650618,2022-02-02 23:36:53,2022-02-03 00:04:28,Grabiszyńska / Stalowa,Krucza / Mielecka / Stalowa,28
5,136591259,650187,2022-02-02 23:56:24,2022-02-03 00:07:25,Bezpieczna / Obornicka,Berenta / Kasprowicza,12
6,136591235,57871,2022-02-02 23:54:50,2022-02-03 00:09:12,Powstańcow Śląskich / Aleja Hallera,Świeradowska (Ferio Gaj ),15
7,136591404,57968,2022-02-03 00:07:21,2022-02-03 00:10:25,Zachodnia / Poznańska,Legnicka / Zachodnia ,4
8,136591374,650193,2022-02-03 00:05:09,2022-02-03 00:10:34,Szczęśliwa (Sky Tower),Powstańcow Śląskich / Aleja Hallera,6
9,136591433,651287,2022-02-03 00:09:54,2022-02-03 00:10:38,Nyska / Jesionowa,Nyska / Jesionowa,1
10,136591291,650699,2022-02-02 23:58:40,2022-02-03 00:11:57,Dworzec Główny ,Pereca / Grabiszyńska,14
11,136591390,651040,2022-02-03 00:06:06,2022-02-03 00:12:16,Ślężna / Kamienna (Uniw. Ekonomiczny),Ślężna / Kamienna (Uniw. Ekonomiczny),7
12,136591320,651473,2022-02-03 00:00:48,2022-02-03 00:12:55,Plac Uniwersytecki (UWr),Plac Grunwaldzki (DS Ołówek),13
13,136591452,651129,2022-02-03 00:11:19,2022-02-03 00:20:28,Nyska / Jesionowa,Kościuszki / Pułaskiego,10
14,136591496,57958,2022-02-03 00:14:00,2022-02-03 00:21:36,Plac Grunwaldzki / Polaka,al. Kochanowskiego / Kopernika,8
15,136591491,651358,2022-02-03 00:13:44,2022-02-03 00:21:44,Plac Grunwaldzki / Polaka,al. Kochanowskiego / Kopernika,8
16,136591493,650864,2022-02-03 00:13:51,2022-02-03 00:21:48,Plac Grunwaldzki / Polaka,al. Kochanowskiego / Kopernika,8
17,136591514,57554,2022-02-03 00:15:38,2022-02-03 00:23:22,Pereca / Grabiszyńska,Zaporoska / Gajowicka,8
18,136591571,650432,2022-02-03 00:21:31,2022-02-03 00:23:22,Plac Jana Pawła II (Akademia Muzyczna),Plac Jana Pawła II (Akademia Muzyczna),2
19,136591569,57417,2022-02-03 00:21:17,2022-02-03 00:24:46,Dyrekcyjna / Borowska (Wroclavia),Gliniana / Gajowa,4
20,136591547,650061,2022-02-03 00:19:05,2022-02-03 00:24:51,Legnicka / Wejherowska,Legnicka / Zachodnia ,6
21,136591426,57162,2022-02-03 00:09:28,2022-02-03 00:31:38,Kiełczowska,Kiełczowska,23
22,136591607,650455,2022-02-03 00:24:50,2022-02-03 00:33:04,Bezpieczna / Obornicka,Kraszewskiego / Trzebnicka,9
23,136591586,57336,2022-02-03 00:22:29,2022-02-03 00:34:36,Dworzec Główny ,al. Armii Krajowej / Borowska,13
24,136591604,651052,2022-02-03 00:24:45,2022-02-03 00:36:31,Aleja Hallera / Mielecka,al. Armii Krajowej / Borowska,12
25,136591515,57004,2022-02-03 00:15:40,2022-02-03 00:36:55,Aleja Hallera / Mielecka,Zwycięska / Ołtaszyńska,22
26,136591644,650373,2022-02-03 00:29:36,2022-02-03 00:38:09,Dyrekcyjna / Borowska (Wroclavia),Powstańcow Śląskich / Aleja Hallera,9
27,136591593,650536,2022-02-03 00:23:30,2022-02-03 00:38:52,Plac Jana Pawła II (Akademia Muzyczna),Legnicka / Wejherowska,16
28,136591762,651211,2022-02-03 00:43:33,2022-02-03 00:49:02,Legnicka (Park Magnolia),Zachodnia / Poznańska,6
29,136591858,57806,2022-02-03 00:56:42,2022-02-03 01:01:16,Legnicka / Wejherowska,Popowice,5
30,136591852,650536,2022-02-03 00:56:20,2022-02-03 01:01:47,Legnicka / Wejherowska,Popowice,6
31,136591869,57568,2022-02-03 00:57:39,2022-02-03 01:04:58,"Dworzec Główny, południe",Hubska / Prudnicka,8
32,136591847,650792,2022-02-03 00:55:32,2022-02-03 01:06:14,Szczęśliwa (Sky Tower),Wita Stwosza / Szewska,11
33,136591936,650312,2022-02-03 01:04:58,2022-02-03 01:10:39,Kamienna / Borowska (Aquapark),Borowska (Uniw. Szpital Kliniczny),6
34,136591948,650635,2022-02-03 01:07:01,2022-02-03 01:12:54,Piaskowa / św. Ducha,Wyszyńskiego / Szczytnicka,6
35,136591946,57038,2022-02-03 01:06:49,2022-02-03 01:13:05,Piaskowa / św. Ducha,Wyszyńskiego / Szczytnicka,7
36,136591726,57783,2022-02-03 00:39:10,2022-02-03 01:24:09,Legnicka / Wejherowska,Stabłowicka / Główna ,45
37,136591894,650180,2022-02-03 01:00:38,2022-02-03 01:25:13,Komandorska / Sanocka,Krzycka / Aleja Karkonoska (Park Południowy),25
38,136592057,651254,2022-02-03 01:21:57,2022-02-03 01:32:41,Nowowiejska / Jedności Narodowej,Kurkowa / Dubois,11
39,136592062,57661,2022-02-03 01:23:26,2022-02-03 01:36:40,Bałtycka / Żmigrodzka,Kamieńskiego,14
40,136592165,57426,2022-02-03 01:39:35,2022-02-03 01:45:28,Graniczna / Strzegomska,Mińska / Stanisławowska,6
41,136592159,650147,2022-02-03 01:37:53,2022-02-03 01:45:43,Świdnicka / Piłsudskiego (Hotel Scandic),Ślężna / Kamienna (Uniw. Ekonomiczny),8
42,136592154,650700,2022-02-03 01:37:37,2022-02-03 01:45:50,Świdnicka / Piłsudskiego (Hotel Scandic),Ślężna / Kamienna (Uniw. Ekonomiczny),9
43,136592153,650204,2022-02-03 01:37:33,2022-02-03 01:50:51,Nowowiejska / Jedności Narodowej,Aleja Kromera,14
44,136592129,651254,2022-02-03 01:33:15,2022-02-03 01:51:41,Kurkowa / Dubois,Popowice,19
45,136592210,57465,2022-02-03 01:47:32,2022-02-03 01:57:59,Żmigrodzka / Marino,Kamieńskiego / Jutrosińska,11
46,136592262,57366,2022-02-03 01:59:32,2022-02-03 02:01:41,Plac Staszica,pl. Powstańców Wielkopolskich,3
47,136592266,650729,2022-02-03 01:59:55,2022-02-03 02:03:50,Piaskowa / św. Ducha,Poniatowskiego / Oleśnicka,4
48,136592292,650635,2022-02-03 02:05:42,2022-02-03 02:09:59,Wyszyńskiego / Szczytnicka,Nowowiejska / Górnickiego,5
49,136592340,57337,2022-02-03 02:16:35,2022-02-03 02:17:56,Otyńska,Otyńska,2
