,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137449857,651219,2022-02-22 23:54:26,2022-02-23 00:00:55,Klecińska (Wrocław Grabiszyn),Klecińska / Duńska,7
1,137449844,650860,2022-02-22 23:53:22,2022-02-23 00:01:57,Joliot-Curie (Uwr),Kościuszki / Pułaskiego,9
2,137449860,57142,2022-02-22 23:54:31,2022-02-23 00:02:24,Kościuszki / Pułaskiego,Nyska / Jesionowa,8
3,137449866,650542,2022-02-22 23:55:05,2022-02-23 00:04:09,Jedności Narodowej / Wyszyńskiego,Wyszyńskiego / Szczytnicka,10
4,137449834,57557,2022-02-22 23:52:47,2022-02-23 00:04:27,Otyńska,Lotnicza / Na Ostatnim Groszu,12
5,137449837,651205,2022-02-22 23:52:49,2022-02-23 00:07:11,Powstańcow Śląskich / Aleja Hallera,pl. Orląt Lwowskich,15
6,137449981,650744,2022-02-23 00:04:40,2022-02-23 00:11:24,Lotnicza / Na Ostatnim Groszu,Pilczycka / Kozanowska,7
7,137449988,57132,2022-02-23 00:04:57,2022-02-23 00:13:39,Plac Dominikański (Galeria Dominikańska),Nowowiejska / Wyszyńskiego,9
8,137449999,57025,2022-02-23 00:05:39,2022-02-23 00:16:09,Plac Dominikański (Galeria Dominikańska),Kościuszki / Pułaskiego,11
9,137449983,650542,2022-02-23 00:04:48,2022-02-23 00:20:43,Wyszyńskiego / Szczytnicka,Ślężna / Kamienna (Uniw. Ekonomiczny),16
10,137450042,650541,2022-02-23 00:09:01,2022-02-23 00:24:43,Legnicka / Młodych Techników,Nowowiejska / Górnickiego,16
11,137450102,650383,2022-02-23 00:15:17,2022-02-23 00:29:14,Poza stacją,Rondo Reagana,14
12,137450212,650438,2022-02-23 00:25:15,2022-02-23 00:31:39,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Powstańców Śląskich,7
13,137450092,650903,2022-02-23 00:13:37,2022-02-23 00:43:46,Wróblewskiego (ZOO),Plac Legionów,31
14,137450326,650187,2022-02-23 00:36:20,2022-02-23 00:43:46,Piłsudskiego 13 od Jump Hall,Grabiszyńska / Stalowa,8
15,137450407,57256,2022-02-23 00:45:12,2022-02-23 00:47:28,Poniatowskiego / Oleśnicka,Nowowiejska / Jedności Narodowej,3
16,137450450,650567,2022-02-23 00:48:40,2022-02-23 00:51:27,Karwińska / Opolska,Opolska / pętla tramwajowa,3
17,137450415,57840,2022-02-23 00:45:51,2022-02-23 00:54:36,al. Armii Krajowej / Borowska,Piławska,9
18,137450466,57410,2022-02-23 00:50:10,2022-02-23 00:56:51,Zaporoska / Grabiszyńska,Krucza / Mielecka / Stalowa,7
19,137450470,650295,2022-02-23 00:50:50,2022-02-23 01:00:37,Rynek,Legnicka / Młodych Techników,10
20,137450555,650082,2022-02-23 01:00:31,2022-02-23 01:01:03,Krzycka / Aleja Karkonoska (Park Południowy),Krzycka / Aleja Karkonoska (Park Południowy),1
21,137450368,651473,2022-02-23 00:41:24,2022-02-23 01:01:18,Plac Jana Pawła II (Akademia Muzyczna),Ślężna / Aleja Wiśniowa,20
22,137450511,57871,2022-02-23 00:55:29,2022-02-23 01:03:19,Bezpieczna / Obornicka,Kraszewskiego / Trzebnicka,8
23,137450560,651495,2022-02-23 01:01:43,2022-02-23 01:04:49,Bezpieczna / Obornicka,Bałtycka / Żmigrodzka,4
24,137444985,57321,2022-02-22 20:29:58,2022-02-23 01:11:04,Fosa Miejska ,Fosa Miejska ,282
25,137450559,650082,2022-02-23 01:01:40,2022-02-23 01:13:41,Krzycka / Aleja Karkonoska (Park Południowy),Grabiszyńska / Stalowa,13
26,137450576,651512,2022-02-23 01:05:09,2022-02-23 01:13:46,Pereca / Grabiszyńska,Dworzec Główny ,9
27,137450663,651512,2022-02-23 01:18:17,2022-02-23 01:24:01,Dworzec Główny ,Piłsudskiego 13 od Jump Hall,6
28,137450694,651238,2022-02-23 01:25:22,2022-02-23 01:31:31,Poza stacją,al. Armii Krajowej / Bardzka,7
29,137450710,57737,2022-02-23 01:26:54,2022-02-23 01:41:23,Powstańcow Śląskich / Aleja Hallera,Tarnogajska / Klimasa,15
30,137450928,650245,2022-02-23 01:57:44,2022-02-23 02:08:14,Hallera / Odkrywców,Solskiego / al. Piastów,11
31,137451029,650074,2022-02-23 02:20:53,2022-02-23 02:39:18,Plac Grunwaldzki (DS Ołówek),Ślężna / Aleja Wiśniowa,19
32,137451220,650240,2022-02-23 03:01:21,2022-02-23 03:19:19,Legnicka (Park Magnolia),Pereca / Grabiszyńska,18
33,137451268,651312,2022-02-23 03:19:31,2022-02-23 03:24:41,Pereca / Grabiszyńska,Krucza / Mielecka / Stalowa,6
34,137451251,57623,2022-02-23 03:13:59,2022-02-23 03:27:08,Plac Powstańców Śląskich,Nyska / Jesionowa,14
35,137451309,651242,2022-02-23 03:33:16,2022-02-23 03:36:15,Kamienna / Borowska (Aquapark),Kamienna / Tomaszowska,3
36,137451241,651504,2022-02-23 03:09:25,2022-02-23 03:39:38,Rakowiecka,Żmigrodzka / Broniewskiego,31
37,137451322,57334,2022-02-23 03:36:27,2022-02-23 03:40:14,Kamienna / Tomaszowska,Nyska / Jesionowa,4
38,137451327,650037,2022-02-23 03:37:49,2022-02-23 03:42:58,Poza stacją,Szczęśliwa (Sky Tower),6
39,137451325,57483,2022-02-23 03:37:42,2022-02-23 03:43:01,Powstańcow Śląskich / Aleja Hallera,Komandorska / Kamienna,6
40,137451371,650383,2022-02-23 03:50:36,2022-02-23 03:59:18,Rondo Reagana,Wróblewskiego (Teki),9
41,137451368,57148,2022-02-23 03:49:58,2022-02-23 03:59:22,Rondo Reagana,Wróblewskiego (Teki),10
42,137451432,651159,2022-02-23 04:14:23,2022-02-23 04:20:25,Pilczycka (Stadion Miejski),Kozanowska / Pilczycka,7
43,137451445,651159,2022-02-23 04:21:10,2022-02-23 04:38:00,Kozanowska / Pilczycka,"Paprotna / Obornicka, zajezdnia MPK",17
44,137451514,57483,2022-02-23 04:43:00,2022-02-23 04:43:53,Poza stacją,Szczęśliwa (Sky Tower),1
45,137451526,651242,2022-02-23 04:47:11,2022-02-23 04:49:04,Kamienna / Tomaszowska,Kamienna / Tomaszowska,2
46,137451518,650037,2022-02-23 04:44:11,2022-02-23 04:53:04,Szczęśliwa (Sky Tower),Grabiszyńska / Stalowa,9
47,137451523,57554,2022-02-23 04:46:11,2022-02-23 04:55:25,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),10
48,137451544,651145,2022-02-23 04:54:45,2022-02-23 04:55:41,al. Jana III Sobieskiego / stacja kolejowa,al. Jana III Sobieskiego / stacja kolejowa,1
49,137451513,650374,2022-02-23 04:42:55,2022-02-23 04:57:51,Kurkowa / Dubois,Żmigrodzka / Marino,15
50,137451543,650542,2022-02-23 04:54:22,2022-02-23 05:02:10,Ślężna / Kamienna (Uniw. Ekonomiczny),Powstańcow Śląskich / Aleja Hallera,8
51,137451550,57078,2022-02-23 04:56:26,2022-02-23 05:03:32,al. Jana III Sobieskiego / stacja kolejowa,Gorlicka / Litewska,8
52,137451531,57886,2022-02-23 04:49:13,2022-02-23 05:06:37,Walońska (Angel Poland Group),Dyrekcyjna / Borowska (Wroclavia),18
53,137451540,650390,2022-02-23 04:53:29,2022-02-23 05:11:04,Nowowiejska / Wyszyńskiego,Powstańcow Śląskich / Aleja Hallera,18
54,137451552,57738,2022-02-23 04:59:59,2022-02-23 05:12:27,Wojanowska / Arbuzowa ,Poza stacją,13
55,137451556,651014,2022-02-23 05:01:00,2022-02-23 05:13:27,Zwycięska / Agrestowa,Czekoladowa / Wałbrzyska,13
56,137451554,650505,2022-02-23 05:00:26,2022-02-23 05:15:22,Wałbrzyska - pętla tramwajowa,Centrum Handlowe Auchan Bielany,15
57,137451559,650266,2022-02-23 05:03:23,2022-02-23 05:15:24,Poza stacją,Centrum Handlowe Auchan Bielany,13
58,137451576,57195,2022-02-23 05:08:00,2022-02-23 05:22:15,Skarbowców / Wietrzna,Ślężna / Skierniewicka,15
59,137451629,651207,2022-02-23 05:21:25,2022-02-23 05:25:56,Gorlicka / Litewska,Krzywoustego - Rynek Psie Pole,5
60,137451680,57862,2022-02-23 05:30:39,2022-02-23 05:34:17,Strzegomska / Rogowska ,Graniczna / Strzegomska,4
61,137451562,650777,2022-02-23 05:05:10,2022-02-23 05:35:23,Żmigrodzka / Broniewskiego,Śrubowa / Strzegomska,31
62,137451712,651473,2022-02-23 05:35:34,2022-02-23 05:40:05,Ślężna / Aleja Wiśniowa,Ślężna / Skierniewicka,5
63,137451702,650229,2022-02-23 05:34:37,2022-02-23 05:42:41,Kozanowska / Pilczycka,Bystrzycka / Idzikowskiego,9
64,137451682,651034,2022-02-23 05:31:02,2022-02-23 05:45:56,Legnicka / Wejherowska,Fabryczna / Wagonowa,15
65,137451772,650818,2022-02-23 05:45:22,2022-02-23 05:47:35,Zaporoska / Wielka / Krucza,Zaporoska / Gajowicka,3
66,137451727,651040,2022-02-23 05:37:50,2022-02-23 05:48:03,Pilczycka / Koszykarska,Legnicka / Wejherowska,11
67,137451751,57554,2022-02-23 05:41:26,2022-02-23 05:48:12,Dyrekcyjna / Borowska (Wroclavia),Hubska / Prudnicka,7
68,137451701,650546,2022-02-23 05:34:23,2022-02-23 05:48:38,Nowowiejska / Wyszyńskiego,Szewska / Kazimierza Wielkiego ,15
69,137451780,57852,2022-02-23 05:45:52,2022-02-23 05:51:53,Skarbowców / Wietrzna,Przyjaźni / Karkonoska,7
