,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,136007520,57963,2022-01-18 23:43:08,2022-01-19 00:02:59,Powstańców Śląskich (Arkady Wrocławskie),Grota-Roweckiego / Parafialna,20
1,135963147,650969,2022-01-18 01:49:00,2022-01-19 00:04:15,Lotnicza / Bajana,Lotnicza / Metalowców,1336
2,136007704,57643,2022-01-18 23:59:05,2022-01-19 00:05:29,Rogowska / Zemska,Strzegomska / Estońska,7
3,136007706,651218,2022-01-18 23:59:19,2022-01-19 00:05:30,Rogowska / Zemska,Strzegomska / Estońska,7
4,136007758,57803,2022-01-19 00:04:41,2022-01-19 00:07:21,Zaporoska / Grabiszyńska,Pereca / Grabiszyńska,3
5,136007700,651159,2022-01-18 23:57:45,2022-01-19 00:12:50,Mościckiego (stacja kolejowa),Karwińska / Opolska,16
6,136007667,650934,2022-01-18 23:55:28,2022-01-19 00:14:22,Poza stacją,Sienkiewicza / Piastowska,19
7,136007808,650523,2022-01-19 00:08:36,2022-01-19 00:16:07,Dyrekcyjna / Borowska (Wroclavia),al. Armii Krajowej / Borowska,8
8,136007740,650930,2022-01-19 00:03:24,2022-01-19 00:18:07,Wita Stwosza / Szewska,Powstańcow Śląskich / Aleja Hallera,15
9,136007917,651171,2022-01-19 00:19:02,2022-01-19 00:21:16,pl. Orląt Lwowskich,Plac Jana Pawła II (Akademia Muzyczna),3
10,136007894,651468,2022-01-19 00:17:02,2022-01-19 00:25:07,Plac Dominikański (Galeria Dominikańska),Plac Grunwaldzki (DS Ołówek),9
11,136007920,57623,2022-01-19 00:19:15,2022-01-19 00:25:40,Nowowiejska / Wyszyńskiego,Promenady Wrocławskie,7
12,136007923,651176,2022-01-19 00:19:55,2022-01-19 00:28:28,Poniatowskiego / Oleśnicka,Wyszyńskiego / Szczytnicka,9
13,136007935,57824,2022-01-19 00:21:25,2022-01-19 00:34:34,Drobnera / Plac Bema,Rakowiecka,14
14,136008013,650514,2022-01-19 00:32:17,2022-01-19 00:35:41,Nowowiejska / Wyszyńskiego,Sienkiewicza / Wyszyńskiego,4
15,136008057,650597,2022-01-19 00:37:43,2022-01-19 00:38:08,Tarnogajska / Klimasa,Tarnogajska / Klimasa,1
16,136008026,57377,2022-01-19 00:33:58,2022-01-19 00:42:59,Dworzec Główny ,Komandorska / Kamienna,10
17,136008125,57529,2022-01-19 00:46:45,2022-01-19 00:47:25,Bacciarellego,Bacciarellego,1
18,136008066,650271,2022-01-19 00:38:39,2022-01-19 00:47:46,Tarnogajska / Klimasa,Świeradowska / Krynicka,10
19,136008000,650637,2022-01-19 00:30:57,2022-01-19 00:56:55,Powstańców Śląskich/Orla,Zwycięska / Agrestowa,26
20,136008183,650428,2022-01-19 00:55:11,2022-01-19 00:57:26,Pilczycka / Koszykarska,Pilczycka (Stadion Miejski),3
21,136008107,651468,2022-01-19 00:44:29,2022-01-19 00:57:33,Plac Grunwaldzki (DS Ołówek),Kościuszki / Komuny Paryskiej / Zgodna,14
