,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,146712739,57075,2022-06-04 23:46:08,2022-06-05 00:00:23,Ślężna / Aleja Wiśniowa,al. Karkonoska / Jeździecka,15
1,146712269,57179,2022-06-04 23:39:40,2022-06-05 00:00:35,Bezpieczna / Obornicka,Osobowicka / Ostrowska,21
2,146713796,57559,2022-06-05 00:00:59,2022-06-05 00:01:15,pl. Orląt Lwowskich,pl. Orląt Lwowskich,1
3,146713638,651293,2022-06-04 23:58:34,2022-06-05 00:01:24,Bacciarellego,"Olszewskiego, pętla tramwajowa",3
4,146713072,650365,2022-06-04 23:50:36,2022-06-05 00:01:35,Plac Grunwaldzki (DS Ołówek),Plac Dominikański (Galeria Dominikańska),11
5,146713483,650397,2022-06-04 23:56:38,2022-06-05 00:01:35,Plac Świętego Macieja / Trzebnicka,Piaskowa / św. Ducha,5
6,146713473,651009,2022-06-04 23:56:32,2022-06-05 00:01:36,Plac Świętego Macieja / Trzebnicka,Piaskowa / św. Ducha,6
7,146713169,650329,2022-06-04 23:52:06,2022-06-05 00:01:47,Pilczycka / Kozanowska,Drzewieckiego / Dedala,10
8,146713692,650152,2022-06-04 23:59:23,2022-06-05 00:01:56,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
9,146712880,57772,2022-06-04 23:48:12,2022-06-05 00:02:04,Krakowska / Leroy Merlin,Jagodzińska / Buforowa,14
10,146713031,57470,2022-06-04 23:49:50,2022-06-05 00:02:08,Obornicka / Bałtycka,Poza stacją,13
11,146713498,650823,2022-06-04 23:56:46,2022-06-05 00:02:22,Piaskowa / św. Ducha,Wyszyńskiego / Szczytnicka,6
12,146712916,57347,2022-06-04 23:48:36,2022-06-05 00:02:42,Świdnicka / Piłsudskiego (Hotel Scandic),Nyska / Jesionowa,15
13,146710967,650560,2022-06-04 23:22:08,2022-06-05 00:02:44,al. Armii Krajowej / Bardzka,Tarnogajska / Klimasa,41
14,146713607,650128,2022-06-04 23:58:06,2022-06-05 00:02:52,Ślężna / Kamienna (Uniw. Ekonomiczny),Kamienna / Tomaszowska,5
15,146713050,650174,2022-06-04 23:50:06,2022-06-05 00:03:06,Karwińska / Opolska,Kościuszki / Pułaskiego,13
16,146713941,651614,2022-06-05 00:03:00,2022-06-05 00:03:18,Rynek,Rynek,1
17,146713404,650841,2022-06-04 23:55:39,2022-06-05 00:03:33,Poza stacją,Poza stacją,8
18,146713805,57064,2022-06-05 00:01:04,2022-06-05 00:03:33,Powstańcow Śląskich / Aleja Hallera,Plac Powstańców Śląskich,3
19,146712700,57188,2022-06-04 23:45:40,2022-06-05 00:03:49,Szczęśliwa (Sky Tower),Przyjaźni,19
20,146713332,57532,2022-06-04 23:54:20,2022-06-05 00:03:52,Zaporoska / Grabiszyńska,Wita Stwosza / Szewska,10
21,146713987,650331,2022-06-05 00:03:41,2022-06-05 00:04:05,Obornicka / Bałtycka,Obornicka / Bałtycka,1
22,146713553,57540,2022-06-04 23:57:28,2022-06-05 00:04:12,Olszewskiego / Spółdzielcza,Bacciarellego,7
23,146712941,57840,2022-06-04 23:48:57,2022-06-05 00:04:13,Poza stacją,Legnicka (Park Magnolia),16
24,146713362,57822,2022-06-04 23:54:52,2022-06-05 00:04:14,Wróblewskiego (ZOO),Bacciarellego,10
25,146713539,650836,2022-06-04 23:57:18,2022-06-05 00:04:17,Olszewskiego / Spółdzielcza,Bacciarellego,7
26,146712923,57164,2022-06-04 23:48:42,2022-06-05 00:04:23,Poza stacją,Legnicka (Park Magnolia),16
27,146713106,650007,2022-06-04 23:51:03,2022-06-05 00:04:24,Piaskowa / św. Ducha,Kościuszki / Pułaskiego,14
28,146711311,57714,2022-06-04 23:27:09,2022-06-05 00:04:34,Norwida / Wyspiańskiego (PWr),Hubska / Prudnicka,38
29,146713467,650434,2022-06-04 23:56:24,2022-06-05 00:04:38,Legnicka / Zachodnia ,Legnicka / Wejherowska,9
30,146713174,650087,2022-06-04 23:52:08,2022-06-05 00:04:45,Plac Jana Pawła II (Akademia Muzyczna),Ślężna / Kamienna (Uniw. Ekonomiczny),13
31,146713402,650804,2022-06-04 23:55:37,2022-06-05 00:04:48,Plac Grunwaldzki / Polaka,Wróblewskiego (Teki),10
32,146713703,650599,2022-06-04 23:59:38,2022-06-05 00:04:59,Plac Dominikański (Galeria Dominikańska),Drobnera / Dubois,6
33,146713090,57646,2022-06-04 23:50:56,2022-06-05 00:05:09,Poza stacją,Tarnogajska / Klimasa,15
34,146713307,650897,2022-06-04 23:53:58,2022-06-05 00:05:17,Pilczycka / Kozanowska,Pilczycka / Kozanowska,12
35,146713667,57950,2022-06-04 23:58:55,2022-06-05 00:05:21,Klecińska (Wrocław Grabiszyn),Klecińska / Duńska,7
36,146714046,57923,2022-06-05 00:04:33,2022-06-05 00:05:56,Plac Kościuszki (Renoma),Plac Kościuszki (Renoma),2
