,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,138480312,57126,2022-03-13 23:54:49,2022-03-14 00:00:12,Komandorska / Kamienna,Ślężna / Aleja Wiśniowa,6
1,138480290,651221,2022-03-13 23:53:15,2022-03-14 00:04:50,Mińska / Stanisławowska,Mińska / Stanisławowska,12
2,138480225,651491,2022-03-13 23:47:09,2022-03-14 00:04:51,Kościuszki / Komuny Paryskiej / Zgodna,Świeradowska (Ferio Gaj ),18
3,138480342,650714,2022-03-13 23:56:38,2022-03-14 00:07:22,Ślężna / Aleja Wiśniowa,Świeradowska / Krynicka,11
4,138480280,57494,2022-03-13 23:52:03,2022-03-14 00:07:50,Wyszyńskiego / Szczytnicka,Komandorska / Sanocka,16
5,138480179,57672,2022-03-13 23:43:27,2022-03-14 00:08:44,Dworzec Główny ,Skarbowców / Wietrzna,26
6,138480320,57896,2022-03-13 23:55:24,2022-03-14 00:09:26,Skarbowców / Wietrzna,Poza stacją,15
7,138480470,650295,2022-03-14 00:07:15,2022-03-14 00:12:08,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,5
8,138480453,651221,2022-03-14 00:05:52,2022-03-14 00:12:33,Mińska / Stanisławowska,Graniczna / Strzegomska,7
9,138480381,650413,2022-03-14 00:00:00,2022-03-14 00:13:00,Janiszewskiego (PWr),Drobnera / Dubois,13
10,138480474,650785,2022-03-14 00:07:36,2022-03-14 00:14:35,Powstańców Śląskich/Orla,Aleja Hallera / Mielecka,7
11,138480395,57814,2022-03-14 00:01:33,2022-03-14 00:14:58,Dworzec Główny ,Legnicka / Młodych Techników,14
12,138480478,650205,2022-03-14 00:07:59,2022-03-14 00:15:30,Szewska / Kazimierza Wielkiego ,Walońska (Angel Poland Group),8
13,138480244,651506,2022-03-13 23:48:37,2022-03-14 00:18:59,Walońska (Angel Poland Group),Walońska (Angel Poland Group),31
14,138480507,651179,2022-03-14 00:12:24,2022-03-14 00:19:12,Dyrekcyjna / Borowska (Wroclavia),Ślężna / Aleja Wiśniowa,7
15,138480533,650139,2022-03-14 00:14:22,2022-03-14 00:20:08,Graniczna / Strzegomska,Mińska / Stanisławowska,6
16,138480466,650919,2022-03-14 00:07:07,2022-03-14 00:21:33,Świeradowska (Ferio Gaj ),Komandorska / Sanocka,15
17,138480348,57858,2022-03-13 23:57:08,2022-03-14 00:23:29,Żeromskiego / Daszyńskiego,Plac Strzegomski / Poznańska,27
