,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,136193379,57287,2022-01-23 23:58:31,2022-01-24 00:05:03,al. Armii Krajowej / Bardzka,Świeradowska (Ferio Gaj ),7
1,136193402,57199,2022-01-24 00:01:58,2022-01-24 00:14:00,Klecińska (Wrocław Grabiszyn),Strzegomska / Rogowska ,13
2,136193389,650271,2022-01-23 23:59:48,2022-01-24 00:15:36,Przyjaźni / Karkonoska,Komandorska / Sanocka,16
3,136193450,650796,2022-01-24 00:10:23,2022-01-24 00:22:16,Kazimierza Wielkiego (Helios),Poza stacją,12
4,136193487,650750,2022-01-24 00:16:43,2022-01-24 00:26:25,al. Kochanowskiego / Kopernika,Nowowiejska / Jedności Narodowej,10
5,136193534,650192,2022-01-24 00:22:08,2022-01-24 00:27:03,Dworzec Główny ,Piłsudskiego 13 od Jump Hall,5
6,136193531,650556,2022-01-24 00:21:39,2022-01-24 00:36:22,Kazimierza Wielkiego (Helios),Popowice,15
7,136193594,57129,2022-01-24 00:29:54,2022-01-24 00:36:55,Powstańców Śląskich/Orla,Skarbowców / Wietrzna,8
8,136193649,650044,2022-01-24 00:37:35,2022-01-24 00:45:39,Skarbowców / Wietrzna,Poza stacją,9
9,136193701,57759,2022-01-24 00:47:08,2022-01-24 00:55:48,pl. Powstańców Wielkopolskich,Żeromskiego / Daszyńskiego,9
10,136193687,650148,2022-01-24 00:45:27,2022-01-24 00:58:06,Plac Grunwaldzki (DS Ołówek),Kościuszki / Komuny Paryskiej / Zgodna,13
11,136193731,57416,2022-01-24 00:52:50,2022-01-24 01:00:47,Jedności Narodowej / Wyszyńskiego,Plac Staszica,8
12,136193719,651176,2022-01-24 00:50:03,2022-01-24 01:06:47,Powstańcow Śląskich / Aleja Hallera,Plac Dominikański (Galeria Dominikańska),17
13,136193761,650209,2022-01-24 00:57:48,2022-01-24 01:06:54,Hubska / Prudnicka,Nyska / Jesionowa,10
14,136193759,650389,2022-01-24 00:57:40,2022-01-24 01:06:57,Hubska / Prudnicka,Nyska / Jesionowa,10
15,136193738,57214,2022-01-24 00:54:34,2022-01-24 01:07:43,Wita Stwosza / Szewska,Obornicka / Bałtycka,14
16,136193754,651493,2022-01-24 00:57:00,2022-01-24 01:08:06,"Paprotna / Obornicka, zajezdnia MPK",Kamieńskiego / Jutrosińska,12
17,136193770,650290,2022-01-24 00:58:58,2022-01-24 01:13:22,Kazimierza Wielkiego (Helios),Joliot-Curie (Uwr),15
18,136193814,651247,2022-01-24 01:06:59,2022-01-24 01:16:19,Pereca / Grabiszyńska,Dworzec Główny ,10
19,136193835,651176,2022-01-24 01:11:28,2022-01-24 01:22:16,Plac Dominikański (Galeria Dominikańska),Rondo Reagana,11
20,136193895,650148,2022-01-24 01:28:52,2022-01-24 01:39:56,Kościuszki / Komuny Paryskiej / Zgodna,Sienkiewicza / Wyszyńskiego,12
21,136193990,651247,2022-01-24 02:03:35,2022-01-24 02:10:51,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,8
22,136194018,57287,2022-01-24 02:12:05,2022-01-24 02:18:16,Świeradowska (Ferio Gaj ),al. Armii Krajowej / Bardzka,7
23,136194000,650308,2022-01-24 02:06:02,2022-01-24 02:28:32,Żmigrodzka / Marino,Nowowiejska / Górnickiego,23
24,136194019,650225,2022-01-24 02:12:27,2022-01-24 02:39:18,Czekoladowa / Wałbrzyska,Poza stacją,27
25,136194153,57321,2022-01-24 03:15:30,2022-01-24 03:20:44,Plac Jana Pawła II (Akademia Muzyczna),Piłsudskiego 13 od Jump Hall,6
26,136194166,650800,2022-01-24 03:25:27,2022-01-24 03:31:29,al. Armii Krajowej / Borowska,Dyrekcyjna / Borowska (Wroclavia),7
27,136194186,57274,2022-01-24 03:34:13,2022-01-24 03:43:32,Poza stacją,Bałtycka / Żmigrodzka,10
28,136194192,650223,2022-01-24 03:38:23,2022-01-24 03:54:13,Koszarowa / UWr,Bezpieczna / Obornicka,16
29,136194209,57928,2022-01-24 03:47:25,2022-01-24 04:04:03,Pereca / Grabiszyńska,al. Armii Krajowej / Bardzka,17
30,136194280,650272,2022-01-24 04:23:11,2022-01-24 04:28:22,al. Armii Krajowej / Tarnogajska,Gazowa / Międzyleska,6
31,136194287,57442,2022-01-24 04:24:26,2022-01-24 04:32:20,"Dworzec Główny, południe",al. Armii Krajowej / Bardzka,8
32,136194288,651374,2022-01-24 04:24:31,2022-01-24 04:33:32,al. Brücknera / Kwidzyńska,Poza stacją,10
33,136194294,57339,2022-01-24 04:29:13,2022-01-24 04:39:00,Grabiszyńska / Stalowa,Komandorska / Sanocka,10
34,136194308,650874,2022-01-24 04:37:20,2022-01-24 04:44:10,Ślężna / Skierniewicka,Borowska (Uniw. Szpital Kliniczny),7
35,136194306,650855,2022-01-24 04:36:40,2022-01-24 04:53:18,Olszewskiego / Spółdzielcza,Wróblewskiego (Teki),17
36,136194304,651231,2022-01-24 04:36:33,2022-01-24 04:53:23,Olszewskiego / Spółdzielcza,Wróblewskiego (Teki),17
37,136194342,57127,2022-01-24 04:54:12,2022-01-24 04:55:53,Komandorska / Kamienna,Ślężna / Kamienna (Uniw. Ekonomiczny),2
38,136194340,650003,2022-01-24 04:53:23,2022-01-24 04:57:46,Karwińska / Opolska,Gazowa / Międzyleska,5
39,136194345,651247,2022-01-24 04:54:55,2022-01-24 05:02:07,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),8
40,136194355,650389,2022-01-24 04:58:22,2022-01-24 05:05:22,Nyska / Jesionowa,"Dworzec Główny, południe",7
41,136194364,650889,2022-01-24 05:00:50,2022-01-24 05:09:21,Legnicka (Park Magnolia),Fabryczna / Wagonowa,9
42,136194357,651227,2022-01-24 04:58:46,2022-01-24 05:10:19,Kościuszki / Komuny Paryskiej / Zgodna,Poniatowskiego / Oleśnicka,12
43,136194375,650189,2022-01-24 05:03:52,2022-01-24 05:11:40,Czekoladowa / Wałbrzyska,Centrum Handlowe Auchan Bielany,8
44,136194384,57824,2022-01-24 05:07:11,2022-01-24 05:14:05,Kutrzeby / Hubala,al. Karkonoska / Jeździecka,7
45,136194386,57305,2022-01-24 05:07:21,2022-01-24 05:15:33,Kutrzeby / Hubala,al. Karkonoska / Jeździecka,9
46,136194374,650952,2022-01-24 05:03:35,2022-01-24 05:15:37,Zwycięska / Agrestowa,Czekoladowa / Wałbrzyska,13
47,136194409,57202,2022-01-24 05:16:08,2022-01-24 05:20:00,Zwycięska / Agrestowa,Zwycięska / Agrestowa,4
