,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,139958020,650761,2022-04-01 23:50:51,2022-04-02 00:00:15,Plac Strzegomski / Poznańska,Legnicka (Park Magnolia),10
1,139958076,651185,2022-04-01 23:53:27,2022-04-02 00:00:18,Dyrekcyjna / Borowska (Wroclavia),Kościuszki / Komuny Paryskiej / Zgodna,7
2,139958117,650270,2022-04-01 23:54:56,2022-04-02 00:00:25,Dyrekcyjna / Borowska (Wroclavia),Kościuszki / Komuny Paryskiej / Zgodna,6
3,139958096,650019,2022-04-01 23:54:13,2022-04-02 00:01:30,Poniatowskiego / Oleśnicka,Rynek,8
4,139958139,57937,2022-04-01 23:56:18,2022-04-02 00:03:32,Powstańców Śląskich/Orla,Skarbowców / Wietrzna,8
5,139958136,650926,2022-04-01 23:56:05,2022-04-02 00:04:27,Poza stacją,Kazimierza Wielkiego (Helios),9
6,139958189,650956,2022-04-01 23:58:27,2022-04-02 00:05:27,Sienkiewicza / Wyszyńskiego,Nowowiejska / Górnickiego,7
7,139958119,57832,2022-04-01 23:55:07,2022-04-02 00:05:35,Plac Grunwaldzki / Polaka,Kościuszki / Komuny Paryskiej / Zgodna,11
8,139958250,650480,2022-04-02 00:01:17,2022-04-02 00:05:36,Poza stacją,"Olszewskiego, pętla tramwajowa",5
9,139958036,57264,2022-04-01 23:51:33,2022-04-02 00:05:40,Klecińska (Wrocław Grabiszyn),Hermanowska / Kołobrzeska,15
10,139958037,651490,2022-04-01 23:51:36,2022-04-02 00:05:44,Plac Jana Pawła II (Akademia Muzyczna),Legnicka (Park Magnolia),15
11,139958013,651311,2022-04-01 23:50:28,2022-04-02 00:06:40,Stacyjna (Dworzec Mikołajów),Hermanowska / Kołobrzeska,17
12,139958229,57814,2022-04-02 00:00:19,2022-04-02 00:07:22,Plac Dominikański (Galeria Dominikańska),Kościuszki / Komuny Paryskiej / Zgodna,8
13,139958265,650732,2022-04-02 00:02:07,2022-04-02 00:08:01,al. Brücknera / Kwidzyńska,Aleja Kromera,6
14,139958284,57435,2022-04-02 00:02:57,2022-04-02 00:09:12,Zaporoska / Grabiszyńska,Grabiszyńska / Magazynierska (Corte Verona),7
15,139958378,57320,2022-04-02 00:09:02,2022-04-02 00:09:34,Legnicka / Wejherowska,Legnicka / Wejherowska,1
16,139958281,650817,2022-04-02 00:02:45,2022-04-02 00:09:49,Zaporoska / Grabiszyńska,Grabiszyńska / Magazynierska (Corte Verona),8
17,139958271,57918,2022-04-02 00:02:24,2022-04-02 00:10:51,Świdnicka / Piłsudskiego (Hotel Scandic),Grabiszyńska / Stalowa,9
18,139958193,651240,2022-04-01 23:58:35,2022-04-02 00:12:10,Dworzec Główny ,Nyska / Jesionowa,14
19,139958215,651264,2022-04-01 23:59:38,2022-04-02 00:12:27,Kołłątaja / Podwale,Nyska / Jesionowa,13
20,139958290,650557,2022-04-02 00:03:25,2022-04-02 00:12:39,Walońska (Angel Poland Group),Rynek,10
21,139958185,651050,2022-04-01 23:58:21,2022-04-02 00:13:17,Poza stacją,Nowowiejska / Wyszyńskiego,15
22,139958269,57526,2022-04-02 00:02:10,2022-04-02 00:15:03,al. Armii Krajowej / Bardzka,Grota-Roweckiego / Parafialna,13
23,139958263,651111,2022-04-02 00:02:00,2022-04-02 00:15:13,al. Armii Krajowej / Bardzka,Grota-Roweckiego / Parafialna,14
24,139958452,650469,2022-04-02 00:11:56,2022-04-02 00:16:42,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,5
25,139958296,57157,2022-04-02 00:04:32,2022-04-02 00:19:33,Ślężna / pętla tramwajowa,Kamienna / Tomaszowska,16
26,139958367,651288,2022-04-02 00:08:13,2022-04-02 00:23:17,Rakowiecka,Rondo Reagana,16
27,139958374,650579,2022-04-02 00:08:42,2022-04-02 00:23:20,Rakowiecka,Rondo Reagana,15
28,139958377,650875,2022-04-02 00:09:00,2022-04-02 00:23:21,Rakowiecka,Rondo Reagana,15
29,139958462,650712,2022-04-02 00:12:17,2022-04-02 00:23:59,Klecińska / Duńska,Mińska / Stanisławowska,12
30,139958615,650834,2022-04-02 00:20:31,2022-04-02 00:24:11,Dyrekcyjna / Borowska (Wroclavia),Gliniana / Gajowa,4
31,139958555,57675,2022-04-02 00:16:59,2022-04-02 00:24:12,"Dworzec Główny, południe",Kościuszki / Komuny Paryskiej / Zgodna,8
32,139958429,57075,2022-04-02 00:11:04,2022-04-02 00:24:16,Drobnera / Plac Bema,Rakowiecka,14
33,139958417,651343,2022-04-02 00:10:37,2022-04-02 00:26:55,Drobnera / Plac Bema,Hubska / Prudnicka,17
34,139958580,650967,2022-04-02 00:18:21,2022-04-02 00:28:57,Wróblewskiego (ZOO),Rondo Reagana,11
35,139958399,57694,2022-04-02 00:10:10,2022-04-02 00:29:00,Legnicka / Wejherowska,Legnicka / Młodych Techników,19
36,139958174,650594,2022-04-01 23:57:48,2022-04-02 00:29:42,Koszarowa / UWr,Zaporoska / Grabiszyńska,32
37,139958645,650741,2022-04-02 00:22:20,2022-04-02 00:31:26,Dworzec Główny ,Nyska / Jesionowa,10
38,139958700,57789,2022-04-02 00:24:15,2022-04-02 00:32:11,Świdnicka / Piłsudskiego (Hotel Scandic),Kościuszki / Komuny Paryskiej / Zgodna,8
39,139958753,57914,2022-04-02 00:26:53,2022-04-02 00:32:17,Mościckiego (stacja kolejowa),Semaforowa,6
40,139958639,57870,2022-04-02 00:21:58,2022-04-02 00:32:50,Wyszyńskiego / Szczytnicka,Kościuszki / Pułaskiego,11
41,139958710,57431,2022-04-02 00:24:42,2022-04-02 00:35:50,Kościuszki / Komuny Paryskiej / Zgodna,Fosa Miejska ,12
42,139958813,650875,2022-04-02 00:29:37,2022-04-02 00:37:47,Rondo Reagana,Wróblewskiego (Teki),9
43,139958586,650230,2022-04-02 00:18:39,2022-04-02 00:38:17,Wita Stwosza / Szewska,Berenta / Kasprowicza,20
44,139958808,650579,2022-04-02 00:29:25,2022-04-02 00:38:29,Rondo Reagana,Rondo Reagana,10
45,139958866,651110,2022-04-02 00:32:06,2022-04-02 00:38:29,Piłsudskiego 13 od Jump Hall,Pereca / Grabiszyńska,7
46,139958977,650456,2022-04-02 00:38:16,2022-04-02 00:38:33,Rondo Reagana,Rondo Reagana,1
47,139958442,651295,2022-04-02 00:11:38,2022-04-02 00:38:47,Pilczycka / Koszykarska,Poza stacją,28
48,139958457,57087,2022-04-02 00:12:09,2022-04-02 00:39:07,Pilczycka / Koszykarska,Poza stacją,27
49,139958750,57826,2022-04-02 00:26:44,2022-04-02 00:39:33,Pilczycka / Kozanowska,Pilczycka / Kozanowska,13
50,139958869,651011,2022-04-02 00:32:12,2022-04-02 00:39:54,Plac Świętego Macieja / Trzebnicka,Nowowiejska / Wyszyńskiego,8
51,139958714,650467,2022-04-02 00:24:54,2022-04-02 00:40:11,Pereca / Grabiszyńska,Rynek,16
52,139958712,57464,2022-04-02 00:24:46,2022-04-02 00:40:12,Pereca / Grabiszyńska,Rynek,16
53,139958415,651000,2022-04-02 00:10:37,2022-04-02 00:41:39,Nowowiejska / Wyszyńskiego,Zaporoska / Gajowicka,32
54,139958987,650261,2022-04-02 00:38:52,2022-04-02 00:42:30,Traugutta / Pułaskiego,Traugutta / Kościuszki,4
55,139959015,651176,2022-04-02 00:40:28,2022-04-02 00:42:35,Konduktorska,Konduktorska,3
