,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137206618,650285,2022-02-16 23:00:41,2022-02-17 00:00:03,Szczęśliwa (Sky Tower),Żelazna / Pereca,60
1,137207442,651275,2022-02-16 23:52:25,2022-02-17 00:03:23,Plac Grunwaldzki (DS Ołówek),Kościuszki / Pułaskiego,11
2,137207498,650180,2022-02-16 23:58:10,2022-02-17 00:04:11,Żmigrodzka / Broniewskiego,Kraszewskiego / Trzebnicka,7
3,137207557,651494,2022-02-17 00:03:24,2022-02-17 00:05:49,Nowowiejska / Wyszyńskiego,Nowowiejska / Górnickiego,3
4,137207541,650550,2022-02-17 00:01:52,2022-02-17 00:07:06,Rogowska / Zemska,Hermanowska / Kołobrzeska,6
5,137207618,650193,2022-02-17 00:08:58,2022-02-17 00:10:17,Krzywoustego - Rynek Psie Pole,Krzywoustego - Rynek Psie Pole,2
6,137207613,650390,2022-02-17 00:08:32,2022-02-17 00:15:59,Nyska / Jesionowa,Kościuszki / Pułaskiego,8
7,137207565,650527,2022-02-17 00:03:42,2022-02-17 00:16:56,Kościuszki / Pułaskiego,Ślężna / Aleja Wiśniowa,14
8,137207643,57171,2022-02-17 00:12:38,2022-02-17 00:20:05,Żelazna / Pereca,Rynek,8
9,137207676,651386,2022-02-17 00:15:29,2022-02-17 00:20:07,Kurkowa / Dubois,Drobnera / Plac Bema,5
10,137207686,57827,2022-02-17 00:16:19,2022-02-17 00:23:14,Dyrekcyjna / Borowska (Wroclavia),Świdnicka / Piłsudskiego (Hotel Scandic),7
11,137207767,57274,2022-02-17 00:25:18,2022-02-17 00:28:43,Zachodnia / Poznańska,Legnicka / Zachodnia ,4
12,137207651,650690,2022-02-17 00:13:28,2022-02-17 00:37:17,Grabiszyńska / Aleja Hallera,Poza stacją,24
13,137207849,650493,2022-02-17 00:33:47,2022-02-17 00:38:35,al. Kochanowskiego / Śniadeckich ,al. Brücknera / Kwidzyńska,5
14,137207852,57336,2022-02-17 00:33:57,2022-02-17 00:40:07,Piaskowa / św. Ducha,Nowowiejska / Jedności Narodowej,7
15,137207803,651253,2022-02-17 00:29:09,2022-02-17 00:40:08,Plac Dominikański (Galeria Dominikańska),Nowowiejska / Jedności Narodowej,11
16,137207632,650567,2022-02-17 00:10:34,2022-02-17 00:48:36,Krzywoustego - Rynek Psie Pole,Plac Dominikański (Galeria Dominikańska),39
17,137207917,57616,2022-02-17 00:40:23,2022-02-17 00:49:29,Kościuszki / Pułaskiego,Hubska / Prudnicka,10
18,137207878,57927,2022-02-17 00:37:02,2022-02-17 00:56:40,Krzywoustego / Korona,Sienkiewicza / Wyszyńskiego,20
19,137208080,57939,2022-02-17 00:59:53,2022-02-17 01:00:25,Pilczycka / Kozanowska,Pilczycka / Kozanowska,1
20,137208096,57939,2022-02-17 01:01:27,2022-02-17 01:02:34,Poza stacją,Pilczycka / Kozanowska,2
21,137208117,650052,2022-02-17 01:03:56,2022-02-17 01:15:39,Plac Legionów,Reymonta / Kleczkowska,12
22,137208018,57886,2022-02-17 00:52:08,2022-02-17 01:17:01,Popowice,Krucza / Mielecka / Stalowa,25
23,137208113,650252,2022-02-17 01:03:27,2022-02-17 01:18:38,Pilczycka / Kozanowska,Legnicka (Park Magnolia),16
24,137208161,650009,2022-02-17 01:10:07,2022-02-17 01:24:40,Komandorska / Sanocka,Krzycka / Aleja Karkonoska (Park Południowy),15
25,137208375,57940,2022-02-17 01:35:43,2022-02-17 01:43:08,Nowowiejska / Jedności Narodowej,Aleja Kromera,8
26,137208348,57172,2022-02-17 01:31:12,2022-02-17 01:46:47,Legnicka / Młodych Techników,Walońska (Angel Poland Group),16
27,137208508,650777,2022-02-17 01:56:56,2022-02-17 02:10:02,Wyszyńskiego / Szczytnicka,Kołłątaja / Podwale,14
28,137208529,651473,2022-02-17 02:01:41,2022-02-17 02:12:56,Wałbrzyska - pętla tramwajowa,Solskiego / al. Piastów,12
29,137208586,650777,2022-02-17 02:10:53,2022-02-17 02:18:26,Kołłątaja / Podwale,Plac Jana Pawła II (Akademia Muzyczna),8
30,137208687,57608,2022-02-17 02:36:34,2022-02-17 02:55:33,Aleja Hallera / Mielecka,Solskiego / al. Piastów,19
31,137208744,650476,2022-02-17 02:51:56,2022-02-17 03:00:33,Komandorska / Kamienna,"Grochowa / Jemiołowa,",9
32,137208817,650039,2022-02-17 03:15:57,2022-02-17 03:32:14,Zaporoska / Wielka / Krucza,Nyska / Jesionowa,17
33,137208849,57267,2022-02-17 03:23:07,2022-02-17 03:32:39,Wróblewskiego (Teki),Wróblewskiego (Teki),10
34,137208928,650270,2022-02-17 03:47:30,2022-02-17 04:07:38,Pereca / Grabiszyńska,Poza stacją,21
35,137209019,57336,2022-02-17 04:22:38,2022-02-17 04:30:30,Nowowiejska / Jedności Narodowej,Wyszyńskiego / Szczytnicka,8
36,137209028,651361,2022-02-17 04:25:46,2022-02-17 04:30:34,Powstańcow Śląskich / Aleja Hallera,Aleja Hallera / Mielecka,5
37,137209050,650449,2022-02-17 04:36:23,2022-02-17 04:40:47,Młodych Techników,Legnicka / Młodych Techników,5
38,137209058,57567,2022-02-17 04:39:14,2022-02-17 04:43:39,Powstańcow Śląskich / Aleja Hallera,Szczęśliwa (Sky Tower),5
39,137209056,650234,2022-02-17 04:38:59,2022-02-17 04:43:43,Powstańcow Śląskich / Aleja Hallera,Szczęśliwa (Sky Tower),5
40,137209054,57405,2022-02-17 04:38:08,2022-02-17 04:44:47,Dyrekcyjna / Borowska (Wroclavia),Kościuszki / Komuny Paryskiej / Zgodna,7
41,137209066,650389,2022-02-17 04:42:03,2022-02-17 04:45:34,Gliniana / Gajowa,"Dworzec Główny, południe",4
42,137209097,650527,2022-02-17 04:55:58,2022-02-17 04:59:33,Ślężna / Aleja Wiśniowa,al. Armii Krajowej / Borowska,4
43,137209085,57405,2022-02-17 04:51:14,2022-02-17 05:02:00,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),11
44,137209090,650180,2022-02-17 04:52:29,2022-02-17 05:02:44,Kraszewskiego / Trzebnicka,pl. Orląt Lwowskich,11
45,137209077,651338,2022-02-17 04:48:28,2022-02-17 05:05:13,Zwycięska / Ołtaszyńska,Czekoladowa / Wałbrzyska,17
46,137209102,650383,2022-02-17 04:57:38,2022-02-17 05:05:36,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),8
47,137209129,651014,2022-02-17 05:05:45,2022-02-17 05:08:24,Poniatowskiego / Oleśnicka,Drobnera / Plac Bema,3
48,137209118,57483,2022-02-17 05:03:14,2022-02-17 05:10:19,Nyska / Jesionowa,"Dworzec Główny, południe",8
49,137209127,651252,2022-02-17 05:05:19,2022-02-17 05:10:21,Hubska / Prudnicka,"Dworzec Główny, południe",6
50,137209124,650818,2022-02-17 05:04:26,2022-02-17 05:12:10,Grabiszyńska / Stalowa,Aleja Hallera / Mielecka,8
51,137209158,57095,2022-02-17 05:12:54,2022-02-17 05:18:53,Ślężna / Skierniewicka,Przyjaźni / Karkonoska,6
52,137209167,651165,2022-02-17 05:15:50,2022-02-17 05:20:20,Stacyjna (Dworzec Mikołajów),Fabryczna / Wagonowa,5
53,137209142,650230,2022-02-17 05:08:48,2022-02-17 05:21:37,Zwycięska / Ołtaszyńska,Czekoladowa / Wałbrzyska,13
54,137209169,57441,2022-02-17 05:16:14,2022-02-17 05:33:39,Pilczycka / Kozanowska,Otyńska,18
55,137209231,57457,2022-02-17 05:30:43,2022-02-17 05:38:37,al. Armii Krajowej / Borowska,Ślężna / Skierniewicka,8
56,137209265,57736,2022-02-17 05:37:47,2022-02-17 05:46:03,Legnicka (Park Magnolia),Fabryczna / Wagonowa,9
57,137209284,57483,2022-02-17 05:42:59,2022-02-17 05:48:01,"Dworzec Główny, południe",Hubska / Prudnicka,6
58,137209261,57519,2022-02-17 05:37:20,2022-02-17 05:49:09,Pilczycka / Koszykarska,Legnicka / Wejherowska,12
59,137209286,651150,2022-02-17 05:43:02,2022-02-17 05:56:21,Rakowiecka,Rynek,14
60,137209340,57429,2022-02-17 05:50:53,2022-02-17 05:59:18,Kościuszki / Komuny Paryskiej / Zgodna,Dyrekcyjna / Borowska (Wroclavia),9
61,137209300,57163,2022-02-17 05:44:41,2022-02-17 06:01:07,Promenady Wrocławskie,Dworzec Główny ,17
62,137209434,57893,2022-02-17 06:07:02,2022-02-17 06:07:33,Plac Świętego Macieja / Trzebnicka,Plac Świętego Macieja / Trzebnicka,1
63,137209440,651198,2022-02-17 06:07:55,2022-02-17 06:08:33,Plac Świętego Macieja / Trzebnicka,Plac Świętego Macieja / Trzebnicka,1
64,137209402,57456,2022-02-17 06:01:55,2022-02-17 06:10:39,al. Poprzeczna / stacja kolejowa,Koszarowa / UWr,9
65,137209468,650082,2022-02-17 06:12:16,2022-02-17 06:16:43,Żmigrodzka / Marino,"Paprotna / Obornicka, zajezdnia MPK",5
66,137209443,57294,2022-02-17 06:08:49,2022-02-17 06:26:26,Plac Świętego Macieja / Trzebnicka,Zaporoska / Grabiszyńska,18
67,137209522,650356,2022-02-17 06:19:21,2022-02-17 06:28:36,Dworzec Główny ,Traugutta / Kościuszki,10
68,137209680,650725,2022-02-17 06:33:45,2022-02-17 06:41:15,Stacyjna (Dworzec Mikołajów),Młodych Techników,8
69,137209705,57321,2022-02-17 06:35:55,2022-02-17 06:46:41,Zaporoska / Grabiszyńska,"Dworzec Główny, południe",11
70,137209734,651359,2022-02-17 06:38:27,2022-02-17 06:49:31,Klecińska (Wrocław Grabiszyn),Poza stacją,12
71,137209756,650039,2022-02-17 06:40:44,2022-02-17 06:56:06,Nyska / Jesionowa,Powstańcow Śląskich / Aleja Hallera,16
72,137209866,651245,2022-02-17 06:48:26,2022-02-17 07:05:52,Poza stacją,Skarbowców / Wietrzna,18
73,137210055,650234,2022-02-17 07:00:34,2022-02-17 07:08:47,Szczęśliwa (Sky Tower),"Dworzec Główny, południe",9
74,137210122,650336,2022-02-17 07:04:16,2022-02-17 07:09:34,Kamienna / Tomaszowska,"Dworzec Główny, południe",6
75,137210116,57096,2022-02-17 07:03:55,2022-02-17 07:12:30,Krucza / Mielecka / Stalowa,Zaporoska / Grabiszyńska,9
76,137210147,57118,2022-02-17 07:05:43,2022-02-17 07:14:39,Kwidzyńska pętla,3M,9
77,137210291,650724,2022-02-17 07:12:42,2022-02-17 07:20:02,Mrągowska / Rolna,Pilczycka (Stadion Miejski),8
78,137210237,650827,2022-02-17 07:10:12,2022-02-17 07:21:05,Promenady Wrocławskie,Plac Uniwersytecki (UWr),11
79,137210400,57483,2022-02-17 07:17:35,2022-02-17 07:25:24,Hubska / Prudnicka,Traugutta / Pułaskiego,8
80,137210409,57591,2022-02-17 07:18:05,2022-02-17 07:25:53,Jedności Narodowej / Wyszyńskiego,Nowowiejska / Górnickiego,8
81,137210673,57366,2022-02-17 07:28:37,2022-02-17 07:30:59,Nowowiejska / Górnickiego,Nowowiejska / Wyszyńskiego,3
82,137210593,650234,2022-02-17 07:25:30,2022-02-17 07:32:45,"Dworzec Główny, południe",Komandorska / Sanocka,8
83,137210578,57058,2022-02-17 07:24:38,2022-02-17 07:34:15,Młodych Techników,Szewska / Kazimierza Wielkiego ,10
84,137210704,57095,2022-02-17 07:29:26,2022-02-17 07:34:44,Przyjaźni / Karkonoska,Skarbowców / Wietrzna,6
85,137210765,651540,2022-02-17 07:31:15,2022-02-17 07:34:45,Kościuszki / Komuny Paryskiej / Zgodna,Traugutta / Kościuszki,4
86,137210502,650827,2022-02-17 07:21:49,2022-02-17 07:36:52,Plac Uniwersytecki (UWr),Ślężna / Aleja Wiśniowa,16
87,137210522,57836,2022-02-17 07:22:34,2022-02-17 07:38:40,Bezpieczna/Jugosławiańska,Rynek,17
88,137210786,651543,2022-02-17 07:32:16,2022-02-17 07:41:53,Dworzec Główny ,Plac Powstańców Warszawy (Muzeum Narodowe),10
89,137210931,651260,2022-02-17 07:37:06,2022-02-17 07:42:54,Walońska (Angel Poland Group),Plac Dominikański (Galeria Dominikańska),6
90,137211006,57357,2022-02-17 07:39:24,2022-02-17 07:43:54,Traktatowa (przystanek kolejowy),Klecińska / Duńska,5
91,137210968,651290,2022-02-17 07:38:03,2022-02-17 07:45:16,Legnicka / Młodych Techników,Kazimierza Wielkiego (Helios),8
92,137210720,650732,2022-02-17 07:29:42,2022-02-17 07:46:45,Marca Polo (Olimpia Port),Olszewskiego / Spółdzielcza,18
93,137210930,650311,2022-02-17 07:37:05,2022-02-17 07:47:30,Borowska (Uniw. Szpital Kliniczny),Zwycięska / Agrestowa,11
94,137210911,651247,2022-02-17 07:36:32,2022-02-17 07:47:45,Pereca / Grabiszyńska,Grabiszyńska / Aleja Hallera,12
95,137188677,57315,2022-02-16 16:32:31,2022-02-17 07:50:15,Fabryczna / Wagonowa,Strzegomska / Estońska,918
96,137211156,650866,2022-02-17 07:43:16,2022-02-17 07:52:02,Poza stacją,Rondo Reagana,9
97,137211200,650567,2022-02-17 07:44:25,2022-02-17 07:52:54,Plac Dominikański (Galeria Dominikańska),Kazimierza Wielkiego (Helios),9
98,137211193,651251,2022-02-17 07:44:09,2022-02-17 07:57:13,Poza stacją,Nowowiejska / Wyszyńskiego,14
99,137211538,650032,2022-02-17 07:52:09,2022-02-17 07:59:56,Bacciarellego,Marca Polo (Olimpia Port),8
