,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,139911023,651454,2022-03-31 23:53:23,2022-04-01 00:01:56,Plac Strzegomski / Poznańska,Legnicka (Park Magnolia),9
1,139911038,650140,2022-03-31 23:53:57,2022-04-01 00:02:45,Poza stacją,Bacciarellego,9
2,139911116,57458,2022-03-31 23:58:42,2022-04-01 00:04:33,Nowowiejska / Górnickiego,Nowowiejska / Jedności Narodowej,6
3,139910972,57529,2022-03-31 23:50:47,2022-04-01 00:05:02,.RELOKACYJNA,Aleja Hallera / Mielecka,15
4,139911131,650546,2022-03-31 23:59:29,2022-04-01 00:05:19,Poza stacją,Ślężna / Kamienna (Uniw. Ekonomiczny),6
5,139911150,57240,2022-04-01 00:00:21,2022-04-01 00:09:04,Traugutta / Pułaskiego,Krakowska / Leroy Merlin,9
6,139910989,57694,2022-03-31 23:51:47,2022-04-01 00:09:36,Powstańców Śląskich (Arkady Wrocławskie),Legnicka / Zachodnia ,18
7,139911032,57784,2022-03-31 23:53:49,2022-04-01 00:10:54,Wita Stwosza / Szewska,Legnicka (Park Magnolia),18
8,139911231,57811,2022-04-01 00:05:11,2022-04-01 00:11:09,Hubska / Prudnicka,Kościuszki / Komuny Paryskiej / Zgodna,6
9,139910229,57010,2022-03-31 23:14:58,2022-04-01 00:11:47,al. Kochanowskiego / Kopernika,Plac Dominikański (Galeria Dominikańska),57
10,139910203,650773,2022-03-31 23:13:58,2022-04-01 00:11:55,al. Kochanowskiego / Kopernika,Plac Dominikański (Galeria Dominikańska),58
11,139911287,57651,2022-04-01 00:09:04,2022-04-01 00:12:18,Lotnicza / Na Ostatnim Groszu,Lotnicza / Bajana,4
12,139911243,57551,2022-04-01 00:06:03,2022-04-01 00:12:24,Ślężna / Kamienna (Uniw. Ekonomiczny),"Dworzec Główny, południe",7
13,139911148,650358,2022-04-01 00:00:19,2022-04-01 00:12:35,al. Brücknera / Kwidzyńska,Sołtysowicka / Redycka,13
14,139910727,57127,2022-03-31 23:38:54,2022-04-01 00:13:31,Czekoladowa / Wałbrzyska,Czekoladowa / Wałbrzyska,35
15,139911152,651517,2022-04-01 00:00:25,2022-04-01 00:14:34,Plac Świętego Macieja / Trzebnicka,Kamieńskiego / Jutrosińska,15
16,139911124,57454,2022-03-31 23:59:08,2022-04-01 00:14:39,Krakowska / Leroy Merlin,Poza stacją,16
17,139911297,651491,2022-04-01 00:09:37,2022-04-01 00:16:02,Nowowiejska / Górnickiego,Żeromskiego / Daszyńskiego,7
18,139911337,57561,2022-04-01 00:11:51,2022-04-01 00:17:40,Legnicka (Park Magnolia),Popowice,6
19,139911333,57433,2022-04-01 00:11:38,2022-04-01 00:18:26,Kazimierza Wielkiego (Helios),Młodych Techników,7
20,139911320,57283,2022-04-01 00:11:02,2022-04-01 00:18:32,Kazimierza Wielkiego (Helios),Młodych Techników,8
21,139911434,650115,2022-04-01 00:18:17,2022-04-01 00:18:49,Zachodnia / Poznańska,Zachodnia / Poznańska,1
22,139911303,650129,2022-04-01 00:10:03,2022-04-01 00:20:48,Piaskowa / św. Ducha,Wróblewskiego (ZOO),11
23,139911319,57694,2022-04-01 00:10:55,2022-04-01 00:21:23,Legnicka / Zachodnia ,Poza stacją,11
24,139911455,57116,2022-04-01 00:19:38,2022-04-01 00:22:30,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
25,139911414,651072,2022-04-01 00:17:00,2022-04-01 00:22:55,Powstańców Śląskich (Arkady Wrocławskie),Szewska / Kazimierza Wielkiego ,6
26,139911500,650370,2022-04-01 00:22:27,2022-04-01 00:22:58,Klecińska / Duńska,Klecińska / Duńska,1
27,139911443,57766,2022-04-01 00:18:29,2022-04-01 00:23:15,Świdnicka / Piłsudskiego (Hotel Scandic),"Dworzec Główny, południe",5
28,139911463,57919,2022-04-01 00:20:05,2022-04-01 00:24:02,Poza stacją,Szczęśliwa (Sky Tower),4
29,139911229,650994,2022-04-01 00:05:08,2022-04-01 00:24:08,pl. Orląt Lwowskich,Jedności Narodowej / Wyszyńskiego,19
30,139911453,650140,2022-04-01 00:19:19,2022-04-01 00:27:34,Bacciarellego,Partyzantów / Okrzei,9
31,139911411,57803,2022-04-01 00:16:55,2022-04-01 00:28:28,Kościuszki / Pułaskiego,Poza stacją,12
