,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137061621,57417,2022-02-14 00:00:50,2022-02-14 00:02:54,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),3
1,137061659,650075,2022-02-14 00:06:46,2022-02-14 00:10:55,Gliniana / Gajowa,Kościuszki / Komuny Paryskiej / Zgodna,5
2,137061544,651165,2022-02-13 23:52:05,2022-02-14 00:12:46,Nowowiejska / Wyszyńskiego,Świdnicka / Piłsudskiego (Hotel Scandic),21
3,137061710,57417,2022-02-14 00:14:00,2022-02-14 00:14:52,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),1
4,137061693,650192,2022-02-14 00:11:36,2022-02-14 00:15:12,Obornicka / Bałtycka,Żmigrodzka / Broniewskiego,4
5,137061701,650759,2022-02-14 00:12:48,2022-02-14 00:17:50,Plac Dominikański (Galeria Dominikańska),Walońska (Angel Poland Group),6
6,137061691,650700,2022-02-14 00:11:22,2022-02-14 00:19:19,Młodych Techników,Rynek,8
7,137061821,57539,2022-02-14 00:29:07,2022-02-14 00:29:42,pl. Orląt Lwowskich,pl. Orląt Lwowskich,1
8,137061815,57021,2022-02-14 00:28:13,2022-02-14 00:31:12,Poniatowskiego / Oleśnicka,Drobnera / Plac Bema,3
9,137061808,650869,2022-02-14 00:27:17,2022-02-14 00:35:28,Żmigrodzka / Marino,Żmigrodzka / Broniewskiego,9
10,137061847,57417,2022-02-14 00:33:42,2022-02-14 00:37:04,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),4
11,137061857,651338,2022-02-14 00:34:51,2022-02-14 00:45:19,Powstańcow Śląskich / Aleja Hallera,Borowska (Uniw. Szpital Kliniczny),11
12,137061950,650869,2022-02-14 00:50:16,2022-02-14 01:00:34,Żmigrodzka / Broniewskiego,Poza stacją,11
13,137061966,650193,2022-02-14 00:55:10,2022-02-14 01:01:35,Plac Legionów,Pereca / Grabiszyńska,7
14,137061968,650052,2022-02-14 00:55:30,2022-02-14 01:02:21,Łukasiewicza / Smoluchowskiego (PWr),Wróblewskiego (Teki),7
15,137061967,57284,2022-02-14 00:55:12,2022-02-14 01:02:53,Łukasiewicza / Smoluchowskiego (PWr),Wróblewskiego (Teki),8
16,137062025,650193,2022-02-14 01:05:41,2022-02-14 01:15:25,Pereca / Grabiszyńska,Dworzec Główny ,10
17,137061896,57194,2022-02-14 00:40:28,2022-02-14 01:19:41,"Paprotna / Obornicka, zajezdnia MPK",Wilanowska,40
18,137062054,651238,2022-02-14 01:11:18,2022-02-14 01:40:29,Plac Grunwaldzki (DS Ołówek),Plac Powstańców Śląskich,30
19,137062159,57048,2022-02-14 01:37:14,2022-02-14 01:42:45,Krzywoustego - Rynek Psie Pole,Gorlicka / Litewska,6
20,137062131,651514,2022-02-14 01:28:49,2022-02-14 01:46:24,Poza stacją,Poza stacją,18
21,137062186,57836,2022-02-14 01:42:49,2022-02-14 01:48:34,Żmigrodzka / Marino,Bałtycka / Żmigrodzka,6
22,137062206,57836,2022-02-14 01:51:30,2022-02-14 01:53:21,Bałtycka / Żmigrodzka,Obornicka / Bałtycka,2
23,137062254,650057,2022-02-14 02:08:44,2022-02-14 02:10:05,Piaskowa / św. Ducha,Piaskowa / św. Ducha,2
24,137062455,651085,2022-02-14 03:12:03,2022-02-14 03:26:01,Plac Powstańców Śląskich,Nyska / Jesionowa,14
25,137062480,651252,2022-02-14 03:25:11,2022-02-14 03:32:49,al. Armii Krajowej / Borowska,Dyrekcyjna / Borowska (Wroclavia),8
26,137062497,650629,2022-02-14 03:30:16,2022-02-14 03:36:00,al. Armii Krajowej / Tarnogajska,Gazowa / Międzyleska,6
27,137062564,651190,2022-02-14 04:02:38,2022-02-14 04:07:44,Lotnicza / Bajana,Na Ostatnim Groszu,6
28,137062551,650855,2022-02-14 03:55:06,2022-02-14 04:10:07,Stabłowicka / Główna ,Pilczycka (Stadion Miejski),16
29,137062649,650661,2022-02-14 04:11:03,2022-02-14 04:18:32,Pilczycka (Stadion Miejski),Poza stacją,8
30,137062668,651111,2022-02-14 04:11:43,2022-02-14 04:20:48,Krucza / Mielecka / Stalowa,Powstańców Śląskich/Orla,10
31,137062878,650211,2022-02-14 04:28:08,2022-02-14 04:30:52,Plac Uniwersytecki (UWr),Drobnera / Dubois,3
32,137062874,57251,2022-02-14 04:27:52,2022-02-14 04:30:55,Plac Uniwersytecki (UWr),Plac Uniwersytecki (UWr),4
33,137062879,57601,2022-02-14 04:28:10,2022-02-14 04:34:12,Powstańcow Śląskich / Aleja Hallera,Komandorska / Kamienna,7
34,137062775,650661,2022-02-14 04:19:05,2022-02-14 04:36:03,Poza stacją,"Paprotna / Obornicka, zajezdnia MPK",17
35,137062967,57287,2022-02-14 04:36:10,2022-02-14 04:44:52,Borowska (Uniw. Szpital Kliniczny),Kamienna / Borowska (Aquapark),9
