,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,137683603,57088,2022-02-27 23:49:51,2022-02-28 00:03:54,Promenady Wrocławskie,Plac Grunwaldzki (DS Ołówek),15
1,137683577,651523,2022-02-27 23:47:45,2022-02-28 00:05:14,Powstańcow Śląskich / Aleja Hallera,Kościuszki / Pułaskiego,18
2,137683664,650580,2022-02-27 23:55:19,2022-02-28 00:05:46,Wita Stwosza / Szewska,Kołłątaja / Podwale,11
3,137683746,650948,2022-02-28 00:04:40,2022-02-28 00:06:39,Żeromskiego / Kluczborska,Żeromskiego / Daszyńskiego,2
4,137683641,650891,2022-02-27 23:53:22,2022-02-28 00:07:06,Kraszewskiego / Trzebnicka,Poza stacją,14
5,137683719,650218,2022-02-28 00:01:42,2022-02-28 00:08:35,Powstańców Śląskich/Orla,Aleja Hallera / Mielecka,7
6,137683742,57836,2022-02-28 00:04:18,2022-02-28 00:09:25,"Olszewskiego, pętla tramwajowa","Olszewskiego, pętla tramwajowa",6
7,137683625,651307,2022-02-27 23:51:53,2022-02-28 00:09:55,Drobnera / Dubois,Szczęśliwa (Sky Tower),19
8,137683771,651195,2022-02-28 00:07:50,2022-02-28 00:11:04,Szczęśliwa (Sky Tower),Zaporoska / Gajowicka,4
9,137683517,651074,2022-02-27 23:41:41,2022-02-28 00:15:53,Obornicka / Bałtycka,Opolska / Siemianowicka,35
10,137683808,651123,2022-02-28 00:11:13,2022-02-28 00:16:06,Plac Legionów,Plac Jana Pawła II (Akademia Muzyczna),5
11,137683761,650179,2022-02-28 00:07:04,2022-02-28 00:18:00,"Olszewskiego, pętla tramwajowa",Wróblewskiego (ZOO),11
12,137683800,57165,2022-02-28 00:10:42,2022-02-28 00:18:01,Wita Stwosza / Szewska,Kościuszki / Komuny Paryskiej / Zgodna,8
13,137683778,650153,2022-02-28 00:08:40,2022-02-28 00:18:44,Kazimierza Wielkiego (Helios),Walońska (Angel Poland Group),11
14,137683780,650938,2022-02-28 00:08:46,2022-02-28 00:18:45,Kazimierza Wielkiego (Helios),Walońska (Angel Poland Group),10
15,137683861,57970,2022-02-28 00:17:52,2022-02-28 00:20:22,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
16,137683843,650061,2022-02-28 00:15:32,2022-02-28 00:22:18,Poza stacją,Gorlicka / Litewska,7
17,137683873,57819,2022-02-28 00:19:07,2022-02-28 00:23:41,pl. Powstańców Wielkopolskich,Kraszewskiego / Trzebnicka,5
18,137683922,651398,2022-02-28 00:25:03,2022-02-28 00:27:10,Wita Stwosza / Szewska,Wita Stwosza / Szewska,3
19,137683781,650821,2022-02-28 00:08:52,2022-02-28 00:27:24,Klecińska / Duńska,Rogowska / Zemska,19
20,137683886,650117,2022-02-28 00:19:58,2022-02-28 00:28:30,Kościuszki / Pułaskiego,Traugutta / Pułaskiego,9
21,137683889,57880,2022-02-28 00:20:17,2022-02-28 00:30:06,Plac Dominikański (Galeria Dominikańska),Rondo Reagana,10
22,137683880,651523,2022-02-28 00:19:41,2022-02-28 00:30:27,Kościuszki / Pułaskiego,Traugutta / Pułaskiego,11
23,137683840,57580,2022-02-28 00:15:20,2022-02-28 00:33:17,Dworzec Główny ,Ślężna / Skierniewicka,18
24,137683870,57840,2022-02-28 00:18:32,2022-02-28 00:33:18,Wróblewskiego (ZOO),Plac Świętego Macieja / Trzebnicka,15
25,137683845,650127,2022-02-28 00:15:39,2022-02-28 00:33:25,Dworzec Główny ,Ślężna / Skierniewicka,18
26,137683925,651302,2022-02-28 00:25:50,2022-02-28 00:37:21,Popowice,Legnicka (Park Magnolia),12
27,137683852,651296,2022-02-28 00:16:38,2022-02-28 00:37:44,.RELOKACYJNA,Lotnicza / Bajana,22
28,137683953,650329,2022-02-28 00:29:27,2022-02-28 00:37:54,Traugutta / Pułaskiego,Poza stacją,9
29,137683969,651523,2022-02-28 00:31:24,2022-02-28 00:37:56,Traugutta / Pułaskiego,Poza stacją,7
30,137683967,650661,2022-02-28 00:30:58,2022-02-28 00:40:06,Rondo Reagana,Wróblewskiego (Teki),10
31,137683940,650722,2022-02-28 00:27:53,2022-02-28 00:41:06,Gliniana / Gajowa,"Dworzec Główny, południe",14
32,137683937,650953,2022-02-28 00:27:43,2022-02-28 00:41:31,Gliniana / Gajowa,"Dworzec Główny, południe",14
33,137683932,650781,2022-02-28 00:26:57,2022-02-28 00:44:24,Wita Stwosza / Szewska,Wróblewskiego (Teki),18
34,137684047,650647,2022-02-28 00:43:00,2022-02-28 00:44:31,Szewska / Kazimierza Wielkiego ,Szewska / Kazimierza Wielkiego ,2
35,137684061,650594,2022-02-28 00:44:43,2022-02-28 00:45:06,Szewska / Kazimierza Wielkiego ,Szewska / Kazimierza Wielkiego ,1
