,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,136744163,650805,2022-02-06 23:44:42,2022-02-07 00:00:13,Sienkiewicza / Piastowska,Bacciarellego,16
1,136744235,650800,2022-02-06 23:56:49,2022-02-07 00:02:58,Poniatowskiego / Oleśnicka,Plac Dominikański (Galeria Dominikańska),7
2,136744229,651171,2022-02-06 23:55:21,2022-02-07 00:03:09,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),8
3,136744283,57934,2022-02-07 00:03:31,2022-02-07 00:09:45,Krzycka / Aleja Karkonoska (Park Południowy),Przyjaźni,7
4,136744237,651254,2022-02-06 23:56:57,2022-02-07 00:17:00,Żmigrodzka / Marino,Księgarska / Dekarska / Zduńska,21
5,136744285,650800,2022-02-07 00:03:53,2022-02-07 00:18:54,Plac Dominikański (Galeria Dominikańska),Kołłątaja / Podwale,16
6,136744284,651171,2022-02-07 00:03:43,2022-02-07 00:19:00,Plac Dominikański (Galeria Dominikańska),Kołłątaja / Podwale,16
7,136744373,650800,2022-02-07 00:19:50,2022-02-07 00:24:13,Kołłątaja / Podwale,Świdnicka / Piłsudskiego (Hotel Scandic),5
8,136744370,651171,2022-02-07 00:19:44,2022-02-07 00:24:15,Kołłątaja / Podwale,Świdnicka / Piłsudskiego (Hotel Scandic),5
9,136744402,650800,2022-02-07 00:25:00,2022-02-07 00:34:58,Świdnicka / Piłsudskiego (Hotel Scandic),Świdnicka / Piłsudskiego (Hotel Scandic),10
10,136744401,651171,2022-02-07 00:24:58,2022-02-07 00:35:01,Świdnicka / Piłsudskiego (Hotel Scandic),Świdnicka / Piłsudskiego (Hotel Scandic),11
11,136744475,650193,2022-02-07 00:41:55,2022-02-07 00:48:50,Świeradowska (Ferio Gaj ),al. Armii Krajowej / Borowska,7
12,136744481,57632,2022-02-07 00:43:35,2022-02-07 00:50:05,Rondo Reagana,Nowowiejska / Wyszyńskiego,7
13,136744471,650147,2022-02-07 00:40:49,2022-02-07 00:53:53,Oporów (pętla tramwajowa),Grabiszyńska / Stalowa,14
